,Control_1_B,Control_2_B,Control_3_B,AA_1_B,AA_2_B,AA_3_B,AAAb_1_B,AAAb_2_B
EX_cpd00001_m,10.920196222239792,10.9066627574045,11.12285455840178,9.622884521433658,10.249126161258701,10.42885997346463,11.756850017087814,13.899410415596979
EX_cpd00418_m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0007380957044380963,0.0006937708158148825
EX_cpd00075_m,-0.0008001251056020346,-0.0007787805455403531,-0.0006249146627488057,-0.0007294699084787068,-0.0007792231098186683,-0.0005997487440394738,-0.0008898819747445571,-0.0008789800454598615
EX_cpd00009_m,-0.060613346591205104,-0.7143968319954742,-0.6317036849653914,-0.31375700986724053,-0.34727545320137326,-0.05354189932233431,-0.09492064209455832,-1.0596863646332124
EX_cpd00023_m,-0.00039728014411177955,-0.00045925137915297126,-0.0004895926228372967,-0.0003642962435223573,-0.0003752726216808135,-0.000490834847562097,-0.0018790529187556904,-0.0006647530937449832
EX_cpd00027_m,-0.0009724144132360684,-0.0009793281636686327,-0.0009772227202255385,-0.0009795173916886018,-0.0009659813672397288,-0.0009785363532941673,-0.0027026845218150143,-0.000982252044357664
EX_cpd00030_m,1.456755229753833e-10,3.815878123444135e-13,8.223477538251589e-14,1.0650184022436185e-13,-2.499383088211017e-10,-7.586582494593268e-10,-1.6417833900282448e-09,-1.812047457541767e-10
EX_cpd00034_m,-4.5271198833894415e-09,-7.184671989417903e-15,1.752525720778738e-15,-3.103474618252987e-15,-5.125089309398674e-09,-1.2498571239304037e-09,-1.8631350150810195e-09,-1.4114474228296598e-10
EX_cpd00039_m,-0.0002677794791741375,-0.0002470829932254034,-0.00025906635810954415,-0.00021447305965798967,-0.0002396311013273657,-0.0002462372262358755,-0.0003496754639834771,-0.0002911687409691806
EX_cpd00041_m,-0.00030037573583193935,-0.0002984075474718017,-0.00035273701506496414,-0.000540329972034473,-0.0005884762546882667,-0.0006338466841560434,-0.0010208845822950853,-0.0007068538917827717
EX_cpd00048_m,-0.21108395964563095,-0.016618906321369566,-0.0221664518730931,-0.07492145709176463,-0.08624240095711908,-0.12062281497513856,-0.23708816807019595,-0.027621194653284928
