,Growth rate_coco
Control_1_B,0.17361220790896145
Control_2_B,0.14267163938878888
Control_3_B,0.13851466648372682
AA_1_B,0.17812317382748355
AA_2_B,0.16210108750240138
AA_3_B,0.06555958744345555
AAAb_1_B,0.18429460208320186
AAAb_2_B,0.14048132171392308
