,Control_1_B,Control_2_B,Control_3_B,AA_1_B,AA_2_B,AA_3_B,AAAb_1_B,AAAb_2_B
EX_cpd00001_m,11.804812351951387,11.362970870054207,12.340843849185486,10.433032946527423,10.639516512295268,12.181870090818872,13.058634252088535,
EX_cpd00418_m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8.772405385377319e-09,
EX_cpd00075_m,0.0001276371042393101,-0.0008320714280824219,-0.0005779414309566421,-0.0007203821360720329,-0.00046019486260086273,-0.0006228872042073038,-0.0009999970683308307,
EX_cpd00009_m,-0.010862982035095904,-0.04593305707524385,-0.1591576330520289,-0.4105106601459753,-0.13272164005035783,-0.035397187826976345,-0.22466518297936,
EX_cpd00023_m,-0.00039612396514707615,-0.002204678567898636,-0.000492936415800225,-0.0003661846679362097,-0.0012893994105254811,-0.000487326651966851,-0.0007186121470233731,
EX_cpd00027_m,-0.0009858495005040716,-0.004104475093466753,-0.0009698000342370952,-0.0009497331478913238,-0.008154310736213513,-0.000968881425791581,-0.0009707052188693711,
EX_cpd00030_m,-6.022974047021132e-11,-2.3154568746480574e-06,1.7376666752125782e-11,6.445017681615103e-13,-1.1797860116784558e-08,-3.676324557105106e-07,6.535279360739573e-11,
EX_cpd00034_m,-2.084076101276289e-10,-2.858067995102099e-06,-3.885221405044932e-10,-1.691706153102378e-15,-2.795378704334134e-08,-3.690459878596214e-07,2.2677422647872975e-15,
EX_cpd00039_m,-0.0002683221744124065,-0.0020127139026968506,-0.00026282683187749914,-0.00021597836077217838,-0.0008064018376390315,-0.0002467456851182335,-0.0002999312425696069,
EX_cpd00041_m,-0.0002992082113851935,-0.0005364963762374376,-0.0003520485197197416,-0.000543581800270178,-0.004704903620618092,-0.0006282883427306049,-0.0007685821309979498,
EX_cpd00048_m,-0.37849577214496716,-0.10830330136027436,-0.1414338976865071,-0.07994963519519005,-0.09955621063549082,-0.47691943503021733,-0.27471568105021604,
EX_cpd00051_m,-0.00027052396270280435,-0.00941157183171556,-0.00028957426987766765,-0.00020877500611215318,-0.001499801039207067,-0.0002697829213887302,-0.0003623562717595512,
EX_cpd00053_m,-4.663739925999142e-05,-0.002895152637231979,-5.361726115949108e-05,-3.6521738330054205e-05,-0.007519641834911775,-4.818992102639908e-05,1.4689892092117175e-09,
EX_cpd00064_m,-5.552639738415403e-05,-0.006997156713227497,-5.833675665099027e-05,-4.323293595348063e-05,-0.0006919661991303008,-4.58930491449973e-05,-5.151404834843629e-05,
EX_cpd00098_m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
EX_cpd00105_m,-0.0009101415337132747,-0.00042214462620397946,-0.0005094014118311972,-0.0007804128446484257,-1.2204635946243617e-05,-0.0004846599341555985,-0.000862289215923258,
EX_cpd00107_m,-0.0006464225738701938,-0.0016853886042766898,-0.0006768640210045284,-0.0008327275771348211,-0.001347466997770926,-0.0009847971423829962,-0.0012461057003274978,
EX_cpd00108_m,-0.000921466628656973,-0.0005506768706078644,-0.0005288115012634265,-0.0007801202991850687,-0.0001150613277826648,-0.00027652967317183877,-0.0008620074273477316,
EX_cpd00118_m,-0.0005286808323994013,-0.0006181550083687037,0.0028654180023238267,-0.0008308747648293688,0.0012408500788227451,0.0023559995477687445,-0.0009983728137023494,
EX_cpd00119_m,-5.277881531268628e-05,-0.0004308327068958845,-5.085484359260811e-05,-3.4457759308530784e-05,-5.115493438767974e-05,-3.928460622697519e-05,-6.96798927543431e-05,
EX_cpd00129_m,-0.00020933998367186205,-0.0007965869343097017,-0.00023489951930869815,-0.00016319482165946187,-0.0006289898996201506,-0.0002050772007046335,-0.000280319095015379,
EX_cpd00149_m,-4.188797429239645e-09,-0.00017104406844038674,8.16416039530483e-12,-0.0001919294381907143,-2.3328556954572708e-08,-2.4900028298356622e-09,-0.0008678562182555591,
EX_cpd00154_m,-0.0009351650929261992,-0.0007111044462443207,-0.0008252814209763265,-0.0008775613189985899,-0.0005819548462497549,-0.0007511654109733368,-0.0009096151472410484,
EX_cpd00156_m,-0.0004480498921425061,-0.0021715414182734063,-0.0005818756547598844,-0.0009189500250474564,-0.003341991561067419,-0.0010716974093753523,-0.001290861433034417,
EX_cpd00161_m,-0.0002976137855633698,-0.0021436226668781096,-0.0003491232065495707,-0.00025045196862507783,-0.0017820379894982388,-0.00031242367776896664,-0.0004252198344751991,
