,compartments,growth_rate
Control_1_B,maxbin2_megahit_017,0.0334170441833577
Control_1_B,maxbin2_spades_001,0.018327270446675998
Control_1_B,maxbin2_spades_006,0.3288841541522829
Control_1_B,medium,
Control_1_B,metabat1_megahit_20,0.1458757729049631
Control_1_B,metabat1_spades_2,0.013727691401197542
Control_1_B,metabat2_megahit_14,0.026406147016087757
Control_1_B,metabat2_megahit_24,0.9197424766629926
Control_1_B,metabat2_megahit_33,0.4257220732439765
Control_1_B,metabat2_spades_15,1.5424353584928465
Control_1_B,metabat2_spades_18,0.16078590473650184
Control_1_B,metabat2_spades_25,0.9156114433624174
Control_1_B,vamb_megahit_295,0.03825840648159457
Control_1_B,vamb_megahit_39,0.017109932643212197
Control_1_B,vamb_megahit_488,0.012058455571726742
Control_1_B,vamb_megahit_77,0.012711995110062334
Control_1_B,vamb_spades_1,0.1487952789522235
Control_1_B,vamb_spades_1056,0.020168013711406977
Control_1_B,vamb_spades_108,0.10219300646686369
Control_1_B,vamb_spades_21,0.01668359814151518
Control_1_B,vamb_spades_222,0.03466140867355659
Control_1_B,vamb_spades_267,0.04099816076186116
Control_1_B,vamb_spades_286,0.17310894473239868
Control_1_B,vamb_spades_298,0.03493016374225497
Control_1_B,vamb_spades_6,0.00997823391574226
Control_1_B,vamb_spades_812,0.02632466255038525
Control_1_B,vamb_spades_857,0.04017252360771404
Control_2_B,concoct_megahit_6,0.0169301971383023
Control_2_B,maxbin2_megahit_017,0.030155510905010226
Control_2_B,maxbin2_spades_001,0.030823182838853047
Control_2_B,maxbin2_spades_006,0.16014927986680697
Control_2_B,medium,
Control_2_B,metabat1_megahit_20,0.33936428393886514
Control_2_B,metabat1_spades_2,0.010686760992446665
Control_2_B,metabat2_megahit_24,0.1652250428658024
Control_2_B,metabat2_megahit_33,0.49435137663878803
Control_2_B,metabat2_spades_15,1.5209249446272792
Control_2_B,metabat2_spades_18,0.5855616483799689
Control_2_B,metabat2_spades_25,0.337104687787922
Control_2_B,vamb_megahit_295,0.03200365504536342
Control_2_B,vamb_megahit_488,0.018952227607479433
Control_2_B,vamb_megahit_77,0.011598597043360264
Control_2_B,vamb_spades_1,0.1807074693834353
Control_2_B,vamb_spades_1056,0.019555836708175966
Control_2_B,vamb_spades_108,0.06607512906286507
Control_2_B,vamb_spades_21,0.02954203772263682
Control_2_B,vamb_spades_222,0.02101059399141098
Control_2_B,vamb_spades_267,0.06702058398949381
Control_2_B,vamb_spades_286,0.2517775798104124
Control_2_B,vamb_spades_298,0.030995770208662586
Control_2_B,vamb_spades_812,0.025226960474096262
Control_2_B,vamb_spades_857,0.05232063358831767
Control_3_B,concoct_megahit_6,0.0850967900667164
Control_3_B,maxbin2_megahit_017,0.020049802791937115
Control_3_B,maxbin2_spades_001,0.02088509801384674
Control_3_B,maxbin2_spades_006,0.10699522564536601
Control_3_B,medium,
Control_3_B,metabat1_megahit_20,0.3244413116953583
Control_3_B,metabat1_spades_2,0.012134063520252427
Control_3_B,metabat2_megahit_24,0.14235190505658296
Control_3_B,metabat2_megahit_33,0.3168439744585492
Control_3_B,metabat2_spades_15,1.7974315433063164
Control_3_B,metabat2_spades_18,0.38872538437544446
Control_3_B,metabat2_spades_25,1.0824332637768828
Control_3_B,vamb_megahit_295,0.04958293186522603
Control_3_B,vamb_megahit_488,0.012976465573720898
Control_3_B,vamb_megahit_77,0.014071417612866599
Control_3_B,vamb_spades_1,0.17973501909179998
Control_3_B,vamb_spades_1056,0.022282802047498346
Control_3_B,vamb_spades_108,0.039098701677489044
Control_3_B,vamb_spades_21,0.015168970202577311
Control_3_B,vamb_spades_222,0.028875912818987815
Control_3_B,vamb_spades_267,0.04773606630122839
Control_3_B,vamb_spades_286,0.27956526749876226
Control_3_B,vamb_spades_298,0.06332405316249566
Control_3_B,vamb_spades_812,0.024814819426048382
Control_3_B,vamb_spades_857,0.05771718920231552
AA_1_B,concoct_megahit_6,0.01191697851804168
AA_1_B,maxbin2_megahit_017,0.08211441512078982
AA_1_B,maxbin2_spades_001,0.011329777456941297
AA_1_B,maxbin2_spades_006,0.06008170540276064
AA_1_B,medium,
AA_1_B,metabat1_megahit_20,0.234902596308175
AA_1_B,metabat1_spades_2,0.011315494301351208
AA_1_B,metabat2_megahit_14,0.023992417940020952
AA_1_B,metabat2_megahit_24,0.46680502804837076
AA_1_B,metabat2_megahit_33,0.2770661103384921
AA_1_B,metabat2_spades_15,1.7749429370498162
AA_1_B,metabat2_spades_18,0.31025277869462686
AA_1_B,metabat2_spades_25,0.6341904266748001
AA_1_B,vamb_megahit_295,0.022373438013867496
AA_1_B,vamb_megahit_488,0.04352065104827578
AA_1_B,vamb_megahit_77,0.012586576610570034
AA_1_B,vamb_spades_1,0.034323843827819424
AA_1_B,vamb_spades_1056,0.015458618182425976
AA_1_B,vamb_spades_108,0.18561109011331264
AA_1_B,vamb_spades_21,0.053895744956059595
AA_1_B,vamb_spades_222,0.02612477099434502
AA_1_B,vamb_spades_267,0.07867814676330877
AA_1_B,vamb_spades_286,0.09526598804500243
AA_1_B,vamb_spades_6,0.011747038628712157
AA_1_B,vamb_spades_812,0.01901785339931591
AA_1_B,vamb_spades_857,0.08829550070912572
AA_2_B,maxbin2_megahit_017,0.026212416634585494
AA_2_B,maxbin2_spades_001,0.005607306416193196
AA_2_B,maxbin2_spades_006,0.02539416021442457
AA_2_B,medium,
AA_2_B,metabat1_megahit_20,0.18097816749068546
AA_2_B,metabat2_megahit_24,0.04527993358968234
AA_2_B,metabat2_megahit_33,0.17364609786643617
AA_2_B,metabat2_spades_15,1.0641043147045273
AA_2_B,metabat2_spades_18,0.27810316925328554
AA_2_B,metabat2_spades_25,1.0215719130443741
AA_2_B,vamb_megahit_295,0.0186835333486684
AA_2_B,vamb_megahit_39,0.035781292541474906
AA_2_B,vamb_megahit_488,0.013843397570613694
AA_2_B,vamb_spades_1,0.019397194440250953
AA_2_B,vamb_spades_1056,0.011126920254206293
AA_2_B,vamb_spades_108,0.14994440252762226
AA_2_B,vamb_spades_21,0.014369108495315601
AA_2_B,vamb_spades_222,0.011435569462173594
AA_2_B,vamb_spades_267,0.14649310198993204
AA_2_B,vamb_spades_286,0.09340899735096501
AA_2_B,vamb_spades_812,0.01323582640786747
AA_2_B,vamb_spades_857,0.03383664802957083
AA_3_B,maxbin2_megahit_017,0.031461439806911164
AA_3_B,maxbin2_spades_001,1.0780083681022233e-08
AA_3_B,maxbin2_spades_006,0.029146726552041053
AA_3_B,medium,
AA_3_B,metabat1_megahit_20,0.18414374720904836
AA_3_B,metabat1_spades_2,0.010680157940744213
AA_3_B,metabat2_megahit_24,0.3622929665820319
AA_3_B,metabat2_megahit_33,0.1406226570226365
AA_3_B,metabat2_spades_15,1.6815265588825492
AA_3_B,metabat2_spades_18,0.2539448679923928
AA_3_B,metabat2_spades_25,0.6657626491041907
AA_3_B,vamb_megahit_295,0.015533684980545767
AA_3_B,vamb_megahit_488,0.020634933942052087
AA_3_B,vamb_spades_1,0.02007387740659704
AA_3_B,vamb_spades_1056,0.011233091136641152
AA_3_B,vamb_spades_108,0.10402898804520794
AA_3_B,vamb_spades_21,0.03612627995546749
AA_3_B,vamb_spades_222,0.03140170600393599
AA_3_B,vamb_spades_267,0.03300342395005788
AA_3_B,vamb_spades_286,0.06190466552196777
AA_3_B,vamb_spades_812,0.01511020774012237
AA_3_B,vamb_spades_857,0.11307417531693384
AAAb_1_B,concoct_megahit_6,0.12358587610227413
AAAb_1_B,maxbin2_megahit_017,0.08486496785438498
AAAb_1_B,maxbin2_spades_001,0.023057473721621428
AAAb_1_B,maxbin2_spades_006,0.17468423830289162
AAAb_1_B,maxbin2_spades_028,0.019193350010285447
AAAb_1_B,medium,
AAAb_1_B,metabat1_megahit_20,0.19784857799432823
AAAb_1_B,metabat1_spades_2,0.008454781207665353
AAAb_1_B,metabat2_megahit_14,0.015241807820674391
AAAb_1_B,metabat2_megahit_24,0.19286703784022904
AAAb_1_B,metabat2_megahit_33,0.3506563838733304
AAAb_1_B,metabat2_spades_15,1.1631865977760467
AAAb_1_B,metabat2_spades_18,1.4421464684626286
AAAb_1_B,metabat2_spades_25,0.4527839681603909
