,Control_1_B,Control_2_B,Control_3_B,AA_1_B,AA_2_B,AA_3_B,AAAb_1_B,AAAb_2_B
EX_cpd00001_m,19.218842964361535,17.981735392078285,18.121157206796987,17.66934952492558,18.88240636659107,18.213973773810096,18.609385295750055,17.46049543678538
EX_cpd00418_m,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0006428254117792105,0.0006907038248443485
EX_cpd00075_m,-0.000790953832729856,-0.0007181622066574127,-1.4138472883109138e-05,-4.189240766802149e-07,-0.0007399409170613475,-0.0007712181490666793,-0.0008627660258031951,-0.00085236559209171
EX_cpd00009_m,-0.17269301602967982,-0.16000643682092944,-0.10750355970460104,-0.1521192079209845,-0.17611328537000676,-0.19560137743865272,-0.20442938580517667,-0.15558720691868366
EX_cpd00023_m,0.00020930798487048757,0.00011574081790407471,1.3784579016174813e-09,0.0002197713306129803,0.00025470829860816096,0.00013345595448169105,0.00011559252133228885,0.00010384025073953304
EX_cpd00027_m,-0.0009736363438177105,-0.0009733628347607809,-0.0010004527578964277,-0.0010007533779675159,-0.0009747343334585937,-0.000916896735156145,-0.0009684248149103889,-0.0009704793866869473
EX_cpd00030_m,-2.0378084210042976e-06,-1.3608746159982737e-06,-1.4970491697217055e-06,-2.424390088295477e-06,-3.36450085546425e-06,-3.2208904246881325e-06,-4.482521610373861e-06,-7.349669284927684e-06
EX_cpd00034_m,-2.0377190429492137e-06,-1.3608766587752069e-06,-1.497049169721705e-06,-2.4243900882954774e-06,-3.3644507695765293e-06,-3.2198574211626607e-06,-4.4825216178200505e-06,-7.3496693604946824e-06
EX_cpd00039_m,3.027874553496882e-06,1.0036061297619182e-05,3.348271970474231e-09,4.2000810676735545e-06,5.1168266170758215e-06,1.557589974754258e-06,0.0,4.07036813650116e-06
EX_cpd00041_m,2.409832511399169e-05,3.091393537602834e-05,9.998315657252162e-10,2.6469140350763408e-05,3.590110254394968e-05,1.4296458458345289e-05,1.4382230904489567e-05,1.964425949861211e-05
EX_cpd00048_m,-0.31200388519835365,-0.0856518603741422,-0.1319367942386935,-0.002563376556814903,-0.6541144501124877,-0.268398271731318,-0.260257421280369,-0.3972557699367839
EX_cpd00051_m,6.58403101553076e-07,6.92307328535942e-06,4.648623638960495e-10,5.240735009948108e-06,6.6056389269933645e-06,3.7582062675490114e-06,2.057069349319187e-06,4.367122993981452e-06
EX_cpd00053_m,3.897775582174685e-06,3.7243371550636895e-06,0.0,5.867243511804171e-07,3.904018453663369e-06,4.965919742661917e-07,1.6107711791004404e-06,1.4822152341874515e-06
EX_cpd00064_m,0.0,0.0,0.0,-5.379427942865506e-07,-1.914364659558458e-06,-1.482017808515586e-06,-1.497154082421573e-06,-1.3397891753894322e-06
EX_cpd00098_m,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_cpd00105_m,-0.0006100077078700754,-0.0004421575365625148,-0.001000354973021448,-0.0010006972713156505,-0.0004906783293276513,-0.0004405715755193035,-0.0003939631992741586,-0.0004236990317845364
EX_cpd00107_m,1.8003115995612705e-06,1.1539241560795549e-06,2.176021202411721e-06,-0.0003991649574021797,-0.0004597685532790365,-0.00043891478527162333,-0.0004410725011161762,-0.0002822291892001859
EX_cpd00108_m,-0.000630747650242991,-0.0005779813628501026,-0.0010002947237360415,-1.7919723921084287e-07,-0.0005290368928662574,-0.0005637777302166067,-0.0005334591546042496,-0.00046476694904382977
EX_cpd00118_m,0.01514521438687915,0.060624278874933955,0.13868461412319888,0.28401172154084237,0.004965376520917591,0.007914208937983658,0.011667231015115468,0.0036549807686675137
EX_cpd00119_m,0.0,2.704807343797642e-06,5.218026651511205e-10,5.523161020430818e-07,1.047281159369054e-07,9.887882550010782e-08,1.0857598801524491e-07,1.0153511688622795e-06
EX_cpd00129_m,1.5799108541196697e-05,1.2139719432019685e-05,5.923800326054535e-09,-1.4358113501789883e-05,-4.350630114115406e-05,-1.2274054827253372e-05,-1.1886955568568892e-05,-2.205042929649434e-05
EX_cpd00149_m,-0.0005945954019310586,-0.0004993348447751015,-0.0004885584114334997,-0.0005866967248571376,-0.0005628143054296643,-0.0006008928833909196,-0.000642920817992688,-0.0004970756576367594
EX_cpd00154_m,-0.0008071362578357933,-0.0007602982527410934,-1.6457010530496612e-09,-1.4222142734654405e-09,-0.0008084679703231913,-0.0007972306238425079,-0.000825666923711029,-0.000815485905375774
EX_cpd00156_m,9.517590155290863e-05,5.544439728825212e-07,-1.5032808986590262e-07,-0.0009262612882649354,-0.0010129211681985182,-0.001012330295462653,-0.0008447117965847562,-0.0007165127027578199
EX_cpd00161_m,1.3099215999105713e-05,4.744373346645402e-06,1.0421071629816721e-05,3.5938596397500805e-06,3.26207649454322e-06,3.205007605929747e-06,5.844682445765556e-06,4.169851491457239e-06
EX_cpd00179_m,-0.0008808558224993955,-0.000914765233451132,-0.0010003564347738144,-0.001000706890968384,-0.0009529855184930035,-0.0008761300920812025,-0.0007147668354965603,-0.0006112726704588555
EX_cpd00209_m,-0.0009077747367991256,-0.0008963347386101667,-0.0009999985881627826,-5.7234572260893174e-05,-0.0009032405566742922,-0.0008705589866773891,-0.0009217689375396739,-0.0009276288583590381
EX_cpd00210_m,-0.000819732241049902,-0.0008021265551796996,-0.0010003619810254017,-0.0001883600057608959,-0.0008355033512552424,-0.0007935477488564832,-0.0008492566333295827,-0.0008506311906135717
EX_cpd00224_m,-0.0007501318700046975,-0.0007579070057684832,3.2361594510668665e-10,-4.853425124992076e-10,-0.0007376707329339411,-0.0007902970436341998,-0.0007807874089861628,-0.0007444174536862339
EX_cpd00244_m,-0.0002525190500644377,-0.000212040035831024,-0.000207262448436076,-0.000248638615111714,-0.00023819883474782358,-0.00025494924680675535,-0.00027167753556522206,-0.0002084130282345657
EX_cpd00264_m,0.010774075597081557,0.01473607569505253,0.0009953831215609979,0.0009919544865424359,0.007096452291765603,0.007185280803207921,0.010539011388559102,0.0095823805203299
EX_cpd00268_m,-0.0006566584892232349,-0.0005974790906621803,-2.589682759574079e-08,-2.3971077576061295e-09,-0.0004584755444003436,-0.0005279494369190633,-0.0007319861134368438,-0.0005349216441535804
EX_cpd00305_m,0.004438585005105746,0.005641140286506107,-2.7975644635778485e-07,-5.801261395035122e-07,0.0046270987220090355,0.0030975302421993494,0.005669639164100022,0.007926738437293714
EX_cpd00322_m,2.0232781605012412e-06,5.450073417916256e-07,5.427479652561556e-07,-0.0001831354011801951,-0.0002299356487510297,-0.00021791598175857684,-0.0001406088610137905,-0.00010012572119808694
EX_cpd00266_m,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
EX_cpd00540_m,-0.0005144050001433982,-0.0004993189839318165,-8.170495943519736e-11,-5.989756506098511e-10,-0.0005751805790897002,-0.0006093371796251716,-0.0006949297633735285,-0.0005980668784428569
EX_cpd08305_m,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
EX_cpd10516_m,-0.0002957354378112756,-0.00021389368317536678,-1.4901545857952257e-06,-2.1197998671491854e-06,-0.00022245461413035404,-0.00020288441839955458,-0.0003291313884943506,-0.0004433274028269708
EX_cpd00067_m,0.0,0.0,-1.0734976756942736e-07,0.0,0.0,0.0,0.0,0.0
EX_cpd00092_m,0.001919216723540386,0.0026464951627499234,-0.001000351273216778,-0.0010007107185971986,0.005521763574929545,0.005156438135357986,0.005291997708140841,0.0027465121236142634
