,Control_1_B,Control_2_B,Control_3_B,AA_1_B,AA_2_B,AA_3_B,AAAb_1_B,AAAb_2_B
EX_cpd00001_m,10.641622162220727,11.444923480205787,12.280204943910746,10.506590180106762,10.63796391344464,,12.545532156482695,12.261993858980343
EX_cpd00418_m,-0.0,-0.0,-0.0,-0.0,-0.0,,0.000778980169275578,0.0004378923958525242
EX_cpd00075_m,0.00099849653239137,-0.00063877518038255,-0.0009790063032064085,-0.0008874390203162691,-0.0007420995022670331,,-0.0008865643619996844,-0.0008867014810333384
EX_cpd00009_m,-0.006965030592736687,-0.48587964983454124,-0.04449608307383705,-0.3989133498180032,-0.25650510582823577,,-0.5247698139908593,-0.35048736169138905
EX_cpd00023_m,-0.0003999709432863582,-0.00045866932974646894,-0.0009126149211255226,-0.0003659708171016307,-0.0009420857484639364,,-0.0007118790340522989,-0.0037991380029772314
EX_cpd00027_m,-0.0009999844457517755,-0.0009761156595718608,-0.001652448555560678,-0.0009518732013359295,-0.004455520873044509,,-0.000978416819142271,-0.0027884124099404528
EX_cpd00030_m,-9.149916284053684e-11,1.3607587074206046e-13,-2.4792980945963874e-07,-2.748626600158414e-13,-9.690125176002157e-10,,8.904947835494956e-13,-8.866918769371179e-08
EX_cpd00034_m,-3.087054367833162e-11,3.508533830927336e-17,4.362290575609848e-10,1.7951299915637436e-15,-7.28187031342168e-09,,2.415623590511919e-12,-3.4045515779700087e-10
EX_cpd00039_m,-0.00027097595312908473,-0.0002479476954992133,-0.0005703590097026679,-0.00021596338242587762,-0.0006691174265736539,,-0.00029639238114338663,-0.0007183276791677133
EX_cpd00041_m,-0.00030212447744363104,-0.00029797358254776923,-0.0004057184990527522,-0.0005418108210269865,-0.0032384404446186657,,-0.0007613267425876948,-0.007911418584371183
EX_cpd00048_m,-0.20734565681607847,-0.04082472081633882,-0.14490403333396643,-0.08586737525264704,-0.07935527985718357,,-0.14305596436501086,-0.028797251558932285
EX_cpd00051_m,-0.0002731889219751787,-0.00022012187695150205,-0.002070965605930083,-0.0002077628999049637,-0.000987132970876816,,-0.000359235686482851,-0.0009887930236340211
EX_cpd00053_m,-4.7202941765899484e-05,-4.254489087608711e-05,-0.0006347966681808721,-3.646677620461145e-05,-0.004022914742848402,,1.6517087310243554e-06,1.0030808980692705e-06
EX_cpd00064_m,-5.6066761999003794e-05,-5.111844745377143e-05,-0.0014782118131081838,-4.312886249422421e-05,-0.000460021330474773,,-5.101953176108578e-05,-0.011166517411810432
EX_cpd00098_m,-0.0,-0.0,-0.0,-0.0,-0.0,,-0.0,-0.0
EX_cpd00105_m,-0.0009999870032975297,-0.00055325765168063,-0.0007599251118116496,-0.0009327795909327341,-0.0009502920833258686,,-0.0005300507501100696,-0.0004035196339626614
EX_cpd00107_m,-0.0006530578521957717,-0.0005728461089014861,-0.0007946533650292991,-0.0008348972274308842,-0.0012402218064907454,,-0.0012324138009256434,-0.001694460306550715
EX_cpd00108_m,-0.0009999887248560713,-0.0005488313511123008,-0.0007792777026510362,-0.0009375105309461338,-0.0008129487218002254,,-0.00046378034929189186,-0.0005268070771922559
EX_cpd00118_m,-0.000999629527847851,0.009266370161645561,0.0003589261355287105,-0.0007133428520178717,-0.0007874535457637671,,0.0035982383361812453,-0.00013646628948734384
EX_cpd00119_m,-5.383964201494516e-05,-3.625771001560169e-05,-0.00011685003528630308,-3.4426420035348244e-05,-5.266340209227269e-05,,-6.898880527791423e-05,-0.002454207867791288
EX_cpd00129_m,-0.00021162435814971086,-0.00018464321501794763,-0.0003426779794824249,-0.00016415173486018493,-0.0005061409889898221,,-0.0002770479290868229,-0.0071231840341913445
EX_cpd00149_m,-4.4061292137727406e-06,-3.7506933762989014e-11,-0.00020000632446276974,-0.00022290505402459515,-0.00022446038530940906,,-0.0002013895406625916,-0.00022576532358405875
EX_cpd00154_m,-0.0009999872056041701,-0.0008089372439792596,-0.0008852376301210732,-0.0009469522045142985,-0.0009147651023209658,,-0.0008444031674624283,-0.0006564251196549861
EX_cpd00156_m,-0.000452931499997254,-0.0004940803122486738,-0.0008434338534697691,-0.0009212626051373085,-0.0026082163693997773,,-0.0012762371751400589,-0.006348849154330282
EX_cpd00161_m,-0.0003007137370876866,-0.0002834015065083928,-0.0007163260155376363,-0.0002511421694957618,-0.0012697788302542434,,-0.00042087517041404325,-0.0011082407787901109
EX_cpd00179_m,-0.000999988826838077,-0.0009384415514039213,-0.0009356570120072199,-0.0009428272387738834,-0.0010316366676226363,,-0.0006763060863702146,-0.0007704454637678677
EX_cpd00209_m,-0.0009999385817292968,-0.000927649360388868,-0.000990261294500276,-0.0009512186489395189,-0.00018956227268638,,-0.000957771216166341,-0.0010037590644513773
EX_cpd00210_m,-0.000999973175851245,-0.0008546957381587114,-0.0009697512360927769,-0.0009302729146340644,-0.000930921538475999,,-0.0008811445100655992,-0.0009512783950907369
EX_cpd00224_m,-0.0009999871526916507,-0.00083262351634247,-0.0008923827898520464,-0.0009479411655061804,-0.0008804479637325927,,-0.0008182119176729129,-0.0008378579081455298
EX_cpd00244_m,-8.883099864139528e-06,-1.5123772924694343e-05,-8.080266958405699e-05,-0.0001153476304240128,-8.177673556879988e-05,,-7.997125533869466e-05,-9.796672516343579e-05
EX_cpd00264_m,3.2506999135269166e-07,0.009112179026471991,0.004712830107591536,0.0008982839102401221,0.0009025092788310897,,0.007789982456878209,0.0008558667598247147
EX_cpd00268_m,-0.0009999696285583565,-6.575279540691114e-06,-1.0225135883646616e-05,-5.533418695750982e-13,-3.716414652907972e-11,,-0.0008032750554193627,-2.1919204267928067e-05
EX_cpd00305_m,1.4099015455455098e-06,0.013659107779441801,0.00264133791939378,0.002468146219293802,0.0028662634679125086,,0.01244908401869332,0.002797373710060456
EX_cpd00322_m,-0.0004119991166992987,-0.0003736488027870365,-0.0008926630930601667,-0.00029732460737842215,-0.0014643175550964138,,-0.0004798208830243395,-0.001663072643131424
EX_cpd00266_m,-6.186122993573591e-12,-1.743510832636888e-14,5.884668575384003e-15,4.138288958063175e-15,4.333562239220613e-13,,-6.6166698365011945e-18,-5.432133033865178e-15
EX_cpd00540_m,-2.215339804355044e-12,-3.3875744013193778e-06,-4.4075833412777085e-05,-1.561033561580216e-13,-0.0002392371861484064,,-7.1378051892395415e-06,-0.0008469961929027153
EX_cpd08305_m,7.64628824912151e-12,3.3256080200812483e-15,5.742416818824805e-15,3.753588700806145e-15,9.858501873915212e-12,,-1.398268473670676e-17,-1.1926795789833563e-15
EX_cpd10516_m,-0.005919350051360883,-2.5392170245525616e-06,-7.778210352009487e-06,-2.3105609092463336e-06,-2.7713553833128697e-06,,-4.520885563698761e-06,-2.0597537125369616e-05
EX_cpd00067_m,-0.099999935304875,0.0,-5.008124515620281e-07,0.0,-7.907156319659173e-06,,0.0,-1.9675456305857097e-05
EX_cpd00092_m,-0.0009999443835502523,0.004404170321063052,-0.00045654455844687135,-0.00030687222221851196,-0.0008324044588630603,,0.0016932702719888513,-0.0006851816690666007
EX_cpd00367_m,-0.0010014030947466113,-0.00038422009861199813,-0.0009718559924594694,-0.0009479020243090136,-0.0009347879129125089,,-0.0006032365476311419,-0.0029087045940952294
EX_cpd00249_m,-0.0010037067059088522,9.565422447480043e-05,-0.0008985786655576478,-0.000934320894686265,-0.0015685656469286904,,-0.0004755600051207908,-0.0005344361248385311
EX_cpd00309_m,0.002738045846115103,0.0014562564877776858,-0.0004727319467235057,-0.00029467396710371185,-0.0007573266828622728,,0.0027491365644212104,-0.00020749089809590782
EX_cpd00311_m,-0.00102395992513035,-0.00044038758307661865,-0.0014387494504538856,-0.0009551228007034229,-0.0012601098376744876,,-0.000567202999697685,-0.0028552815976383705
EX_cpd00130_m,-0.0010023175352055214,0.00023012206169559235,-0.0014587266200161153,-0.0008291571231788808,-0.002689870039076281,,-0.0001814259776439231,-0.004923645173704028
EX_cpd00971_m,4.131254563498608e-09,1.065886260392757e-13,-5.513336211460145e-11,8.454245508311487e-12,9.634374717816202e-12,,3.584961719095141e-11,9.215932955398169e-13
EX_cpd00060_m,-0.00010658548581248151,-8.81755819708642e-05,-0.00013097384283586433,-8.828340559570704e-05,-0.0019420664895291695,,-0.0001260566365876927,-0.0031624646064445086
EX_cpd00104_m,-0.0,-0.0,-0.0,-0.0,-0.0,,-3.423695273436066e-16,-4.7836301961649606e-15
EX_cpd00220_m,2.585878671516205e-07,0.002401358885305348,0.00032485922607874236,0.0004708967455564885,0.00041987168798053977,,0.0022935222493419096,0.0004379964721860681
EX_cpd00084_m,0.0,0.0,0.0,-2.63659149288684e-05,-0.00036462494314258803,,-3.958922768622188e-05,-0.003991314359713973
EX_cpd00069_m,-6.887572495530535e-05,-6.359046706796504e-05,-0.0006542402461107051,-5.453660560352871e-05,-0.0006941832928311836,,-0.00010419506052802941,-0.004793445186026419
EX_cpd00066_m,-0.0003212564492252183,-0.0002871240689414812,-0.00046847349563738526,-0.00022575880255432508,-0.0008079461829241171,,-0.0004305717654251497,-0.0030472254856484986
EX_cpd00246_m,-0.0009959108629035013,0.004990458870061595,-0.0016312366431795178,-0.0005489708086798065,-0.0007440802823995007,,0.0015276122549993665,-0.000541935004934567
EX_cpd00182_m,-0.0009995851688686802,-0.00011970472607485128,-0.0008980987308336297,-0.0009330960706351171,-0.0016601805365203323,,-0.0005548628965906604,-0.002401618186813829
EX_cpd00013_m,-0.37402231844951683,-0.37913085198348373,-0.45744837248059333,-0.5130894326885285,-0.4263251736218877,,-0.6166523544990692,-0.3510411723140481
EX_cpd00020_m,-0.0010001846638854062,0.010662611802265465,-0.00017409082118291508,-3.085039195349637e-05,-0.0011898025066401363,,0.00249911688323623,2.525155279986535e-05
EX_cpd00139_m,-0.0009999400033085496,-0.000937673346989264,-0.0009082336838486907,-0.0009486191693601155,-0.0009196669000501388,,-0.0009301917019015218,-0.000911061835932805
EX_cpd00029_m,-0.00823217099831462,-0.011590316730279587,-0.036016902401455456,-0.03391394252475687,-0.031630863194365484,,0.004890776202650957,0.00016865193877699215
EX_cpd04098_m,-4.890048148778222e-14,3.66706216375033e-17,3.84219159558117e-17,-1.129148443286049e-16,1.9675627948155583e-15,,3.933844584531195e-16,2.3529555106106145e-15
EX_cpd00063_m,-3.057893192117083e-11,-3.4470054663294745e-17,9.355037352033643e-11,7.953923461657679e-16,-7.283511576485143e-09,,7.519653309673767e-13,-3.405663654386137e-10
EX_cpd01012_m,3.684146496676542e-13,1.9247319387979736e-19,-7.276838891092989e-18,-2.854643529139898e-15,7.176178713583716e-17,,4.700458545097005e-17,-2.3396554291416526e-15
EX_cpd00058_m,-2.7275940367497797e-11,-2.5944983993201064e-17,1.0069879547625359e-10,2.2082208665026573e-14,-7.283572690069973e-09,,4.223478224942971e-12,-3.256183890443133e-10
EX_cpd10515_m,0.005917634556082898,-3.7187603691363134e-06,-1.8805313688955793e-05,2.066359879809553e-06,-1.0818427309962995e-05,,-7.334538261958256e-06,-8.232960427455483e-06
