,Control_1_B,Control_2_B,Control_3_B,AA_1_B,AA_2_B,AA_3_B,AAAb_1_B,AAAb_2_B
EX_cpd00001_m,20.25295956247443,18.934331293392347,18.450683909468946,19.07319636734459,19.909160278796257,17.730393654879087,19.78418607802614,18.460719388933846
EX_cpd00418_m,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0006288378306212478,0.0006060577049678138
EX_cpd00075_m,-0.0008360074474582288,-0.0007640731548795101,-1.095513579078386e-05,-7.997163246509248e-06,-0.0007771413688929332,-0.000634086430588307,-0.0008769510827044076,-0.0008624760437541927
EX_cpd00009_m,-0.21145549753299483,-0.17972738340933575,-0.13324468170802076,-0.2319978738021522,-0.20277073925336023,-0.13601400930916785,-0.2313450023862,-0.17415547763450448
EX_cpd00023_m,0.0001997403220463249,9.140062934688586e-05,0.0003197683837222187,0.00022210726255440493,0.00021976687929285696,0.00012486477785265677,0.00011763744525297065,9.409679753783477e-05
EX_cpd00027_m,-0.0009699641036685916,-0.0009703264757389732,-0.0010083446917407768,-0.0010091615780456898,-0.0009640440763382172,-0.0009540058247652,-0.0009621142853616423,-0.000968990931273536
EX_cpd00030_m,-2.7451006815848263e-06,-1.745768764165806e-06,-2.400983067096588e-06,-3.79001126195122e-06,-5.100131017025425e-06,-1.7928544157969576e-06,-5.772001758570194e-06,-9.341941792140084e-06
EX_cpd00034_m,-2.7451132210408695e-06,-1.745696561443458e-06,-2.400983067096593e-06,-3.790011261951235e-06,-5.10014986087383e-06,-1.792725012074763e-06,-5.772001705193268e-06,-9.34160956303635e-06
EX_cpd00039_m,2.8859312618497553e-06,8.578911908019194e-06,2.0540947155968456e-06,4.284910834048521e-06,4.988220652024812e-06,1.5411525794299584e-06,0.0,4.4303323111645715e-06
EX_cpd00041_m,2.0390482042853804e-05,2.1926443311754398e-05,3.7850283698490324e-05,2.6762073975797895e-05,3.49924671611066e-05,1.2697257220050164e-05,1.6901317270599403e-05,1.7509626399815547e-05
EX_cpd00048_m,-0.3167795223957944,-0.0922600176698357,-0.1259881049910538,-0.06412110068975403,-0.6564900393123666,-0.21771907919485434,-0.26758869831149446,-0.41002401238244923
EX_cpd00051_m,6.208802099602905e-07,6.247227432831763e-06,8.30392413870984e-06,5.306140694732447e-06,7.90485095207589e-06,3.4035430548751996e-06,2.428917835222647e-06,3.7085439025712817e-06
EX_cpd00053_m,3.554307403502477e-06,2.924654382983786e-06,0.0,6.04905543871768e-07,3.438613766269881e-06,4.835085705254089e-07,1.9796084387683804e-06,1.7546430064740723e-06
EX_cpd00064_m,0.0,0.0,0.0,-1.4492752420217948e-06,-1.934602133585727e-06,-1.478018915369058e-06,-1.493702365411845e-06,-1.3399346425742983e-06
EX_cpd00098_m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_cpd00105_m,-0.0006977343911138988,-0.0005345642239695093,-0.0010065800364200458,-0.0010087302719460638,-0.0005834170954727772,-0.00017915029460586,-0.0005341726691009052,-0.0005658256649194119
EX_cpd00107_m,1.7334269423679275e-06,9.496928203995868e-07,4.095531862985834e-06,-0.0004226742063187213,-0.00046179813331120493,-0.000441571496732878,-0.0004422147567476717,-0.00028128839473100996
EX_cpd00108_m,-0.0007176374069906627,-0.0006408015084247325,-0.0010022586984875226,-0.0010077342871236425,-0.0006120396998285396,-0.00033315408273324625,-0.0006458641860780361,-0.0006084052900595148
EX_cpd00118_m,0.010709335771292551,0.030948748025334046,0.1260182720501971,0.15989759681694293,0.0041902712776443595,0.016124165807529067,0.006304514072399679,0.002473968659992134
EX_cpd00119_m,0.0,1.8977094344561168e-06,8.990380272162586e-07,5.656252314996983e-07,8.898503185866489e-08,8.93936073694919e-08,1.1730436056825769e-07,1.207862227158796e-06
EX_cpd00129_m,1.650257169028415e-05,1.1115635527565379e-05,6.0743894015317146e-06,-1.572717475222098e-05,-4.370463660106841e-05,-1.228732087364577e-05,-1.1875410641182964e-05,-2.1989399868926015e-05
EX_cpd00149_m,-0.0007665814721314021,-0.000630142325616085,-0.0006116587474347883,-0.0007868151079703438,-0.0007165766505179044,-0.00028490952342954745,-0.0008148359455918012,-0.0006234139480744371
EX_cpd00154_m,-0.000831801387721126,-0.0007778698591873097,-2.2079595804013795e-08,-3.604854357163603e-08,-0.0008222109638558187,-0.0007451801322655026,-0.0008318694465195046,-0.0008265516320402085
EX_cpd00156_m,0.0001001574007234891,5.143725355553173e-07,-2.2766824060026228e-07,-0.0009177027814099675,-0.0010153288935989312,-0.0010133376505485684,-0.0008452441087730046,-0.0007164858426152377
EX_cpd00161_m,1.2528006362967835e-05,5.1005096567188404e-06,1.949746781511974e-08,3.653673830575827e-06,2.7899180009260377e-06,2.7931623028424124e-06,6.27725508904934e-06,4.319684116806406e-06
EX_cpd00179_m,-0.0008605300387788529,-0.0009235733003884652,-0.0010065585579190652,-0.001008411654267603,-0.0009427834346928173,-0.0009209668850247854,-0.0007446160678297791,-0.0005478456891660371
EX_cpd00209_m,-0.0009141519608117705,-0.0009029004013705446,-0.0009999634320152855,-0.0009999706213563372,-0.0009086859611823571,-0.0008541676382425006,-0.000926409854999503,-0.0009319859568587806
EX_cpd00210_m,-0.0008275305605125093,-0.0008141333216620118,-0.001006714667896601,-0.0003705401248212683,-0.0008370530937058041,-0.0007664761799416071,-0.0008569657774511696,-0.0008600889541641639
EX_cpd00224_m,-0.0007726659480009905,-0.0007753723265524333,1.0763934415224658e-08,-1.7946788944841715e-08,-0.0007600942930448117,-0.0007367620742136121,-0.0007947394699805583,-0.0007741136935120512
EX_cpd00244_m,-0.0003245076882897799,-0.0002570637799617183,-0.00025925390230573944,-0.00033320648324895524,-0.00029454872791362705,-0.00012253192476175572,-0.0003381278382878569,-0.00025453501479900237
EX_cpd00264_m,0.007695930297382445,0.012154807919690376,0.0009955512646812436,0.000989029751035821,0.00588666907357641,0.011346644541432443,0.008087748672143576,0.006993820001743796
EX_cpd00268_m,-0.0006572764634842962,-0.0006292929974291513,-1.498275859691374e-06,-2.099387155467761e-08,-0.0004728064467407597,-0.0004878030829767236,-0.000738322422344284,-0.0005420356500120439
EX_cpd00305_m,0.0031894383169379006,0.0046646724940098165,-3.062498383679353e-07,-6.150958016370515e-07,0.003712525564911983,0.005767417389461159,0.0041824566290626555,0.005757733228133948
EX_cpd00322_m,1.9301746066947845e-06,4.562706897287846e-07,3.1514856630694663e-07,-0.00018256714685172941,-0.00023167794596602487,-0.0002193372001482739,-0.00014117617423838394,-9.966860394545258e-05
EX_cpd00266_m,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
EX_cpd00540_m,-0.0005910070595120654,-0.0005777149766614677,-2.0649619521512214e-09,-1.2769615737191946e-08,-0.0006081994617959442,-0.0005312127013566243,-0.0007214838098701941,-0.0006647151824858295
EX_cpd08305_m,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
EX_cpd10516_m,-0.0003247842094606458,-0.00023124422375406267,-2.3691925676703846e-06,-3.539469471027354e-06,-0.00022609093262187458,-0.00026029496217527836,-0.00036405546626259403,-0.00048369337723983246
EX_cpd00067_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
