,Control_1_B,Control_2_B,Control_3_B,AA_1_B,AA_2_B,AA_3_B,AAAb_1_B,AAAb_2_B
EX_cpd00001_m,20.96018235802593,19.738563050175443,22.156231320797065,23.121432848163888,20.42706826127943,21.0371156289195,20.734539749497248,19.202049755433777
EX_cpd00418_m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0006269570293104614,0.0006994799886059895
EX_cpd00075_m,-0.0007540490290170909,-0.0004662917750965802,-1.2921241728893113e-05,-6.324628887827795e-08,-0.0006502155745701989,-0.0004886016013717254,-0.0008600648066795727,-0.0008631942214531966
EX_cpd00009_m,-0.648447881666978,-0.2637471176288979,-1.7047794903722424,-2.3318454349095528,-0.5241201055721703,-0.31615179545753885,-0.3705718296385352,-0.411196670021009
EX_cpd00023_m,0.00023319017469132787,0.00013559303354229884,0.00030650359335551106,0.0002128051917791245,0.0001843311521561643,0.00014673250034496853,0.00011646044079232807,0.0001175393796241661
EX_cpd00027_m,-0.0009644470202196157,-0.0009781032899710722,-2.6318722920678236e-08,-0.0010000323414366423,-0.000982217578885066,-0.0009754162904107435,-0.0009724651120367024,-0.0009741907393284325
EX_cpd00030_m,-4.076648019431541e-06,-2.6517625882520812e-06,-2.8709042936335443e-06,-4.39926602811108e-06,3.1587484267418428e-12,-6.565919632992252e-06,-8.423177330931263e-06,-1.4304341480987181e-05
EX_cpd00034_m,-4.065782232050239e-06,-2.6545599608564697e-06,-2.870904293633544e-06,-4.39926602811108e-06,-6.701307249323695e-09,-6.509991588018892e-06,-8.186720482874583e-06,-1.4304192279561861e-05
EX_cpd00039_m,3.988610447197797e-06,7.315277263068267e-06,1.916167090223967e-06,4.065811833899051e-06,4.75454840784788e-06,1.4838256325995008e-06,0.0,4.3511116583726524e-06
EX_cpd00041_m,1.817324193822752e-05,3.063163407911673e-05,3.6255668568058836e-05,2.5630135717364014e-05,2.5255459817298472e-05,1.3523927826886165e-05,1.8080759120720578e-05,2.002577145328637e-05
EX_cpd00048_m,-0.04009409227370481,-0.019311235620276195,-0.0336198205246571,-0.00519666455934415,-0.0698707633908308,-0.023789388070594265,-0.031733875132913134,-0.023855769821343988
EX_cpd00051_m,7.822404565348042e-07,7.865255080888895e-06,7.941998368789088e-06,5.074792835741179e-06,4.071890682923149e-06,3.648433807223976e-06,2.3093299002071086e-06,4.5146172794447995e-06
EX_cpd00053_m,3.0852053842443264e-06,3.5017894571739605e-06,0.0,5.682218999035522e-07,3.911785003021199e-06,5.201674429453369e-07,2.2957768367664318e-06,1.574224812518109e-06
