,Growth rate_coco
Control_1_B,0.19395407632366088
Control_2_B,0.162665733384492
Control_3_B,0.16124239376489896
AA_1_B,0.19671676223050485
AA_2_B,0.07983081629091887
AA_3_B,0.2004532201744302
AAAb_1_B,0.20658129297769282
AAAb_2_B,0.16450511390846626
