,Growth rate_coco
Control_1_B,0.06464980364086738
Control_2_B,0.06386718711379498
Control_3_B,0.0707093283823466
AA_1_B,0.07281035207401215
AA_2_B,0.0664351926951708
AA_3_B,0.05527879096500252
AAAb_1_B,0.10260133103128924
AAAb_2_B,0.06852048115247442
