,compartments,growth_rate
Control_1_B,maxbin2_megahit_017,2.4147807092438713e-12
Control_1_B,maxbin2_spades_001,0.007990328364808917
Control_1_B,maxbin2_spades_006,0.0
Control_1_B,medium,
Control_1_B,metabat1_megahit_20,2.1514399260163464e-12
Control_1_B,metabat1_spades_2,0.0014825555498954282
Control_1_B,metabat2_megahit_14,1.698211070992245e-12
Control_1_B,metabat2_megahit_24,8.798090822771223e-12
Control_1_B,metabat2_megahit_33,0.0
Control_1_B,metabat2_spades_15,0.0
Control_1_B,metabat2_spades_18,3.2242103426208274e-12
Control_1_B,metabat2_spades_25,0.0
Control_1_B,vamb_megahit_295,2.8362227755239133e-12
Control_1_B,vamb_megahit_39,1.25055375837433e-11
Control_1_B,vamb_megahit_488,0.00144611958666161
Control_1_B,vamb_megahit_77,0.0013293158550400756
Control_1_B,vamb_spades_1,1.3135285242257476e-12
Control_1_B,vamb_spades_1056,3.2677022875295616e-12
Control_1_B,vamb_spades_108,9.672502486531093e-13
Control_1_B,vamb_spades_21,0.0007396263101486351
Control_1_B,vamb_spades_222,1.953584601281747e-12
Control_1_B,vamb_spades_267,2.586676574793484e-12
Control_1_B,vamb_spades_286,0.0
Control_1_B,vamb_spades_298,9.706315976815658e-13
Control_1_B,vamb_spades_6,0.0018648779549586569
Control_1_B,vamb_spades_812,2.8898171031033513e-12
Control_1_B,vamb_spades_857,2.226137518852312e-12
Control_2_B,concoct_megahit_6,9.318310008221855e-05
Control_2_B,maxbin2_megahit_017,5.3556276372383915e-05
Control_2_B,maxbin2_spades_001,0.0008003006826411569
Control_2_B,maxbin2_spades_006,3.1627410922228923e-06
Control_2_B,medium,
Control_2_B,metabat1_megahit_20,2.3910059369285243e-06
Control_2_B,metabat1_spades_2,0.004090911854564602
Control_2_B,metabat2_megahit_24,3.4537643707317408e-06
Control_2_B,metabat2_megahit_33,9.320284486763593e-07
Control_2_B,metabat2_spades_15,6.950511574748101e-06
Control_2_B,metabat2_spades_18,2.5529481572057132e-06
Control_2_B,metabat2_spades_25,3.048392509470334e-05
Control_2_B,vamb_megahit_295,3.9782475064538414e-05
Control_2_B,vamb_megahit_488,0.00010800194011749961
Control_2_B,vamb_megahit_77,0.00043425207796033663
Control_2_B,vamb_spades_1,5.484745800708252e-06
Control_2_B,vamb_spades_1056,8.661443255304652e-05
Control_2_B,vamb_spades_108,1.535602885394575e-05
Control_2_B,vamb_spades_21,7.214248490065682e-05
Control_2_B,vamb_spades_222,0.0001902101499976034
Control_2_B,vamb_spades_267,1.5517463177388846e-05
Control_2_B,vamb_spades_286,4.9834622059350285e-06
Control_2_B,vamb_spades_298,4.332303702811573e-05
Control_2_B,vamb_spades_812,0.0005394962879423746
Control_2_B,vamb_spades_857,1.818368149408084e-05
Control_3_B,concoct_megahit_6,2.062815293738912e-13
Control_3_B,maxbin2_megahit_017,0.00247320379492902
Control_3_B,maxbin2_spades_001,0.09846172239511662
Control_3_B,maxbin2_spades_006,9.754218596342903e-14
Control_3_B,medium,
Control_3_B,metabat1_megahit_20,0.0
