,compartments,growth_rate
Control_1_B,maxbin2_megahit_017,3.799029483541545e-13
Control_1_B,maxbin2_spades_001,0.06062008917935838
Control_1_B,maxbin2_spades_006,0.0
Control_1_B,medium,
Control_1_B,metabat1_megahit_20,1.1101263951056119e-13
Control_1_B,metabat1_spades_2,1.9749407036450134e-12
Control_1_B,metabat2_megahit_14,1.025423256044994e-12
Control_1_B,metabat2_megahit_24,0.0
Control_1_B,metabat2_megahit_33,0.0
Control_1_B,metabat2_spades_15,0.0
Control_1_B,metabat2_spades_18,1.1529922759072734e-13
Control_1_B,metabat2_spades_25,0.0
Control_1_B,vamb_megahit_295,3.3016303626620343e-13
Control_1_B,vamb_megahit_39,8.767729586951345e-13
Control_1_B,vamb_megahit_488,2.3064020610785066e-12
Control_1_B,vamb_megahit_77,2.3945655418547685e-12
Control_1_B,vamb_spades_1,1.2162821971315826e-13
Control_1_B,vamb_spades_1056,8.800100173644148e-13
Control_1_B,vamb_spades_108,1.3273236147033857e-13
Control_1_B,vamb_spades_21,1.148855256573326e-12
Control_1_B,vamb_spades_222,5.271215644827887e-13
Control_1_B,vamb_spades_267,2.4533124542992303e-13
Control_1_B,vamb_spades_286,1.1192308713880744e-13
Control_1_B,vamb_spades_298,3.7002041010472724e-13
Control_1_B,vamb_spades_6,4.616323224172845e-12
Control_1_B,vamb_spades_812,9.122618188519723e-13
Control_1_B,vamb_spades_857,3.206636173078766e-13
Control_2_B,concoct_megahit_6,1.6109019794809e-11
Control_2_B,maxbin2_megahit_017,1.0655973799215173e-11
Control_2_B,maxbin2_spades_001,0.053892971075701276
Control_2_B,maxbin2_spades_006,9.968162572312523e-14
Control_2_B,medium,
Control_2_B,metabat1_megahit_20,0.0
Control_2_B,metabat1_spades_2,0.004257479306144154
Control_2_B,metabat2_megahit_24,1.0287619393633826e-13
Control_2_B,metabat2_megahit_33,0.0
Control_2_B,metabat2_spades_15,0.012976493122602241
Control_2_B,metabat2_spades_18,0.0
Control_2_B,metabat2_spades_25,0.0
Control_2_B,vamb_megahit_295,2.150408493407382e-12
Control_2_B,vamb_megahit_488,0.00046777288643845246
Control_2_B,vamb_megahit_77,0.0018675446466375962
Control_2_B,vamb_spades_1,1.2857435593110778e-13
Control_2_B,vamb_spades_1056,2.5621264006599113e-12
Control_2_B,vamb_spades_108,3.751745017118245e-13
Control_2_B,vamb_spades_21,1.9253474483951207e-05
Control_2_B,vamb_spades_222,0.002419902391268813
Control_2_B,vamb_spades_267,2.821987338805528e-13
Control_2_B,vamb_spades_286,1.8203689204487975e-13
Control_2_B,vamb_spades_298,3.5381511536750743e-12
Control_2_B,vamb_spades_812,5.747211981006936e-05
Control_2_B,vamb_spades_857,4.844705672271667e-13
Control_3_B,concoct_megahit_6,0.0
Control_3_B,maxbin2_megahit_017,2.316282111680312e-12
Control_3_B,maxbin2_spades_001,0.059470144928499405
Control_3_B,maxbin2_spades_006,0.0
Control_3_B,medium,
Control_3_B,metabat1_megahit_20,0.0
Control_3_B,metabat1_spades_2,0.005662668330577858
Control_3_B,metabat2_megahit_24,0.0
Control_3_B,metabat2_megahit_33,0.0
Control_3_B,metabat2_spades_15,2.7493275575771947e-12
Control_3_B,metabat2_spades_18,0.0
Control_3_B,metabat2_spades_25,0.0
Control_3_B,vamb_megahit_295,2.4822978963402043e-13
Control_3_B,vamb_megahit_488,0.001526628619588029
Control_3_B,vamb_megahit_77,0.0007293764358543085
Control_3_B,vamb_spades_1,0.0
Control_3_B,vamb_spades_1056,1.0621732052930614e-12
Control_3_B,vamb_spades_108,3.2616945875860646e-13
Control_3_B,vamb_spades_21,0.0016173813899076073
Control_3_B,vamb_spades_222,1.0026895239628375e-12
Control_3_B,vamb_spades_267,2.1009873801412313e-13
Control_3_B,vamb_spades_286,0.0
Control_3_B,vamb_spades_298,1.2772444253430342e-13
Control_3_B,vamb_spades_812,0.0016114805633978034
Control_3_B,vamb_spades_857,1.4166105910942431e-13
AA_1_B,concoct_megahit_6,2.23858603975477e-12
AA_1_B,maxbin2_megahit_017,4.638206145039901e-13
AA_1_B,maxbin2_spades_001,0.0562367233967824
AA_1_B,maxbin2_spades_006,4.564722285206015e-13
AA_1_B,medium,
AA_1_B,metabat1_megahit_20,0.0
AA_1_B,metabat1_spades_2,6.8670433152057305e-12
AA_1_B,metabat2_megahit_14,1.7396135026165872e-12
AA_1_B,metabat2_megahit_24,0.0
AA_1_B,metabat2_megahit_33,0.0
AA_1_B,metabat2_spades_15,0.0
AA_1_B,metabat2_spades_18,0.0
AA_1_B,metabat2_spades_25,0.0
AA_1_B,vamb_megahit_295,1.0689196024332207e-12
AA_1_B,vamb_megahit_488,3.6856601411004717e-13
AA_1_B,vamb_megahit_77,1.1546238112537533e-11
AA_1_B,vamb_spades_1,9.401963000753149e-13
AA_1_B,vamb_spades_1056,1.740986966134435e-12
AA_1_B,vamb_spades_108,0.0
AA_1_B,vamb_spades_21,6.11266146534125e-13
AA_1_B,vamb_spades_222,1.5514225892015048e-12
AA_1_B,vamb_spades_267,3.8171582096759117e-13
AA_1_B,vamb_spades_286,3.7421429317819735e-13
AA_1_B,vamb_spades_6,1.7014578800979522e-11
AA_1_B,vamb_spades_812,2.5905665535485963e-12
AA_1_B,vamb_spades_857,7.162958024434365e-13
AA_2_B,maxbin2_megahit_017,3.1530595235662155e-11
AA_2_B,maxbin2_spades_001,0.05351080873695567
AA_2_B,maxbin2_spades_006,2.2405759206572265e-12
AA_2_B,medium,
AA_2_B,metabat1_megahit_20,2.9643688375987054e-11
AA_2_B,metabat2_megahit_24,8.272030950251905e-11
AA_2_B,metabat2_megahit_33,6.130060743813285e-13
AA_2_B,metabat2_spades_15,9.288512805029026e-11
AA_2_B,metabat2_spades_18,8.934526098723637e-12
AA_2_B,metabat2_spades_25,0.017010381511849793
AA_2_B,vamb_megahit_295,2.1149252366566905e-11
AA_2_B,vamb_megahit_39,3.7786706313613714e-11
AA_2_B,vamb_megahit_488,0.0002352504478869687
AA_2_B,vamb_spades_1,4.836718405374225e-12
AA_2_B,vamb_spades_1056,4.114679674432996e-11
AA_2_B,vamb_spades_108,4.4850788035376106e-11
AA_2_B,vamb_spades_21,0.00026092032774193997
AA_2_B,vamb_spades_222,0.002734119487669486
AA_2_B,vamb_spades_267,2.3247000467447888e-11
AA_2_B,vamb_spades_286,7.993101836226443e-11
AA_2_B,vamb_spades_812,2.4218663720524673e-10
AA_2_B,vamb_spades_857,3.427793900332327e-11
AA_3_B,maxbin2_megahit_017,6.7827586295824724e-12
AA_3_B,maxbin2_spades_001,0.004703519628855095
AA_3_B,maxbin2_spades_006,1.073971545404208e-12
AA_3_B,medium,
AA_3_B,metabat1_megahit_20,1.5691000723427074e-12
AA_3_B,metabat1_spades_2,6.052575161292255e-12
AA_3_B,metabat2_megahit_24,0.0
AA_3_B,metabat2_megahit_33,2.671755172983606e-12
AA_3_B,metabat2_spades_15,0.0
AA_3_B,metabat2_spades_18,1.8779830164969102e-12
AA_3_B,metabat2_spades_25,0.0
AA_3_B,vamb_megahit_295,4.323560729370391e-12
AA_3_B,vamb_megahit_488,3.892629257805207e-12
AA_3_B,vamb_spades_1,4.001050436936808e-12
AA_3_B,vamb_spades_1056,2.9223307045026027e-12
AA_3_B,vamb_spades_108,7.699500268558575e-13
AA_3_B,vamb_spades_21,2.621765599283917e-12
AA_3_B,vamb_spades_222,4.980135181950453e-12
AA_3_B,vamb_spades_267,1.2414198330936883e-12
AA_3_B,vamb_spades_286,2.666908673410296e-12
AA_3_B,vamb_spades_812,7.230334814407241e-12
AA_3_B,vamb_spades_857,6.376416298023856e-12
AAAb_1_B,concoct_megahit_6,1.992603957016568e-13
AAAb_1_B,maxbin2_megahit_017,2.0963397660146461e-13
AAAb_1_B,maxbin2_spades_001,0.08620459543517278
AAAb_1_B,maxbin2_spades_006,0.0
AAAb_1_B,maxbin2_spades_028,1.5050366384788918e-12
AAAb_1_B,medium,
AAAb_1_B,metabat1_megahit_20,0.0
AAAb_1_B,metabat1_spades_2,1.5184179370162912e-11
AAAb_1_B,metabat2_megahit_14,7.304298872234289e-12
AAAb_1_B,metabat2_megahit_24,0.0
AAAb_1_B,metabat2_megahit_33,0.0
AAAb_1_B,metabat2_spades_15,0.0
AAAb_1_B,metabat2_spades_18,0.0
AAAb_1_B,metabat2_spades_25,0.0
AAAb_1_B,vamb_megahit_39,1.0311827301982732e-11
AAAb_1_B,vamb_megahit_488,6.204616611400703e-13
AAAb_1_B,vamb_spades_1,8.670541904551629e-13
AAAb_1_B,vamb_spades_1056,1.9088790526334055e-12
AAAb_1_B,vamb_spades_108,0.0
AAAb_1_B,vamb_spades_21,3.0484952657766253e-13
AAAb_1_B,vamb_spades_222,2.757489998372452e-12
AAAb_1_B,vamb_spades_267,0.0
AAAb_1_B,vamb_spades_286,0.0
AAAb_1_B,vamb_spades_6,6.58930991245576e-12
AAAb_1_B,vamb_spades_812,6.464949125902842e-12
AAAb_1_B,vamb_spades_857,5.794294294097512e-13
AAAb_2_B,concoct_megahit_6,4.848631322883074e-11
AAAb_2_B,maxbin2_megahit_017,1.2203080748951712e-11
AAAb_2_B,maxbin2_spades_001,0.0036105141749638732
AAAb_2_B,maxbin2_spades_006,0.0
AAAb_2_B,maxbin2_spades_028,8.839853796887349e-11
AAAb_2_B,medium,
AAAb_2_B,metabat1_megahit_20,0.0
AAAb_2_B,metabat1_spades_2,2.8410848484100058e-11
AAAb_2_B,metabat2_megahit_14,1.963787317535593e-11
AAAb_2_B,metabat2_megahit_24,0.0
AAAb_2_B,metabat2_megahit_33,0.0
AAAb_2_B,metabat2_spades_15,0.0
AAAb_2_B,metabat2_spades_18,0.0
AAAb_2_B,metabat2_spades_25,0.0
AAAb_2_B,vamb_megahit_39,7.407628161688313e-11
AAAb_2_B,vamb_megahit_488,5.5269983591177295e-11
AAAb_2_B,vamb_spades_1056,8.176649420196008e-12
AAAb_2_B,vamb_spades_108,0.0
AAAb_2_B,vamb_spades_21,0.0
AAAb_2_B,vamb_spades_222,1.8972047102812853e-11
AAAb_2_B,vamb_spades_267,0.0
AAAb_2_B,vamb_spades_286,0.0
AAAb_2_B,vamb_spades_298,3.101495891482202e-11
AAAb_2_B,vamb_spades_6,4.572742402970385e-12
AAAb_2_B,vamb_spades_812,4.214006501765218e-11
AAAb_2_B,vamb_spades_857,0.0
