,Growth rate_coco
Control_1_B,2.1713162344807343e-05
Control_2_B,0.06869799624706419
Control_3_B,0.06560500131916343
AA_1_B,0.07254248455774821
AA_2_B,0.06698180698135649
AA_3_B,"Series([], dtype: float64)"
AAAb_1_B,0.11153054735401836
AAAb_2_B,0.09096643655862728
