,Growth rate_coco
Control_1_B,0.11217262533469162
Control_2_B,0.10036710744572355
Control_3_B,0.1114414812194194
AA_1_B,0.10249451727894549
AA_2_B,0.09793328770753108
AA_3_B,0.108228248480937
AAAb_1_B,0.1513478779877457
AAAb_2_B,0.12071515674717953
