,Control_1_B,Control_2_B,Control_3_B,AA_1_B,AA_2_B,AA_3_B,AAAb_1_B,AAAb_2_B
EX_cpd00001_m,11.41545434588195,11.66609778854837,11.498424361213594,9.946601735409875,10.432959261834696,11.113680629773521,12.487387069801967,12.548787772990476
EX_cpd00418_m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.2597353983685465e-09,5.78600354529304e-09
EX_cpd00075_m,-0.0010000056853170702,-0.000986528786905491,-0.000999999733273648,-0.0010000000053157266,-0.0009999971063850124,-0.0009416594912933168,-0.0009999997774915717,-0.0009999980715375341
EX_cpd00009_m,-0.7887607648479321,-0.9131686192522908,-0.8562813931720731,-0.5437972812628477,-0.4132376415402852,-0.1109041512102498,-1.1408991018037535,-0.6703881354382877
EX_cpd00023_m,-0.00041198156107335137,-0.000470165975103122,-0.0005127041585879072,-0.00038062093096820533,-0.00039058449777214623,-0.010588941519787615,-0.0007400343919047098,-0.000691260820774592
EX_cpd00027_m,-0.0009842566980321574,-0.0009817951116399787,-0.0009813791851788324,-0.0009714926912305451,-0.0009807378281601674,-0.004554816076753225,-0.0009782438224082942,-0.000984410444907192
EX_cpd00030_m,-0.0005081436826315545,-3.598028129917006e-05,-0.0005593314636528252,-0.0005897497348242003,-0.0005332641708964746,-0.0004999476233097328,-0.0005359215164907873,-0.00046310686080648937
EX_cpd00034_m,-0.0005081435493512028,-3.598012595977469e-05,-0.0005592303590922014,-0.0005897349157489893,-0.0005322950732460482,-0.0005000349239176732,-0.0005359210961509952,-0.0004630876908700681
EX_cpd00039_m,-0.0002791032319707427,-0.0002533053873432664,-0.00027416899474655697,-0.0002246388241510416,-0.00024957619819477125,-0.0016282690964336361,-0.0003088720942882923,-0.0003045590806326014
EX_cpd00041_m,-0.00031137410573403655,-0.00030364633787739666,-0.0003660435050483308,-0.0005643529708946224,-0.0006120512907494868,-0.009470440058454333,-0.0007915045983887385,-0.0007321626968323806
EX_cpd00048_m,-0.0805475677673474,-0.031527845533867865,-0.0284869834624018,-0.02507545577184142,-0.08834420899910427,-0.10786440362384346,-0.038671787721632184,-0.06600406704866957
EX_cpd00051_m,-0.0002812708197464572,-0.00022588888708388263,-0.0003014026669750546,-0.0002162381090531709,-0.00025288815668819936,-0.00619056122727013,-0.0003731560181565427,-0.0003021166567859089
EX_cpd00053_m,-4.853712389074924e-05,-4.3056091116498755e-05,-5.586207080973401e-05,-3.7906760197973905e-05,-4.2380867762793734e-05,-0.0013725392485860427,2.0958676775287187e-10,9.545177427008061e-10
EX_cpd00064_m,-5.7838995697654593e-05,-5.154969730100827e-05,-6.067501066020306e-05,-4.4853529513208236e-05,-4.8430119384944525e-05,-0.007406265597081254,-5.304464163808885e-05,-5.306577804793179e-05
EX_cpd00098_m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_cpd00105_m,-0.0007910026129659114,0.0013127895963270034,0.0008301019053130864,0.0006509646185243328,0.0014229075557529065,-8.415711137423759e-05,0.0022997243178901018,0.00412351532218444
EX_cpd00107_m,-0.0006727761277966598,-0.0005859499895883654,-0.0007059000372676685,-0.0008697849121320968,-0.0009979412320511609,-0.002121343377459846,-0.0012832632415615906,-0.001136225214585052
