,Control_1_B,Control_2_B,Control_3_B,AA_1_B,AA_2_B,AA_3_B,AAAb_1_B,AAAb_2_B
EX_cpd00001_m,11.130064583292661,11.420521529543997,12.261955869114981,10.226150729461814,10.616932577018932,11.287017736230517,13.013373132037671,12.25302007661509
EX_cpd00418_m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.878629767030119e-11,0.0002685390355397845
EX_cpd00075_m,0.00017180169891208418,-0.000645049159197104,-0.0006211884115539704,-0.0006058394690574688,-0.0003613643447469389,-0.0009069108483034229,-0.001000000006922974,-0.0009364104705650715
EX_cpd00009_m,-0.008893858819779363,-0.3992918009181752,-0.052379266565801996,-0.30393537491646916,-0.08668607405424766,-0.015717421264610107,-0.30045325392054045,-0.26904498593014003
EX_cpd00023_m,-0.0003969281364945023,-0.00045961151849813653,-0.0005017607109331846,-0.00036618647239395377,-0.001019003713449618,-0.0004964639286887428,-0.0007186150404151214,-0.004513339774207802
EX_cpd00027_m,-0.0009737073197149127,-0.0009707180690921255,-0.0009924481012782858,-0.0009773329291668416,-0.00480636517906632,-0.000990114690508826,-0.0009846963752823143,-0.0019786547993838307
EX_cpd00030_m,2.9915942921658193e-13,9.595532804537249e-14,1.92506489535166e-12,3.4561194260207984e-14,-1.537209932538622e-07,-1.0978432429175363e-07,-8.502333005556346e-12,2.8378465592490054e-07
EX_cpd00034_m,8.572221498510064e-16,6.986445604430526e-16,9.664259138889078e-18,-8.858089128026592e-16,-3.368038597322417e-08,-1.322846396845922e-08,4.044719374465676e-15,-5.036807432338711e-08
EX_cpd00039_m,-0.0002680407878533999,-0.0002487418648098589,-0.00027099308048808535,-0.0002153851086573327,-0.0007799384008578795,-0.00024797128122765405,-0.0002999324144600806,-0.0008856079260356895
EX_cpd00041_m,-0.00029997678781212134,-0.000298426817582607,-0.0003535617703505536,-0.0005431357638767211,-0.0037084953647606935,-0.0006419777806638286,-0.0007685849822097967,-0.00872242362638773
EX_cpd00048_m,-0.28778315173978786,-0.07149676967929067,-0.14419579132608137,-0.07921023480031149,-0.10620046836402906,-0.26549747815671937,-0.2501001780921644,-0.042882847748176155
EX_cpd00051_m,-0.00027146229204156615,-0.00022241078340554576,-0.000323107492353925,-0.00020787070228273777,-0.0011672936451272114,-0.0002760248695605963,-0.0003623574366392557,-0.0011341047661494771
EX_cpd00053_m,-4.6793893585522035e-05,-4.318285489630985e-05,-6.573544274943508e-05,-3.687676167094157e-05,-0.004837639535616454,-4.8987206228042093e-05,6.459652859097739e-12,8.61988350961441e-07
EX_cpd00064_m,-5.5811101162004004e-05,-5.2175609325422964e-05,-8.531988290389347e-05,-4.3437076230528316e-05,-0.0005737346172103912,-5.17114428085416e-05,-5.151600589040859e-05,-0.012676923350732602
EX_cpd00098_m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_cpd00105_m,-0.000954574791604928,-0.0004887770183610901,-0.0003958119074192693,-0.00034377332084648644,-0.0005762923430598439,-0.000907071527843395,-0.00092486852167955,-0.0001906383342809171
EX_cpd00107_m,-0.0006448983525066013,-0.0005716976481410976,-0.0006834778052685164,-0.0008350163496731245,-0.0012481477216192242,-0.0009851975172585612,-0.001246108587761691,-0.0016574041327034222
EX_cpd00108_m,-0.0009536015361989378,-0.00047690486802247616,-0.0003856362081248434,-0.0002860928468680795,-0.0005686493028140197,-0.0009185165308236854,-0.0009354254581036281,-0.00037474219002990583
EX_cpd00118_m,-0.00046459585588613534,0.0038013565164521923,0.008996523987647921,0.0040266985676132554,-0.0008362578365465594,-0.0008122859991655969,-0.0010002205394136852,4.0711304259657966e-05
EX_cpd00119_m,-5.3264648620916455e-05,-3.6674397270193685e-05,-5.333044331978402e-05,-3.4087225326457716e-05,-4.9517905669826075e-05,-4.1746740313296515e-05,-6.968088856170525e-05,-0.002871299081588545
EX_cpd00129_m,-0.00020836225158365966,-0.00018453291678493876,-0.00023934266781604115,-0.0001637923203006302,-0.0005265244642317996,-0.0002062617963129971,-0.00028032198826556844,-0.007433402167091401
EX_cpd00149_m,-2.419038771993807e-05,-6.694077325128685e-06,-9.445010777585571e-10,-4.3200101294393454e-11,-0.00020819717813995938,1.291813678054183e-09,-0.00038027110367701614,-0.0002219532721741593
EX_cpd00154_m,-0.0009721517622842701,-0.0008176752213657251,-0.0007961258415250594,-0.0007701106019530198,-0.0007505117911297055,-0.0009237571957236646,-0.0009456039041516435,-0.00027510589594541713
EX_cpd00156_m,-0.00044603878019448356,-0.0004936365978920103,-0.0005926603306989881,-0.0009215597342261141,-0.0028828212727653483,-0.0010727060491173208,-0.0012908647629781376,-0.007442856626134663
EX_cpd00161_m,-0.0002966823593696013,-0.00028406296064393985,-0.00036083938834005624,-0.0002509327035689647,-0.001503951263195536,-0.00031502797980439637,-0.0004252226144761028,-0.0011196262150224188
EX_cpd00179_m,-0.0009299007616818953,-0.0009161441297794841,-0.0009491343416484799,-0.0007200901579769246,-0.0009580181145133292,-0.0009740105220871177,-0.0009694599175657706,-0.00028690184837060445
EX_cpd00209_m,-0.0009588824785434262,-0.0009295288646048197,-0.0009248655291518636,-0.0009263820641904031,-0.0007731274897249776,-0.0009594506235022305,-0.0010000001375076065,-0.0010110979177338204
EX_cpd00210_m,-0.0009530618248507703,-0.0008566820245546248,-0.0008558801036993319,-0.0008425058769970464,-0.0009405941906147044,-0.000939915100612971,-0.0010000011883011678,-0.000972772938438042
EX_cpd00224_m,-0.0009703604591970628,-0.0008374725328252245,-0.0008210108729435388,-0.0007893589493797181,-0.000528421394313376,-0.0009250110144471018,-0.0009410360874003021,-0.0001238686648089189
EX_cpd00244_m,-1.1390405198702297e-05,-4.47481205537961e-06,-3.654336609322058e-06,-8.861545115004799e-07,-8.681767134464313e-05,-3.6771117228030645e-05,-0.00016007090657884713,-9.017294038254824e-05
EX_cpd00264_m,0.001064620330644445,0.007400937184845494,0.01321543331935733,0.009761069399743399,0.0008329814238216974,0.0009866647792305548,8.409420852519067e-11,0.0006327450595182541
EX_cpd00268_m,-0.0009318685564777008,-9.938515362930476e-06,1.1159540467509006e-12,4.414111221167297e-15,-2.0879350786655126e-05,-0.0007256499650287563,-0.0008445455447037102,4.679744917569955e-12
EX_cpd00305_m,0.0031303588322426955,0.01550307410341588,0.01984055570101908,0.019616488608783133,0.0034559544243926463,0.003225720660302422,1.4699972417385604e-09,0.0022366911275922786
EX_cpd00322_m,-0.00040898608719256005,-0.0003758170570304294,-0.0004475364284468446,-0.00029645791993266463,-0.0015025506698397356,-0.0003688154724469038,-0.0004847714622157363,-0.0017250134140285565
EX_cpd00266_m,-3.587700023593306e-15,7.576960914905429e-16,8.367422990521025e-14,9.1364952468863e-17,2.041636798171804e-09,2.1657434395859696e-15,-5.522431052253211e-17,2.879331641987318e-16
EX_cpd00540_m,-4.98629942033518e-15,-2.8655823743221867e-06,-5.769377014059951e-06,-4.35858514990489e-06,-0.00026972540926109947,-0.00019500040382291673,-8.346017818530182e-11,-0.0008565769658662702
