,Growth rate_coco
Control_1_B,0.1783135876680767
Control_2_B,0.16269866051106535
Control_3_B,0.16114378216347935
AA_1_B,0.19393053895489593
AA_2_B,0.12641160394460654
AA_3_B,0.17949898879362086
AAAb_1_B,0.206522593225305
AAAb_2_B,0.16457304270134424
