,Control_1_B,Control_2_B,Control_3_B,AA_1_B,AA_2_B,AA_3_B,AAAb_1_B,AAAb_2_B
EX_cpd00001_m,11.410462973545853,13.05983754333562,13.719981162910484,11.385891398842162,12.165452155303576,11.789702873311988,14.168909297422214,14.589962636700559
EX_cpd00418_m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7.906328795055834e-13,8.897728716417267e-11
EX_cpd00075_m,-0.0009999999464048357,-0.0010000000078072616,-0.0009999999803291723,-0.0009999999975108908,-0.0009999994656437882,-0.0009999999917551475,-0.0010000000018277155,-0.0009999999808871407
EX_cpd00009_m,-1.0536335622607071,-1.0251088861695588,-0.9792129830576937,-0.7811841826766048,-0.4625384450483165,-0.8951393315400337,-1.104130362827234,-0.8342320744986731
EX_cpd00023_m,-0.00041979587213561626,-0.0004870720028247158,-0.0005225944213957029,-0.00038796956565937383,-0.00039810435240876995,-0.0005180548333538987,-0.0007543148337693734,-0.0007045927092656555
EX_cpd00027_m,-0.0009773362100857475,-0.0009809988486175296,-0.000984108233149426,-0.0009724724157870223,-0.0009740886875731431,-0.0009801619465667822,-0.0009887753987024121,-0.0009817034444845956
EX_cpd00030_m,-0.0007633264463504673,-0.0005702000331886385,-0.0007832700551227108,-0.0006561919303647425,-0.00068876690751268,-0.0007345915085346237,-0.0010907303860057437,-0.0008401617773058516
EX_cpd00034_m,-0.000763802858336713,-0.0005701996421759336,-0.0007833928284509556,-0.0006561917433660112,-0.000689084438089775,-0.0007346349009166569,-0.0010907008353357411,-0.0008401806008753596
EX_cpd00039_m,-0.00028444372715757157,-0.0002637492767056395,-0.0002794591345941291,-0.00022897318369719753,-0.00025438386096970797,-0.0002622750174135334,-0.00031483240103291225,-0.0003104299988604179
EX_cpd00041_m,-0.0003171376147492795,-0.00031578746649323905,-0.00037310375390975484,-0.0005752316641080579,-0.0006238402107052539,-0.0006671466412225762,-0.0008067849362508753,-0.0007462845395573895
EX_cpd00048_m,-0.03638699155869248,-0.02421415601767687,-0.02608930068729034,-0.023507300929284335,-0.10927755682880795,-0.024746790150243246,-0.0461484926900954,-0.03110472392453286
EX_cpd00051_m,-0.0002866575583866022,-0.0002340275847416713,-0.0003072227617602552,-0.00022041784526927158,-0.00025776560629261986,-0.00028514317057989403,-0.00038035688854830816,-0.00030794710879563253
EX_cpd00053_m,-4.943524604033976e-05,-4.5340410537235625e-05,-5.694223005753378e-05,-3.860383152100667e-05,-4.3182035986315315e-05,-5.106418796076153e-05,1.3361094633902966e-13,1.4807447144004414e-11
