,Control_1_B,Control_2_B,Control_3_B,AA_1_B,AA_2_B,AA_3_B,AAAb_1_B,AAAb_2_B
EX_cpd00001_m,12.185794859896937,11.25481742867283,12.151099168534682,10.020341474988664,10.729198697556772,12.394826885458135,12.382197022009379,12.027553999273938
EX_cpd00418_m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.407353818777077e-15,8.209717852846948e-14
EX_cpd00075_m,0.000999924935843555,-0.0010476696501883103,-0.0010163808846777472,-0.0006375151140920441,-0.000999999893618852,-0.0009999707842088192,-0.000826100003524834,-0.0007075615588795768
EX_cpd00009_m,-0.02921577919985289,-0.062403955721989354,-0.08029942472301099,-0.0822550771246396,-0.08577060974692105,-0.06960559768906815,-0.11980830512241916,-0.13087105799882992
EX_cpd00023_m,-0.0003999455834443391,-0.0024935421809162027,-0.0013130928365564557,-0.00056173323590286,-0.0003792798517665872,-0.0004935290341529672,-0.002766673572188998,-0.00499796579020575
EX_cpd00027_m,-0.0010000024702348962,-0.00442571613238963,-0.002422540255909547,-9.556759049386496e-12,-0.0009728686836509829,-0.0009893027763149469,-0.0035043519091103453,-0.001858264705177068
EX_cpd00030_m,-0.00011794574628568236,-0.0002723745998350703,-0.00042701929317918834,-0.0004565826666527895,-0.00040351877884222884,-0.00039477935702402113,-0.000661908224849198,-0.0004136091396347452
EX_cpd00034_m,-0.00011794207303010477,-0.0002723757648960992,-0.00042567675914556715,-0.00045675218728915483,-0.0004037152276802422,-0.0003947797516342135,-0.0006619075008160802,-0.0004133322300083234
EX_cpd00039_m,-0.00027099287326179145,-0.002671535147024356,-0.001221045615131211,-0.00029583779195069043,-0.00024235912390569187,-0.00024986127683384766,-0.0004747300946697197,-0.0010199619476709443
EX_cpd00041_m,-0.0003021379175722015,-0.0007769194793391635,-0.0005260911631786868,-0.003157119481953036,-0.0005943409325263307,-0.0006355715247027427,-0.0013086066680296296,-0.007909016012303628
EX_cpd00048_m,-0.5691518214387535,-0.07517348375565763,-0.10232823432282138,-0.0693296811133666,-0.11606815574294503,-0.511244532100694,-0.17367103709384446,-0.028344214874897702
EX_cpd00051_m,-0.0002731063974553675,-0.008831216351083604,-0.0035114906704237247,-0.00046900376613607397,-0.00024556578928946066,-0.0002716619886717166,-0.005763505071188725,-0.001273316558821517
EX_cpd00053_m,-4.708393210704025e-05,-0.0029917820422405983,-0.0012030622868836988,-0.0041038507723031555,-4.113264754866688e-05,-4.862711488214759e-05,3.1574254708572867e-16,6.532460018173615e-15
EX_cpd00064_m,-5.607196368479887e-05,-0.007004434141978816,-0.0027902943417639475,-0.0030269658198942315,-4.703162067813832e-05,-4.5884097289446095e-05,-0.003983418509633517,-0.013333008122220717
EX_cpd00098_m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_cpd00105_m,-0.0009999989286277912,-0.000538538015413142,-0.00097762315812053,-0.0008790698011996861,-0.0005889826528274484,-0.000996356068269319,-0.0009024273657583237,7.129526229804339e-09
EX_cpd00107_m,-0.0006530879395524143,-0.002023413420591686,-0.001225169620255009,-0.0024248059533482033,-0.0009690773191887975,-0.000995359001684844,-0.00135590763863079,-0.0016538257089750597
EX_cpd00108_m,-0.001000000034279351,-0.0006589069384676162,-0.0009988264188768982,-0.0009181835911204342,-0.0005961099643378835,-0.0009966993338785923,-0.0009615281988642234,1.2099511940109886e-08
EX_cpd00118_m,-0.0010015702884648894,-0.0017207336652097609,-0.0014677749641110165,-0.000880936784258296,-0.001004310581862393,-0.000999984263294746,-0.000848096012985489,-0.00036687637149087834
EX_cpd00119_m,-5.38482122489607e-05,-0.0006402886699682732,-0.0002949023345704917,-0.0001091633512411774,-3.8419162906565414e-05,-4.007642402378283e-05,-0.0006172126186007877,-0.0029751813883222957
EX_cpd00129_m,-0.00021155643021701125,-0.001363805194697069,-0.000742066398444863,-0.001819282284080664,-0.00017422284843247315,-0.00020757535782799387,-0.0009572236712447515,-0.009013293482651426
