,Control_1_B,Control_2_B,Control_3_B,AA_1_B,AA_2_B,AA_3_B,AAAb_1_B,AAAb_2_B
EX_cpd00001_m,11.144380667697138,11.703042333572927,12.14530659571773,10.564242616370313,10.89904061498961,11.740700507667972,13.105378834521519,12.906934272417315
EX_cpd00418_m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0002989181244782233,6.51849613829717e-11
EX_cpd00075_m,-0.0009355886955051325,-0.0009414393299676716,-0.0006520992996346678,-0.0008902149477070876,-0.0009133625117572397,-0.0008645049961101336,-0.0009310570159450954,-0.00099999997635594
EX_cpd00009_m,-0.03578512178224301,-0.7975202123599584,-0.7687115826198955,-0.7916989766479862,-0.520253659561605,-0.06593761840912632,-1.1847975773516282,-0.8086289389343095
EX_cpd00023_m,-0.0003960430123920988,-0.00046193503984532177,-0.0004953925373788101,-0.00036780584618906426,-0.00037587394812951244,-0.005172449058827465,-0.0007056878407052757,-0.0006779329469641266
EX_cpd00027_m,-0.0009841334877866326,-0.0009803337790453104,-0.0009665115545118534,-0.000974055930704559,-0.0009791923892032307,-0.0048798304782365146,-0.0009663776228764595,-0.0009809146121781465
EX_cpd00030_m,-6.584828650022012e-10,-7.288224740146692e-11,2.2029799021380592e-14,-4.60654380599662e-12,7.016229957673971e-16,-5.304847902742118e-06,1.9628776501116696e-14,-2.1157628277292106e-13
EX_cpd00034_m,-1.7224372261961444e-09,-7.183372897487585e-11,-3.6345856832307317e-16,-2.1508584838969455e-13,7.039952243003782e-10,-5.263539102313126e-06,-4.214320929839237e-15,-1.5035515688896285e-14
EX_cpd00039_m,-0.0002683240172327862,-0.00024616726496313123,-0.00026171214137594507,-0.00021666964830926807,-0.00023997294649134968,-0.0017442774542573418,-0.00029503826822829593,-0.00029869005014710197
EX_cpd00041_m,-0.00029917462135464133,-0.00029885169537671296,-0.0003532058222888317,-0.0005470412599164838,-0.0005892622040289749,-0.007278559495273015,-0.0007609479661281227,-0.0007180449324569555
EX_cpd00048_m,-0.15151727106786314,-0.018048654448993316,-0.028042256983144716,-0.0197024846372639,-0.060922094810512806,-0.22278467462030951,-0.09936985703041162,-0.02564767574840491
EX_cpd00051_m,-0.00027046527955337313,-0.00022274138908814326,-0.00029247269819831405,-0.0002099519225345746,-0.00024359881240061313,-0.004864030654718402,-0.0003578715596761396,-0.00029628715672312347
EX_cpd00053_m,-4.6621504210538704e-05,-4.3108717790639516e-05,-5.381783523567571e-05,-3.666658986839462e-05,-4.0895908540958186e-05,-0.00048125232278526525,2.3137943059824068e-06,1.187644227866106e-11
EX_cpd00064_m,-5.55187648980465e-05,-5.1308465791557937e-05,-5.856837087754445e-05,-4.339618466267448e-05,-4.65948253881501e-05,-0.0051482110958809245,-5.072140884108804e-05,-5.2047231895191294e-05
EX_cpd00098_m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_cpd00105_m,-0.0007552756077133164,-0.000650323103213681,-0.00029128563321962134,-0.0007484949037625133,-0.000302312417243108,-0.0008492042759032717,-0.0009427313391308818,-0.00016821332953087173
EX_cpd00107_m,-0.0006466170933708278,-0.0005705158629369769,-0.0006734008382856584,-0.0008306848388576205,-0.0009565680285769339,-0.001553985361046172,-0.001229331322749446,-0.001114317099060685
EX_cpd00108_m,-0.0007655791166375214,-0.0006790181306333403,-0.00030945683091104933,-0.0007668749170306939,-0.00029980831965841436,-0.0008217365070854485,-0.0009424503516209481,-0.00016569271592530282
EX_cpd00118_m,0.00014756866406387403,0.00015529866972090536,0.005470988028372679,-0.0004479723826541753,-0.0008642108301859363,-0.0012229153374394494,-0.00033883009988427623,-0.0009999328587487581
EX_cpd00119_m,-5.2243815312454825e-05,-3.651617644871393e-05,-5.130335407549903e-05,-3.427841715598777e-05,-3.805033701112627e-05,-0.002085679401392539,-6.830521106762702e-05,-5.5945275713389735e-05
EX_cpd00129_m,-0.00020945139006040692,-0.00018454543165175204,-0.00023377124776458814,-0.00016312960322901823,-0.00017255563307654387,-0.0014908260293281749,-0.00027521595206867036,-0.0002606525081535048
EX_cpd00149_m,-3.4720914251102187e-09,-0.00022682404404969763,-1.628568520229394e-05,-0.0002795077174528495,-0.00023877162855157015,-0.00025923903092618943,-0.000423938862562012,-0.00030110674317410254
EX_cpd00154_m,-0.0008817399949119793,-0.0008426486778442589,-0.0008140461525791365,-0.0008593653347396695,-0.0008450554029769351,-0.0009478946953078961,-0.0009468355962100182,-0.0008445725219647126
EX_cpd00156_m,-0.0004483229448331527,-0.000494288940340704,-0.0005783106223671435,-0.0009209911555970641,-0.0010658087499436529,-0.002440262080019501,-0.0012663090785296604,-0.0012238646392468608
EX_cpd00161_m,-0.00029768932378594317,-0.0002836835882336624,-0.00034846782293273946,-0.00025093327117537556,-0.0003042263949673163,-0.0021338653409358793,-0.00041580060034605024,-0.0003828820035509427
EX_cpd00179_m,-0.0009900130038092956,-0.000960066127998124,-0.0009426448004122657,-0.0008470841672050936,-0.0009540958955641996,-0.001210671713079889,-0.0009514427827485832,-0.0007669036269857387
EX_cpd00209_m,-0.0009666367242860028,-0.0006317913104316427,-0.0009225570456756374,-0.0008485273383865949,-0.0008996261593591032,-0.0009411393110244572,-0.0009694762780221815,-0.0009573894727712154
EX_cpd00210_m,-0.0009141865511459154,-0.0009685037617265992,-0.000912036943171815,-0.0009752278198723862,-0.0009293587016183076,-0.0009547995497490035,-0.0009563845833736242,-0.0009999997324273292
EX_cpd00224_m,-0.0008674900560130557,-0.0008620864725490732,-0.0008263513349211367,-0.0008712252917993145,-0.000798603861379416,-0.0009532069048562775,-0.0009526487439006843,-0.0007741060089699461
