,Growth rate_coco
Control_1_B,0.17590070935832133
Control_2_B,0.14770904535123844
Control_3_B,0.14438970531151032
AA_1_B,0.1819842025852535
AA_2_B,0.16647686373833478
AA_3_B,0.17740155889817763
AAAb_1_B,0.18941057805181172
AAAb_2_B,0.0541356716347402
