,Growth rate_coco
Control_1_B,0.0013575926480958898
Control_2_B,0.03202161312225313
Control_3_B,0.03500287399372354
AA_1_B,0.0008960924066537206
AA_2_B,0.001239020695869406
AA_3_B,0.033500353731829725
AAAb_1_B,0.003324264412420451
AAAb_2_B,0.05724869628426937
