,compartments,growth_rate
Control_1_B,maxbin2_megahit_017,0.003274663923633484
Control_1_B,maxbin2_spades_001,0.1907071627444462
Control_1_B,maxbin2_spades_006,0.002431412443313
Control_1_B,medium,
Control_1_B,metabat1_megahit_20,0.0010234784700106664
Control_1_B,metabat1_spades_2,0.0034443699162359336
Control_1_B,metabat2_megahit_14,0.0010148151607509398
Control_1_B,metabat2_megahit_24,0.003744936003016344
Control_1_B,metabat2_megahit_33,0.001985882921221958
Control_1_B,metabat2_spades_15,0.006330437212746884
Control_1_B,metabat2_spades_18,0.0019415952618725646
Control_1_B,metabat2_spades_25,0.0037281502625650348
Control_1_B,vamb_megahit_295,0.0018137456491136134
Control_1_B,vamb_megahit_39,0.002547634432583895
Control_1_B,vamb_megahit_488,0.0014535822299597066
Control_1_B,vamb_megahit_77,0.006586627020504067
Control_1_B,vamb_spades_1,0.002673810050402
Control_1_B,vamb_spades_1056,0.005066411590503068
Control_1_B,vamb_spades_108,0.004341166567625825
Control_1_B,vamb_spades_21,0.005666516230477002
Control_1_B,vamb_spades_222,0.0011328986822320617
Control_1_B,vamb_spades_267,0.0035767702246988155
Control_1_B,vamb_spades_286,0.0031581586462802397
Control_1_B,vamb_spades_298,0.004395791713120801
Control_1_B,vamb_spades_6,0.0025640913826916268
Control_1_B,vamb_spades_812,0.004098887219969273
Control_1_B,vamb_spades_857,0.004042740251870277
Control_2_B,concoct_megahit_6,0.006424905300813487
Control_2_B,maxbin2_megahit_017,0.0034393237255072053
Control_2_B,maxbin2_spades_001,0.15349654774296023
Control_2_B,maxbin2_spades_006,0.0023456883027233714
Control_2_B,medium,
Control_2_B,metabat1_megahit_20,0.0020063680004416477
Control_2_B,metabat1_spades_2,0.005319182332845129
Control_2_B,metabat2_megahit_24,0.0007904204296278767
Control_2_B,metabat2_megahit_33,0.0022549522447788063
Control_2_B,metabat2_spades_15,0.006282592469455501
Control_2_B,metabat2_spades_18,0.0038829850349016586
Control_2_B,metabat2_spades_25,0.0020010874021841223
Control_2_B,vamb_megahit_295,0.0028015352664191237
Control_2_B,vamb_megahit_488,0.002282903440342581
Control_2_B,vamb_megahit_77,0.007956059925942957
Control_2_B,vamb_spades_1,0.002776651247856795
Control_2_B,vamb_spades_1056,0.00550737209895996
Control_2_B,vamb_spades_108,0.0060417106496901025
Control_2_B,vamb_spades_21,0.004472062138755598
Control_2_B,vamb_spades_222,0.0008499503373628336
Control_2_B,vamb_spades_267,0.0030860651401582676
Control_2_B,vamb_spades_286,0.003758680113458773
Control_2_B,vamb_spades_298,0.005632043237080328
Control_2_B,vamb_spades_812,0.0035777270970875387
Control_2_B,vamb_spades_857,0.0036036605968463556
Control_3_B,concoct_megahit_6,0.0069281523451474
Control_3_B,maxbin2_megahit_017,0.004216788583673339
Control_3_B,maxbin2_spades_001,0.14933160056315564
Control_3_B,maxbin2_spades_006,0.0024732103492190603
Control_3_B,medium,
Control_3_B,metabat1_megahit_20,0.0018489680346966413
Control_3_B,metabat1_spades_2,0.005117557332454269
Control_3_B,metabat2_megahit_24,0.0007556268747557884
Control_3_B,metabat2_megahit_33,0.0012777913153142447
Control_3_B,metabat2_spades_15,0.00573309804918404
Control_3_B,metabat2_spades_18,0.0023902049055269797
Control_3_B,metabat2_spades_25,0.0034141236173810784
Control_3_B,vamb_megahit_295,0.003082156136598942
Control_3_B,vamb_megahit_488,0.001866036165024696
Control_3_B,vamb_megahit_77,0.009678724631840264
Control_3_B,vamb_spades_1,0.0028617056680598574
Control_3_B,vamb_spades_1056,0.005944736482258109
Control_3_B,vamb_spades_108,0.005262509675939812
Control_3_B,vamb_spades_21,0.0050270508734932395
Control_3_B,vamb_spades_222,0.0010235752055055905
Control_3_B,vamb_spades_267,0.003532235656503778
Control_3_B,vamb_spades_286,0.0037211775633890923
Control_3_B,vamb_spades_298,0.004430994719663826
Control_3_B,vamb_spades_812,0.004047130227753527
Control_3_B,vamb_spades_857,1.1250322202601204
AA_1_B,concoct_megahit_6,0.004928895782681787
AA_1_B,maxbin2_megahit_017,0.004866495052274902
AA_1_B,maxbin2_spades_001,0.19401230774942593
AA_1_B,maxbin2_spades_006,0.0022419960061402277
AA_1_B,medium,
AA_1_B,metabat1_megahit_20,0.001753129227967881
AA_1_B,metabat1_spades_2,0.006705810059167001
AA_1_B,metabat2_megahit_14,0.001470549321000114
AA_1_B,metabat2_megahit_24,0.002396546919349816
AA_1_B,metabat2_megahit_33,0.0019315165624183292
AA_1_B,metabat2_spades_15,0.0093364876960274
AA_1_B,metabat2_spades_18,0.002706616435879086
AA_1_B,metabat2_spades_25,0.003403176656172426
AA_1_B,vamb_megahit_295,0.00265315081184767
AA_1_B,vamb_megahit_488,0.0018542675477591466
AA_1_B,vamb_megahit_77,0.013553461555238363
AA_1_B,vamb_spades_1,0.0032881068598765305
AA_1_B,vamb_spades_1056,0.008027544236147155
AA_1_B,vamb_spades_108,0.00511404283431792
AA_1_B,vamb_spades_21,0.006061342558782449
AA_1_B,vamb_spades_222,0.0017625690716213313
AA_1_B,vamb_spades_267,0.004326512751064031
AA_1_B,vamb_spades_286,0.0037062113081901406
AA_1_B,vamb_spades_6,0.004634058975281564
AA_1_B,vamb_spades_812,0.0044278886896215106
AA_1_B,vamb_spades_857,0.004624213174775639
AA_2_B,maxbin2_megahit_017,0.0038051432843291834
AA_2_B,maxbin2_spades_001,0.18087794186460265
AA_2_B,maxbin2_spades_006,0.0017129723566242092
AA_2_B,medium,
AA_2_B,metabat1_megahit_20,0.002130394838132494
AA_2_B,metabat2_megahit_24,0.000849487279258267
AA_2_B,metabat2_megahit_33,0.001997091539570824
AA_2_B,metabat2_spades_15,0.009474328003864392
AA_2_B,metabat2_spades_18,0.0036984905787976487
AA_2_B,metabat2_spades_25,0.009024905962067476
AA_2_B,vamb_megahit_295,0.002772991686160857
AA_2_B,vamb_megahit_39,0.0031211308057637137
AA_2_B,vamb_megahit_488,0.001965916559572262
AA_2_B,vamb_spades_1,0.00261517036273949
AA_2_B,vamb_spades_1056,0.0071102146372194934
AA_2_B,vamb_spades_108,0.006075890931719837
AA_2_B,vamb_spades_21,0.004695089889778649
AA_2_B,vamb_spades_222,0.0010178034271755558
AA_2_B,vamb_spades_267,0.004088407362876067
AA_2_B,vamb_spades_286,0.004099791360346396
AA_2_B,vamb_spades_812,0.004337158307133297
AA_2_B,vamb_spades_857,0.0051578536487969905
AA_3_B,maxbin2_megahit_017,0.003053857572621748
AA_3_B,maxbin2_spades_001,0.1991544100647624
AA_3_B,maxbin2_spades_006,0.001971746371988218
AA_3_B,medium,
AA_3_B,metabat1_megahit_20,0.002071774696651964
AA_3_B,metabat1_spades_2,0.004258402987984534
AA_3_B,metabat2_megahit_24,0.003316174923543116
AA_3_B,metabat2_megahit_33,0.002077278411283087
AA_3_B,metabat2_spades_15,0.015239638291670498
AA_3_B,metabat2_spades_18,0.0034992672034330195
AA_3_B,metabat2_spades_25,0.005908877878749969
AA_3_B,vamb_megahit_295,0.0022430118817949964
AA_3_B,vamb_megahit_488,0.0018749280927618762
AA_3_B,vamb_spades_1,0.002093384702293238
AA_3_B,vamb_spades_1056,0.0032914934476732717
AA_3_B,vamb_spades_108,0.0037358103333788835
AA_3_B,vamb_spades_21,0.003982163511104567
AA_3_B,vamb_spades_222,0.001433965105413976
AA_3_B,vamb_spades_267,0.004183658855975667
AA_3_B,vamb_spades_286,0.0025192467661096277
AA_3_B,vamb_spades_812,0.002981940011189535
AA_3_B,vamb_spades_857,0.0036247862708897534
