,compartments,growth_rate
Control_1_B,maxbin2_megahit_017,9.836347375819073e-13
Control_1_B,maxbin2_spades_001,0.10307138916252523
Control_1_B,maxbin2_spades_006,0.0
Control_1_B,medium,
Control_1_B,metabat1_megahit_20,0.0
Control_1_B,metabat1_spades_2,0.002326168609223551
Control_1_B,metabat2_megahit_14,3.3742613507348536e-12
Control_1_B,metabat2_megahit_24,0.013038794515314306
Control_1_B,metabat2_megahit_33,0.0
Control_1_B,metabat2_spades_15,1.2065398661237634e-13
Control_1_B,metabat2_spades_18,1.0819448396907865e-13
Control_1_B,metabat2_spades_25,0.013547686680677663
Control_1_B,vamb_megahit_295,6.432896338899512e-13
Control_1_B,vamb_megahit_39,5.830978825289444e-05
Control_1_B,vamb_megahit_488,0.0035132671411191013
Control_1_B,vamb_megahit_77,0.002455815571686936
Control_1_B,vamb_spades_1,1.0112154328315339e-13
Control_1_B,vamb_spades_1056,1.7597240657081994e-13
Control_1_B,vamb_spades_108,1.5823542453011956e-13
Control_1_B,vamb_spades_21,0.001494238581331842
Control_1_B,vamb_spades_222,2.25387352694413e-12
Control_1_B,vamb_spades_267,3.9670279989296126e-13
Control_1_B,vamb_spades_286,1.1071742912057903e-13
Control_1_B,vamb_spades_298,7.707822837563102e-13
Control_1_B,vamb_spades_6,0.003732272204363646
Control_1_B,vamb_spades_812,2.033584451765691e-12
Control_1_B,vamb_spades_857,4.865965297070528e-13
Control_2_B,concoct_megahit_6,4.4752455069689307e-10
Control_2_B,maxbin2_megahit_017,2.4833088896190606e-09
Control_2_B,maxbin2_spades_001,0.08839177193262934
Control_2_B,maxbin2_spades_006,2.7753819170869958e-11
Control_2_B,medium,
Control_2_B,metabat1_megahit_20,1.1014020538738913e-10
Control_2_B,metabat1_spades_2,0.0055960004596053445
Control_2_B,metabat2_megahit_24,2.471942393434227e-10
Control_2_B,metabat2_megahit_33,3.7889437774367335e-12
Control_2_B,metabat2_spades_15,0.02822781783797339
Control_2_B,metabat2_spades_18,1.1373583905539005e-10
Control_2_B,metabat2_spades_25,6.543226654093541e-11
Control_2_B,vamb_megahit_295,1.6333808068087364e-10
Control_2_B,vamb_megahit_488,0.001240424673895268
Control_2_B,vamb_megahit_77,0.00311533404561511
Control_2_B,vamb_spades_1,1.0676520541734226e-10
Control_2_B,vamb_spades_1056,1.45873564801716e-10
Control_2_B,vamb_spades_108,8.6464894665795e-11
Control_2_B,vamb_spades_21,0.00038653920294763193
Control_2_B,vamb_spades_222,0.0017951050965360584
Control_2_B,vamb_spades_267,3.5762306692773903e-11
Control_2_B,vamb_spades_286,2.0151404788997567e-10
Control_2_B,vamb_spades_298,3.487374579105149e-10
Control_2_B,vamb_spades_812,0.0021957134064972037
Control_2_B,vamb_spades_857,3.33609057257405e-11
Control_3_B,concoct_megahit_6,7.063461113418476e-10
Control_3_B,maxbin2_megahit_017,0.0016092373636675266
Control_3_B,maxbin2_spades_001,0.09830467210876935
Control_3_B,maxbin2_spades_006,3.8416569194607847e-10
Control_3_B,medium,
Control_3_B,metabat1_megahit_20,1.911871840548195e-10
Control_3_B,metabat1_spades_2,0.005598025016122691
Control_3_B,metabat2_megahit_24,2.6927523064289e-10
Control_3_B,metabat2_megahit_33,1.8743007797873293e-10
Control_3_B,metabat2_spades_15,1.1498471976379778e-05
Control_3_B,metabat2_spades_18,1.588751944817875e-10
Control_3_B,metabat2_spades_25,3.9620987134103365e-10
Control_3_B,vamb_megahit_295,5.50784159925201e-08
Control_3_B,vamb_megahit_488,0.004724036569940577
Control_3_B,vamb_megahit_77,0.0029053548352028532
Control_3_B,vamb_spades_1,5.146243307773603e-10
Control_3_B,vamb_spades_1056,9.205550738841394e-08
Control_3_B,vamb_spades_108,8.725865515159703e-09
Control_3_B,vamb_spades_21,0.00470050214336442
Control_3_B,vamb_spades_222,0.001936568925945417
Control_3_B,vamb_spades_267,3.5158585554103835e-09
Control_3_B,vamb_spades_286,2.775546297416915e-10
Control_3_B,vamb_spades_298,2.2578329466724237e-08
Control_3_B,vamb_spades_812,0.004219083635487685
Control_3_B,vamb_spades_857,1.5822518474774291e-09
AA_1_B,concoct_megahit_6,5.5240075262442636e-11
AA_1_B,maxbin2_megahit_017,5.487430671677444e-11
AA_1_B,maxbin2_spades_001,0.09290104597928207
AA_1_B,maxbin2_spades_006,3.203884070554831e-11
AA_1_B,medium,
AA_1_B,metabat1_megahit_20,0.0
AA_1_B,metabat1_spades_2,5.3739246384287676e-11
AA_1_B,metabat2_megahit_14,1.9346124025356412e-11
AA_1_B,metabat2_megahit_24,9.492515540900145e-11
AA_1_B,metabat2_megahit_33,0.0
AA_1_B,metabat2_spades_15,3.548453737420777e-11
AA_1_B,metabat2_spades_18,0.0
AA_1_B,metabat2_spades_25,4.539069804293655e-11
AA_1_B,vamb_megahit_295,2.7526735963866056e-11
AA_1_B,vamb_megahit_488,1.4077428812885765e-11
AA_1_B,vamb_megahit_77,5.001585744594133e-11
AA_1_B,vamb_spades_1,3.320996235146864e-11
AA_1_B,vamb_spades_1056,9.424976011610233e-12
AA_1_B,vamb_spades_108,4.709816398549646e-11
AA_1_B,vamb_spades_21,4.5715801042349926e-11
AA_1_B,vamb_spades_222,5.951071262196011e-11
AA_1_B,vamb_spades_267,3.913212113861545e-11
AA_1_B,vamb_spades_286,4.358114582459984e-11
AA_1_B,vamb_spades_6,0.00039098545616833916
AA_1_B,vamb_spades_812,8.212782961810882e-11
AA_1_B,vamb_spades_857,7.170494708511037e-11
AA_2_B,maxbin2_megahit_017,2.6838034972475997e-12
AA_2_B,maxbin2_spades_001,0.030260929763810184
AA_2_B,maxbin2_spades_006,2.091524753674588e-12
AA_2_B,medium,
AA_2_B,metabat1_megahit_20,2.9437614896776574e-13
AA_2_B,metabat2_megahit_24,1.9674648665217693e-12
AA_2_B,metabat2_megahit_33,2.5318085313950477e-13
AA_2_B,metabat2_spades_15,2.380168514224558e-12
AA_2_B,metabat2_spades_18,1.5887207230446705e-13
AA_2_B,metabat2_spades_25,0.0
