,Control_1_B,Control_2_B,Control_3_B,AA_1_B,AA_2_B,AA_3_B,AAAb_1_B,AAAb_2_B
EX_cpd00001_m,10.985868920952933,10.703534870073488,10.843414008950917,9.383893544851988,10.202447708623605,,10.536695899051626,12.162680429930012
EX_cpd00418_m,-0.0,-0.0,-0.0,-0.0,-0.0,,0.0007688858550450087,0.0007784388144603937
EX_cpd00075_m,-0.001000293497731254,-0.0006371865645555857,-0.0006205737116491196,-0.0007374030791347387,-0.0008064540468786622,,-0.0008650529253528062,-0.0008576632821492399
EX_cpd00009_m,-0.0628097064356826,-0.6396621333290518,-0.43110052229159723,-0.05196677279058547,-0.34829337073851757,,-0.3084399429346949,-0.4343514686754875
EX_cpd00023_m,-0.00041702155924850363,-0.00046166123128832756,-0.0004936840199736413,-0.0005040318067367895,-0.000377791190183064,,-0.0007108525585729487,-0.000664809149304926
EX_cpd00027_m,-0.0009837854284799807,-0.0009733063007132566,-0.0009750389849323768,5.025457486707232e-10,-0.0009364600520133467,,-0.0009799414236394835,-0.0009746928028387327
EX_cpd00030_m,1.461758895918528e-13,-2.8037038216083065e-10,-3.7797357176861454e-09,-6.929417034726278e-06,-8.284515931430586e-08,,3.4052321881586856e-14,8.383082104964452e-12
EX_cpd00034_m,-1.6569058433800183e-12,-6.046715325548754e-10,-2.2997297839038706e-08,-1.6567004777109577e-08,-2.1249267749434174e-06,,5.53022432304809e-08,-8.318156378255981e-11
EX_cpd00039_m,-0.00028031169172363296,-0.0002482039717724326,-0.0002621986552594701,-0.00028698581536729773,-0.0002395027899409756,,-0.00029538188827573286,-0.00029295018738386834
EX_cpd00041_m,-0.00031924994288737535,-0.00029893098741710927,-0.00035250295587614726,-0.0038164769475257693,-0.0005931956026715541,,-0.0007620737915786396,-0.000703741171157022
EX_cpd00048_m,-0.20914801466773508,-0.016239349974716422,-0.018641410343156927,-0.100589990879535,-0.0862421678147201,,-0.0631284703892782,-0.02572736489643681
EX_cpd00051_m,-0.00028251479334274023,-0.00022185650035530315,-0.00029083508003435824,-0.00042946571515375064,-0.0002460954287609545,,-0.0003588930125566911,-0.00029092374026037807
EX_cpd00053_m,-4.92079945416534e-05,-4.308041762511516e-05,-5.383403295914138e-05,-0.0046040981498715605,-4.10510138518473e-05,,1.739555794512893e-06,1.2217976449998405e-06
EX_cpd00064_m,-6.367046545524015e-05,-5.153150017995805e-05,-5.852133838152344e-05,-0.0032274842931671725,-4.68723469189281e-05,,-5.1006205881863864e-05,-5.102713986197972e-05
EX_cpd00098_m,-0.0,-0.0,-0.0,-0.0,-0.0,,-0.0,-0.0
EX_cpd00105_m,-0.000940611623241887,-0.000678442240892459,-0.0004867824501320322,-0.0005992880267431434,-0.0006084714858002794,,-0.0002869957759887524,-0.0003895826396098415
EX_cpd00107_m,-0.0006741814877052339,-0.0005718786903636801,-0.0006768800695531169,-0.002006701898263175,-0.0009441785859385161,,-0.0012304230395410191,-0.0010866437973044785
EX_cpd00108_m,-0.000944696379880783,-0.0006930026730403637,-0.00046696095204799956,-0.000512508819343881,-0.0004579465943997758,,-0.0002040550297368526,-0.0003553663960066764
EX_cpd00118_m,-0.0007646614377154054,0.0017978133174537851,0.014745206065305588,0.0004610654752638067,0.0005692226220889197,,0.005193213891695338,0.003434259790571558
EX_cpd00119_m,-5.6772849862720526e-05,-3.641113913142173e-05,-4.9054269544095446e-05,-5.707831026342401e-05,-3.783224949924267e-05,,-6.888257518503547e-05,-5.4498507733803276e-05
EX_cpd00129_m,-0.00022039192150968064,-0.0001848454944723975,-0.00023342031272533572,-0.001174562098198129,-0.00017092100508017146,,-0.0002759383455168719,-0.0002556952556787561
EX_cpd00149_m,-0.00024583089401657783,2.706787152898582e-09,-4.3128492564876034e-10,-0.00016070686370691262,-0.00017978850730606432,,2.459510599162683e-10,-4.342979807707137e-06
EX_cpd00154_m,-0.0009559133034714836,-0.0008227253954154658,-0.0007915408333956937,-0.000712355559645588,-0.0008515154920871511,,-0.0008387037430776203,-0.0008497499825566156
EX_cpd00156_m,-0.00046860211182296434,-0.0004953910914872882,-0.0005809842006484213,-0.0033173030755963254,-0.0010556243292454397,,-0.0012738254406034213,-0.0011987188222612175
EX_cpd00161_m,-0.00031615881288414897,-0.00028497369684808845,-0.0003483694195895244,-0.0003564869963640572,-0.000303541215887924,,-0.0004202832567707572,-0.00037502347467284475
EX_cpd00179_m,-0.0009545906288098962,-0.0009599811102983418,-0.0009615870726233845,-0.0012064881281211347,-0.0008825598063309046,,-0.0006557514106531764,-0.0006917791304845659
EX_cpd00209_m,-0.0010002927510497496,-0.0008647063160690349,-0.00024347760489732854,-0.0009658651890393344,-0.0008737029460187237,,-0.0009546795029259454,-0.0008948140350588421
EX_cpd00210_m,-0.0010002765402050864,-0.0009436838203737266,-0.0009168841219120957,-0.0008852917376877562,-0.0008701723675346672,,-0.0008777085400032178,-0.0009166387380280742
EX_cpd00224_m,-0.0009526889253583211,-0.0008444385413157076,-0.000819957118057525,-0.0007261549112893567,-0.0007958414109233502,,-0.0008045501940036703,-0.0007846788989306458
EX_cpd00244_m,-0.0001159407840158372,-5.204199887049488e-05,-4.5541704435498734e-06,-7.108455383811437e-05,-7.56005833484569e-05,,-8.98454746113295e-06,-8.907209420378872e-06
EX_cpd00264_m,0.002239522577690498,0.003360434125829174,0.00871802845143038,0.004301756740120168,0.004076779701383379,,0.010512271736876168,0.005332921740794511
EX_cpd00268_m,-3.12250904868818e-12,3.165030723159103e-16,2.48607829658474e-14,-2.419497887386799e-06,-2.33890434944851e-14,,-0.0008020206711972944,-2.515530997735295e-12
EX_cpd00305_m,7.476371757346416e-10,0.006017548653494055,0.01097851414267621,0.00932244651092945,0.007775543165623416,,0.018339211585511835,0.014539471769082143
EX_cpd00322_m,-0.00043242931450714815,-0.00037426139471487686,-0.00043214583069041537,-0.0012179275405901876,-0.00036047123620747563,,-0.00048015248983336774,-0.0004249419383087346
EX_cpd00266_m,2.8295576155621736e-15,-1.711316077561628e-16,-1.3121954996264084e-15,2.8234795997555507e-13,8.392463039124205e-16,,-3.512681110491112e-17,1.039930281574289e-18
EX_cpd00540_m,-9.990382506766256e-06,-7.453350174666167e-06,-8.037560311332599e-06,-0.00019283410500960308,-5.376737341202613e-06,,-1.1299120338720306e-05,-1.8710457707429834e-05
EX_cpd08305_m,2.7206097761552794e-14,-1.367615168416541e-15,-8.7204818179865e-16,2.8185258277883826e-13,6.074527975708855e-16,,-1.1071048406019485e-15,6.43721323269786e-17
EX_cpd10516_m,-4.36992859324609e-06,-3.704363672744349e-06,-3.4146987954700902e-06,-2.1764455966415656e-05,-3.940744176534453e-06,,-7.26687237724925e-06,-9.004149070835271e-06
EX_cpd00067_m,0.0,0.0,0.0,-2.7009543310126785e-06,0.0,,0.0,0.0
EX_cpd00092_m,-0.0010000250413180548,0.013580071201035562,0.0029224570461166654,1.3705349631495337e-05,0.0005204768918402795,,0.0028078367963598957,0.0037242492713712157
EX_cpd00367_m,-0.001002107138755877,-0.0006477359747194267,-0.0005924437274033301,-0.0007222345087503912,-0.0005220627661915167,,-0.0003735308535566667,-0.0003366650923092712
EX_cpd00249_m,-0.0010016574161385277,-0.0005451137295738456,-0.000369550265627544,-0.0007292186046120724,0.00019904256279867742,,-0.00012940649893541933,7.615369966296887e-05
EX_cpd00309_m,-0.0010001476890314324,0.003230730566153136,0.01221378071314089,0.0006451115447960037,0.0007956558198222718,,0.004051570094540088,0.009422628678193587
EX_cpd00311_m,-0.0010029776072051789,-0.0006768626029587596,-0.0005448025596336489,-0.0015232594908458838,-0.0007939145627907859,,-0.00028096553680704087,-0.00028327536931704866
EX_cpd00130_m,-0.0009986779101868182,-0.00022130422822042028,0.00030522315741798867,-0.0053682351022736885,-0.00046333553575528263,,0.000484272056287649,0.0005436582159017433
EX_cpd00971_m,-1.1926439257004877e-09,6.990129805578374e-13,1.6631275042391248e-10,6.009446901062326e-07,1.1793585597923651e-13,,1.5810770102218108e-14,1.0989459841011116e-11
EX_cpd00060_m,-0.00011096987752854492,-8.816686523180668e-05,-0.00011023353117117707,-0.0009940362927596165,-9.732369174203727e-05,,-0.00012608657304515917,-0.00010678050301571
EX_cpd00104_m,-0.0,-0.0,-0.0,-0.0,-0.0,,8.702785889030618e-15,8.566196023183789e-15
EX_cpd00220_m,8.695431584741815e-09,0.0019537084460867792,0.0027223551599015114,0.001984493848918318,0.001144805509550854,,0.0035672129891061327,0.0044399700397349095
EX_cpd00084_m,0.0,0.0,0.0,-0.0009930141364969595,-1.6163444909416116e-05,,-3.958513772185558e-05,-2.97880268078501e-05
EX_cpd00069_m,-7.170669180199086e-05,-6.388842483972421e-05,-6.913776595454232e-05,-0.0019091710928749743,-6.766410988012996e-05,,-0.00010413692733202089,-8.730327978918078e-05
EX_cpd00066_m,-0.00033295425844164704,-0.0002874762016053518,-0.0003339488812787533,-0.00033828060779677915,-0.00029289432114426437,,-0.00042844497646895056,-0.00036016974722265124
EX_cpd00246_m,-0.0009972364578361148,0.0002548080230841965,0.0010055954107124933,0.00012207084181389827,-0.00016949866308428943,,0.0021442490229525903,0.00022903246661741365
EX_cpd00182_m,-0.0010017360592251756,-0.0005068149106075837,-0.0004224094037628551,-0.0014370164732609384,-0.0007597825699533186,,-0.00020322002121887523,-0.0003706396969390931
EX_cpd00013_m,-0.688792067479413,-0.46135366481030915,-0.3331314390409843,-0.37577296475372274,-0.470380607203104,,-0.32578584007776934,-0.303949527744402
EX_cpd00020_m,-0.0010005836593580675,0.0009470296593037109,0.0035439003691928317,0.0032244232469673673,0.00034087796958748307,,0.005446881003253967,0.014884145679732619
EX_cpd00139_m,-0.0010002692449468397,-0.0009385197434685722,-0.0009358750276182053,-0.0009283768275735497,-0.0009073837848680087,,-0.0009250827893170193,-0.0009457188382470185
EX_cpd00029_m,-0.07337967172413233,-0.054870154412687694,-0.08478535682353033,-0.06958744416585273,-0.06313098328384233,,-0.062337305929041915,-0.06760057923335121
EX_cpd04098_m,1.554416542304075e-16,-3.836223243131504e-18,-2.3094866485045533e-18,2.478056835910142e-15,6.755347925337133e-18,,8.255187188452001e-18,7.02679904454491e-15
EX_cpd00063_m,7.978165655478725e-11,-6.047062877402369e-10,-2.2997423840721543e-08,-6.096223907985822e-09,-2.1249271138001532e-06,,-7.214471117560405e-08,1.9582327751986344e-09
EX_cpd01012_m,1.1609668846826777e-17,-2.841802438607621e-15,2.405451043433306e-15,1.5019901415405258e-15,3.0534613619694062e-18,,-3.52068786065438e-16,-7.73148411994514e-18
EX_cpd00058_m,3.368725029773351e-12,-6.038605904579233e-10,-2.2997340956449996e-08,-2.4841793016377355e-09,-2.1249253353969157e-06,,4.850240570156481e-08,1.1490747105827313e-09
EX_cpd10515_m,-8.92928704532551e-06,-5.9595734919203514e-06,-7.703309763864794e-06,-3.005947672703871e-05,-4.9704313103053835e-06,,-1.8484521348714235e-05,-1.6846709527681384e-05
EX_cpd00047_m,-2.200035413091328e-05,0.0012476024571608235,0.0021787822001986257,-0.0017031158841023242,0.00012515154782111182,,0.002443833218860547,0.0037835770959118165
EX_cpd00082_m,-0.000938473364761942,-0.0005386573394922864,-0.00039953061538763185,-0.0014966365895486833,-6.86024144636423e-05,,0.000538642464995024,4.5365450127565765e-05
EX_cpd00106_m,-0.0010024807800754765,-0.00028211993145510483,0.00029410592774770095,-9.292234551483425e-05,-0.0004973703814259434,,0.0004888012639001627,0.0005904058593317885
EX_cpd00222_m,-0.0010002562015212829,-0.0007225742335539298,-0.0005732064884970342,-0.0007264506480378083,-0.0007176938754269507,,-0.00036168496114610815,-0.00047468367021305524
EX_cpd00205_m,-6.495007729692665e-12,-6.043376111328901e-10,-2.2996379329451e-08,-5.422249142502787e-07,-2.1249265466299263e-06,,-1.5409910068846555e-08,1.0642855575362325e-09
EX_cpd00208_m,-0.0009852291495205715,-0.0009651948249766891,-0.0009679809195745424,-0.0008870537615065137,-0.0009658368586654708,,-0.0009748284600871528,-0.0009713273336757088
EX_cpd00159_m,-0.0010002661512327265,-8.583144140168059e-05,0.001199203370566948,-4.997085488187003e-05,-0.00017573586761854623,,0.0015189576774219116,0.0015183986022621748
EX_cpd01262_m,-4.275681761721939e-12,4.878686436191217e-15,1.0380352415338863e-13,-1.743967205249915e-12,-1.1988011255815941e-14,,2.5082956244473103e-14,-5.944280442713345e-12
EX_cpd00314_m,-0.0009623185056597233,-0.0008723839630782517,-0.0008778971524358238,-0.0008225146595520372,-0.0008933983358968585,,-0.0008892973266221184,-0.000904661470692152
EX_cpd11574_m,5.522563748584286e-13,-3.2379148953888e-14,1.0224621862214417e-13,7.918690213771023e-12,3.912811751978847e-14,,-7.638593466099799e-14,9.488319087131729e-12
EX_cpd00141_m,-0.03558436863335801,-0.030193277224918928,-0.02619084046973432,-0.02568907594956837,-0.023414918888433157,,-0.020000291079226226,-0.0291814315851544
EX_cpd00012_m,-0.0009990885069873345,0.29658122475067245,0.1975079955545075,-3.976164553859407e-09,0.14563160571753392,,0.12558861999312343,0.19289352961615983
EX_cpd01132_m,-0.0,-0.0,-0.0,-0.0,-0.0,,-0.0,-0.0
EX_cpd00396_m,-0.0009500290208354119,-0.0007458502329626208,-0.0006656368229577285,-0.0008059022188364346,-0.0007620307871705946,,-0.0007672747310750863,-0.0007578723856252177
EX_cpd00036_m,-0.0009955371640059107,-0.000182713303273907,0.0007323517964965554,0.0004809442022312149,0.0037890283371454503,,0.0010771794226729359,0.0011804967465515182
EX_cpd00065_m,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
EX_cpd01217_m,-0.0010002313558078678,-0.0007440246574886289,-0.0004743995526913288,-0.0008686488494591593,-0.0008418094957500233,,-0.0005177185759419807,-0.00037603202685558296
