,Growth rate_coco
Control_1_B,0.13295547520055648
Control_2_B,0.10924593853357424
Control_3_B,0.10621835292992483
AA_1_B,0.1363530864661453
AA_2_B,0.12377018320463354
AA_3_B,0.1335316447173909
AAAb_1_B,0.1413509215480089
AAAb_2_B,0.15212760231279113
