,Growth rate_coco
Control_1_B,0.13686502064282433
Control_2_B,0.11311779717760456
Control_3_B,0.11089267689709416
AA_1_B,0.139339096985822
AA_2_B,0.1270043778817364
AA_3_B,0.14205617323314484
AAAb_1_B,0.14550276902752118
AAAb_2_B,0.11211182296391049
