,compartments,growth_rate
Control_1_B,maxbin2_megahit_017,3.0303506331153915e-06
Control_1_B,maxbin2_spades_001,0.00032417899638747464
Control_1_B,maxbin2_spades_006,6.066972494759792e-08
Control_1_B,medium,
Control_1_B,metabat1_megahit_20,4.895709679581951e-07
Control_1_B,metabat1_spades_2,4.3173806931092896e-05
Control_1_B,metabat2_megahit_14,6.916433182461121e-06
Control_1_B,metabat2_megahit_24,2.0318681187228583e-13
Control_1_B,metabat2_megahit_33,7.052212404172952e-08
Control_1_B,metabat2_spades_15,1.709632209539361e-13
Control_1_B,metabat2_spades_18,4.3247270930842374e-07
Control_1_B,metabat2_spades_25,1.0788178855806716e-08
Control_1_B,vamb_megahit_295,2.2822212455761707e-06
Control_1_B,vamb_megahit_39,1.0940436576818623e-05
Control_1_B,vamb_megahit_488,0.00011262906672794473
Control_1_B,vamb_megahit_77,5.404937446044709e-05
Control_1_B,vamb_spades_1,4.7322164757184056e-07
Control_1_B,vamb_spades_1056,6.011573568589731e-06
Control_1_B,vamb_spades_108,6.694946451926653e-07
Control_1_B,vamb_spades_21,2.338192965096709e-05
Control_1_B,vamb_spades_222,4.0657810014552735e-06
Control_1_B,vamb_spades_267,2.279854332889067e-06
Control_1_B,vamb_spades_286,3.102555834296866e-07
Control_1_B,vamb_spades_298,2.7400470383423785e-06
Control_1_B,vamb_spades_6,0.00018270192255719008
Control_1_B,vamb_spades_812,7.410247297804343e-06
Control_1_B,vamb_spades_857,2.252666300881055e-06
Control_2_B,concoct_megahit_6,1.7149214243683769e-12
Control_2_B,maxbin2_megahit_017,8.496682472920865e-13
Control_2_B,maxbin2_spades_001,0.05807174827691606
Control_2_B,maxbin2_spades_006,0.0
Control_2_B,medium,
Control_2_B,metabat1_megahit_20,0.0
Control_2_B,metabat1_spades_2,1.3478483301460702e-10
Control_2_B,metabat2_megahit_24,0.0
Control_2_B,metabat2_megahit_33,0.0
Control_2_B,metabat2_spades_15,0.0
Control_2_B,metabat2_spades_18,0.0
Control_2_B,metabat2_spades_25,0.0
Control_2_B,vamb_megahit_295,8.185195466491084e-13
Control_2_B,vamb_megahit_488,1.6623492260405018e-12
Control_2_B,vamb_megahit_77,4.837253816343806e-12
Control_2_B,vamb_spades_1,2.861036111887294e-13
Control_2_B,vamb_spades_1056,1.4826091325123392e-12
Control_2_B,vamb_spades_108,2.9727057948195757e-13
Control_2_B,vamb_spades_21,8.884267061219327e-13
Control_2_B,vamb_spades_222,2.2502150228527648e-12
Control_2_B,vamb_spades_267,3.281279988393319e-13
Control_2_B,vamb_spades_286,0.0
Control_2_B,vamb_spades_298,8.273846401486725e-13
Control_2_B,vamb_spades_812,1.7609396740885346e-12
