,Control_1_B,Control_2_B,Control_3_B,AA_1_B,AA_2_B,AA_3_B,AAAb_1_B,AAAb_2_B
EX_cpd00001_m,10.992681073303803,12.113772827021533,11.584508266485,10.628962488494741,11.295172673089285,,13.623210773197226,13.439334650341811
EX_cpd00418_m,-0.0,-0.0,-0.0,-0.0,-0.0,,0.00048146067362916554,8.278181932285481e-07
EX_cpd00075_m,-0.0010780253941610489,-0.0009220282955855396,-0.00160212631043223,-0.0009097284455457291,-0.0009124392494447812,,-0.0009220365632011824,-0.0009997404323918548
EX_cpd00009_m,-0.059767170900888525,-1.0353369483132084,-0.2938067511149012,-0.9019026688278818,-0.7441483783556032,,-1.619959135265665,-1.0676968702664147
EX_cpd00023_m,-0.004541835453546895,-0.0004603976934915206,-0.006821746253600419,-0.0003688348313698562,-0.0003767894110067063,,-0.0007151974580951601,-0.0007020702246968392
EX_cpd00027_m,-0.005413086070550298,-0.0009821938370113423,-0.009970716919700588,-0.0009685202675018316,-0.000976031914284458,,-0.0009765504993718517,-0.0009811146688609833
EX_cpd00030_m,-9.12359792963027e-10,-1.0962074055933757e-09,-3.8497634490128745e-09,2.914066133372202e-14,1.3533872357239535e-11,,1.3092042420975945e-14,-2.444382273929118e-08
EX_cpd00034_m,-2.194079738016481e-09,-1.14841893146554e-09,-9.927510862277754e-09,-4.932578047928091e-16,5.6192141627224705e-14,,9.038322684880173e-17,-1.1868312598761458e-10
EX_cpd00039_m,-0.0009389098424860565,-0.00024646844342274694,-0.007802208767161863,-0.00021673506435292042,-0.00024000902800335786,,-0.00029591184383915165,-0.000307110318454031
EX_cpd00041_m,-0.007104423272892023,-0.00029878874158218875,-0.0015951809743984698,-0.0005471452260223921,-0.000591426741969334,,-0.000766354449718523,-0.0007444269358737541
EX_cpd00048_m,-0.13986333761235972,-0.021426491738343476,-0.059063807734133826,-0.02221292562677391,-0.04990707674154144,,-0.03485729863754347,-0.026927086403877826
EX_cpd00051_m,-0.0012667902893626056,-0.0002214972083630575,-0.02807220175239944,-0.00020940145370617277,-0.0002466431912175288,,-0.00036229524412938945,-0.0003037818379876609
EX_cpd00053_m,-0.0005023651657005146,-4.297753279520722e-05,-0.009345104868101752,-3.670118964693685e-05,-4.0942660164776146e-05,,1.4343989913115155e-06,4.6136948619737096e-07
EX_cpd00064_m,-0.004723317576114724,-5.1367961028518e-05,-0.022774623709491112,-4.342037567251941e-05,-4.669823155376223e-05,,-5.125138462725207e-05,-7.311038733152686e-05
EX_cpd00098_m,-0.0,-0.0,-0.0,-0.0,-0.0,,-0.0,-0.0
EX_cpd00105_m,-0.0006716296752682233,-0.000226515713048386,-0.0008018877178008234,-0.00012361672655861536,-9.262475343214515e-05,,-0.0002947115409700704,0.0001506508557071705
EX_cpd00107_m,-0.001595695295627007,-0.0005681132850076134,-0.0048927620244758755,-0.0008307160953163563,-0.0009592018271364206,,-0.0012321135698514537,-0.0011376018814176496
EX_cpd00108_m,-0.0008352149401510716,-0.00027249817051108304,-0.0013327333171217555,-9.364327368438377e-05,4.102437113960556e-05,,-0.00029001574065161363,0.00029452260382056405
EX_cpd00118_m,0.0008153167665788386,0.0015690585689444765,-0.004177164151600096,-9.844388371363019e-05,-0.0007517384858431418,,0.0031276835264876686,-0.0009992265152397803
EX_cpd00119_m,-5.117381531265739e-05,-3.6121662448661534e-05,-0.00024908439957986144,-3.421956792205989e-05,-3.796622787342215e-05,,-6.846222958398826e-05,-5.8273622609267205e-05
