,Control_1_B,Control_2_B,Control_3_B,AA_1_B,AA_2_B,AA_3_B,AAAb_1_B,AAAb_2_B
EX_cpd00001_m,23.70649348907154,19.104889540331744,18.7695116970399,20.56558709405688,19.939408098850507,20.5011118737334,20.40921831343358,17.923977915205572
EX_cpd00418_m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.000537145499456942,0.0006656356689026002
EX_cpd00075_m,-0.0007672008252071355,-0.00048191113503106355,-1.2557008675485245e-05,-5.1026870967039175e-08,-0.0006017793611705984,-0.00046231518030410637,-0.0008499375153105475,-0.0008512913849457943
EX_cpd00009_m,-2.8159216323178082,-0.1636195817714582,-0.8572663522422671,-1.6872979496336749,-0.18448833336655054,-0.2076265922231749,-0.2133640724437169,-0.16315213245059382
EX_cpd00023_m,0.0002463177232686817,0.00015554831010661528,0.0003164233054754751,0.00021977313220451417,0.00017938473950977117,0.0001401637944691652,0.00011614955786080605,0.0001113063639807705
EX_cpd00027_m,-0.0009640819026389678,-0.0009736083334622984,-0.00028489315756518603,-0.0010002058303308842,-0.0009752190078568078,-0.0009655423895355657,-0.0009728342906164094,-0.0009656173736399005
EX_cpd00030_m,-0.0,-2.389582497060492e-06,-2.6113744218158926e-06,-3.965934399548228e-06,-5.297649488272504e-06,-5.369484388182792e-06,-7.0746257397647635e-06,-7.113934333266217e-06
EX_cpd00034_m,9.607864589246104e-14,-1.9024682911179185e-06,-2.6113744218158934e-06,-3.965934399548226e-06,-5.275053278272225e-06,-5.411518652914969e-06,-7.0559228800787195e-06,-7.113872382708371e-06
EX_cpd00039_m,3.4698145688998176e-06,8.037162430208577e-06,1.977990028331154e-06,4.203846886397535e-06,4.642787960175786e-06,1.7623331329042879e-06,0.0,4.374352198170828e-06
EX_cpd00041_m,2.312851300497562e-05,3.539631046029192e-05,3.74289164644858e-05,2.6470799973570052e-05,2.656210049453723e-05,1.2508759935736923e-05,1.7053433461760237e-05,1.9034039400173016e-05
EX_cpd00048_m,-0.03907487415051105,-0.49331653999842884,-0.017871461817968965,-0.0042691690185440645,-0.7940932122411226,-0.9202665489326547,-0.9198943113425353,-0.3786198306702797
EX_cpd00051_m,7.261724019713839e-07,8.124089933198841e-06,8.19894013832911e-06,5.242233633572606e-06,5.522424730490556e-06,3.1490541391002843e-06,2.3883672921112745e-06,4.2281151841763694e-06
EX_cpd00053_m,4.2066822474403025e-06,3.576698604387335e-06,0.0,5.884682211557409e-07,3.7520082194439593e-06,4.6286729851644875e-07,3.083511503808259e-06,1.3845010172862508e-06
