,Growth rate_coco
Control_1_B,0.07900228143227822
Control_2_B,0.06794751512597333
Control_3_B,0.07429659344452279
AA_1_B,0.07231701287725592
AA_2_B,0.06712583104240168
AA_3_B,0.0016858632160912594
AAAb_1_B,0.09394813289342567
AAAb_2_B,0.0013632102804716011
