,Growth rate_coco
Control_1_B,0.017503196244195718
Control_2_B,0.0028980156134125867
Control_3_B,0.05359597087866984
AA_1_B,0.0016054992628079686
AA_2_B,0.0003329527650188377
AA_3_B,0.04530339961836392
AAAb_1_B,0.08722979815475071
AAAb_2_B,0.06199928955957649
