,Control_1_B,Control_2_B,Control_3_B,AA_1_B,AA_2_B,AA_3_B,AAAb_1_B,AAAb_2_B
EX_cpd00001_m,11.146934025664704,12.340306032325266,12.66559673510631,10.743928221523412,11.347282854511272,11.411834255864669,13.196177152649014,13.885989485267654
EX_cpd00418_m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.196575026812434e-10,9.135228078254897e-10
EX_cpd00075_m,-0.0011249202118471637,-0.0010000000047593837,-0.0009999993708208422,-0.0009999999965260601,-0.0009999999884703328,-0.0010000000066635129,-0.0009999998111166694,-0.0009999997630459915
EX_cpd00009_m,-0.12135501461533295,-0.9060712592270792,-0.8397968485704673,-0.7491165553620894,-0.37098419046559955,-0.501502704283856,-1.1836745120683596,-0.7872896940962064
EX_cpd00023_m,-0.007460356312289424,-0.0004778520182547962,-0.0005127038900259307,-0.0003806195696740857,-0.0003905748499411308,-0.0005082556547225847,-0.000740034566233358,-0.0006912626429931667
EX_cpd00027_m,-0.007512117344155269,-0.000981815595174151,-0.0009491785552150074,-0.0009786881060398459,-0.0009734164974356728,-0.0010000003205955634,-0.000984762124621996,-0.0009840545389497857
EX_cpd00030_m,-0.0005619823819794043,-0.00035159128288333167,-0.0005728950020388655,-0.00042121016191091554,-0.0005354717188248107,-0.0006515198709164704,-0.0006171837979691932,-0.0003624840436062305
EX_cpd00034_m,-0.0005619823809007717,-0.0003473581540222854,-0.0005729173759100825,-0.0004209340047631467,-0.0005353339250570092,-0.0006506276304173762,-0.0006171839711586214,-0.0003624441324791805
EX_cpd00039_m,-0.0018365474817903476,-0.0002587592972402143,-0.00027416892550011,-0.00022463318207492105,-0.00024957409912709414,-0.0002573152959403442,-0.0003088723594646348,-0.0003045598621059715
EX_cpd00041_m,-0.011412848366451537,-0.00030980747268342473,-0.00036604314590982527,-0.000564331778643572,-0.0006120405826780519,-0.000654527803324714,-0.0007915047553760155,-0.0007321646272605834
EX_cpd00048_m,-0.1696090675980946,-0.022142369731323126,-0.02245360686363336,-0.022246380681450913,-0.11885414910980384,-0.07857408559933424,-0.03200233228360263,-0.025659415597450455
EX_cpd00051_m,-0.0020872788081426215,-0.00022959765440997606,-0.00030140297284922803,-0.00021623785282430115,-0.0002528857129617179,-0.00027975389323635385,-0.0003731562821411621,-0.00030211706468789173
EX_cpd00053_m,-0.001039668758979305,-4.4480436810784044e-05,-5.58620344343236e-05,-3.787399317858636e-05,-4.236211517237227e-05,-5.009427266544672e-05,1.579212345149761e-10,1.5199140272867282e-10
EX_cpd00064_m,-0.007961796549894054,-5.3241114299059794e-05,-6.0675169013145416e-05,-4.4825301336381654e-05,-4.842659652025437e-05,-4.7261624354113386e-05,-5.3044864598253474e-05,-5.3066915043295845e-05
EX_cpd00098_m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_cpd00105_m,-0.000999912480609347,-0.00032644091681442115,4.851420113178521e-05,-0.0001378812847954193,-0.00016295192188388926,-0.0009999997717592335,-0.00022531735725280985,-0.0001519153350774162
EX_cpd00107_m,-0.003189624220918004,-0.0005966422286657742,-0.0007058997244944669,-0.0008697814111159328,-0.0009979373642591718,-0.0010250299486361991,-0.001283263261136757,-0.0011362268049654666
EX_cpd00108_m,-0.0012377136289003464,-0.00034866129680598376,6.097783780755763e-05,-0.00013069372023708425,3.6974205625856784e-05,-0.0010000001506171316,-0.00021584021329064916,-0.00018036907291867944
EX_cpd00118_m,-0.0003839461049464036,-0.0010009546632954829,-0.0010001602993253023,-0.0010003355129457707,-0.0009999617584820625,-0.001000043355707669,-0.0009998524178688045,-0.001000146262509426
EX_cpd00119_m,-0.0015935756821966475,-3.7713127147825366e-05,-5.317155927346661e-05,-3.581222782703338e-05,-3.9559192759997185e-05,-4.1284935847112905e-05,-7.176569485511018e-05,-5.704517506628216e-05
EX_cpd00129_m,-0.0034308176575213703,-0.00019262186165200398,-0.00024470287557589343,-0.00017072573108548766,-0.00017941287574893262,-0.00021378589566189667,-0.0002886766224827264,-0.000265782127374887
EX_cpd00149_m,-0.0005602618154660578,-0.0003603920406188866,-0.0005724706177468559,-0.0005891833871027151,-0.0005354493043992737,-0.0006521793561550359,-0.0007846925166399607,-0.0005168759407037641
EX_cpd00154_m,-0.001387827895628063,-0.0007893855129258074,-0.0007793801842081018,-0.0007684953887887511,-0.0008337648462009441,-0.0010000000066073917,-0.0008305335715663061,-0.0008585874489679075
EX_cpd00156_m,-0.0033185209366256158,-0.0005152760817366118,-0.0006069302525461216,-0.0009599793537194121,-0.0011084457970825029,-0.0011179851578287335,-0.0013293538345426712,-0.001247934304234245
EX_cpd00161_m,-0.009094172872528198,-0.00029607375989896965,-0.0003635820571780725,-0.0002613516934706261,-0.00031627417334910413,-0.00032559750387605433,-0.0004378972032091601,-0.0003904117191047373
EX_cpd00179_m,-0.001022800228175626,-0.0009723533363529695,-0.0009458704609192266,-0.0007540436326450931,-0.000878167468692711,-0.0009999999058778752,-0.0005416270803885127,-0.0008464098603697331
EX_cpd00209_m,-0.0012224462186932112,-0.0007914391607283628,-0.0008856265013945305,-0.0009436970334426052,-0.000933201483817047,-0.0010000000171731403,-0.0009518514350941912,-0.0009121300178898841
EX_cpd00210_m,-0.0013648767096961264,-0.0010000161043551856,-0.0009999995282160392,-0.001000000108447354,-0.0009999997444202144,-0.0009999999524353295,-0.0009999996143700979,-0.0009999986027182746
EX_cpd00224_m,-0.0014026787706682602,-0.000825110284279822,-0.0008106663014700847,-0.0007978804905463638,-0.000780315745338533,-0.000999999991885679,-0.0008117979415642303,-0.0007831835723664039
EX_cpd00244_m,-2.3618687976733946e-06,-6.401430994523814e-05,-2.5599679911352202e-05,-5.680428395941513e-05,-1.602584557152109e-05,-3.693401296536055e-06,-6.500287729137823e-05,-5.565130361882819e-05
EX_cpd00264_m,-0.00030849699117676475,-0.0002350239891914246,-0.0003958450875042435,-0.0002911780239831409,-0.00037000791572504516,-0.0004546960140269988,-0.00042730949442952,-0.0002467704711593673
EX_cpd00268_m,-0.00018120901205407222,-1.2168151526316786e-14,9.820454484403909e-12,-8.399609670906652e-13,1.4442461320097707e-12,3.5143952681800866e-14,-1.9564868061048825e-11,-3.098216716142862e-11
EX_cpd00305_m,-2.7940968643991928e-05,-3.7526477276838906e-05,-2.2219646774162204e-05,-5.715646688479394e-06,-2.1428555971869795e-05,-1.5452696890050018e-05,-0.00015799345363559582,-3.697198434357947e-06
EX_cpd00322_m,-0.011237445380479097,-0.00038783496365797675,-0.00045499830524721956,-0.00030967238363950643,-0.00037783728802754426,-0.00038338377748259436,-0.0004992312020445108,-0.0004439171322182298
EX_cpd00266_m,7.021055141893921e-17,-1.968019567456056e-12,-1.110306256844425e-11,1.5730186430923405e-11,-7.927598379108594e-14,2.196525926003015e-15,-1.9240278742178855e-16,-3.475262275422595e-15
EX_cpd00540_m,-0.0013978198598996164,-0.0010000001384228069,-0.0009999993670585696,-0.0009999999825613503,-0.0009999999257082675,-0.0009999999884857402,-0.0009999996945213245,-0.0009557589794539853
EX_cpd08305_m,-2.1915856735697472e-15,2.4158458651001062e-12,-2.185703426988747e-14,-3.8763516522929363e-13,1.3367299699145802e-13,9.775368679375597e-15,-2.496176102436188e-16,-3.1718652640229114e-15
EX_cpd10516_m,-0.0006411279990663754,-0.00034445400259490596,-0.0005716809592694055,-0.000421234258061494,-0.000536796945558125,-0.0006424840272683169,-0.000611352940936108,-0.0003624453615663231
EX_cpd00067_m,-1.7527533048823882e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_cpd00092_m,-0.0010125283700499694,-0.0010000074197098188,-0.0010000001413317024,-0.000999999940465142,-0.0009999999767459598,-0.000999999862606544,-0.000999999582928862,-0.000999987947410296
EX_cpd00367_m,-0.004029571358715622,-0.0010302326043209464,-0.0010004452683439746,-0.0009998762572596132,-0.0009996992959863948,-0.0010001869183458023,-0.0010000802204911396,-0.0009996443480837502
