,compartments,growth_rate
Control_1_B,maxbin2_megahit_017,0.030726787163002575
Control_1_B,maxbin2_spades_001,0.023562042048655946
Control_1_B,maxbin2_spades_006,0.29059945010027377
Control_1_B,medium,
Control_1_B,metabat1_megahit_20,0.12889709934308727
Control_1_B,metabat1_spades_2,0.012351795040767112
Control_1_B,metabat2_megahit_14,0.02444854292241236
Control_1_B,metabat2_megahit_24,0.8161417409557283
Control_1_B,metabat2_megahit_33,0.3781779091444374
Control_1_B,metabat2_spades_15,1.3685978222076642
Control_1_B,metabat2_spades_18,0.14267712946268093
Control_1_B,metabat2_spades_25,0.8124191867898235
Control_1_B,vamb_megahit_295,0.034459809101953225
Control_1_B,vamb_megahit_39,0.01640062935836133
Control_1_B,vamb_megahit_488,0.01287026874766553
Control_1_B,vamb_megahit_77,0.013208168160813626
Control_1_B,vamb_spades_1,0.1320375463242695
Control_1_B,vamb_spades_1056,0.01959368448782322
Control_1_B,vamb_spades_108,0.09039591808130766
Control_1_B,vamb_spades_21,0.015995333557199863
Control_1_B,vamb_spades_222,0.03421794747206528
Control_1_B,vamb_spades_267,0.03712523466143059
Control_1_B,vamb_spades_286,0.15360114967095004
Control_1_B,vamb_spades_298,0.032208725028393045
Control_1_B,vamb_spades_6,0.01178756132622103
Control_1_B,vamb_spades_812,0.02413320816730915
Control_1_B,vamb_spades_857,0.036344135179145635
Control_2_B,concoct_megahit_6,0.007451907854414478
Control_2_B,maxbin2_megahit_017,0.008148392052150209
Control_2_B,maxbin2_spades_001,0.07100422292232761
Control_2_B,maxbin2_spades_006,0.018414185805638875
Control_2_B,medium,
Control_2_B,metabat1_megahit_20,0.03169184594321358
Control_2_B,metabat1_spades_2,0.00899624637718671
Control_2_B,metabat2_megahit_24,0.017912900831109423
Control_2_B,metabat2_megahit_33,0.0451084237812551
Control_2_B,metabat2_spades_15,0.13921183824894293
Control_2_B,metabat2_spades_18,0.05267509873602371
Control_2_B,metabat2_spades_25,0.030946474685388907
Control_2_B,vamb_megahit_295,0.00808132551649946
Control_2_B,vamb_megahit_488,0.0088454456367938
Control_2_B,vamb_megahit_77,0.0073752523179160265
Control_2_B,vamb_spades_1,0.019065288966906284
Control_2_B,vamb_spades_1056,0.008861513043444227
Control_2_B,vamb_spades_108,0.011767234093403788
Control_2_B,vamb_spades_21,0.008423506149896927
Control_2_B,vamb_spades_222,0.010512784721068983
Control_2_B,vamb_spades_267,0.011585358842959545
Control_2_B,vamb_spades_286,0.023852438946092815
Control_2_B,vamb_spades_298,0.008246586934701169
Control_2_B,vamb_spades_812,0.006967547133453336
Control_2_B,vamb_spades_857,0.010474798438674807
Control_3_B,concoct_megahit_6,0.09169120907925395
Control_3_B,maxbin2_megahit_017,0.02108894959157001
Control_3_B,maxbin2_spades_001,0.016045508724948178
Control_3_B,maxbin2_spades_006,0.1153746589702556
Control_3_B,medium,
Control_3_B,metabat1_megahit_20,0.34954910908823694
Control_3_B,metabat1_spades_2,0.012521043929122752
Control_3_B,metabat2_megahit_24,0.1535163430390418
Control_3_B,metabat2_megahit_33,0.34134657506744676
Control_3_B,metabat2_spades_15,1.9383631020040735
Control_3_B,metabat2_spades_18,0.41884684695123686
Control_3_B,metabat2_spades_25,1.1673038643206424
Control_3_B,vamb_megahit_295,0.05346128815022809
Control_3_B,vamb_megahit_488,0.015596360917020323
Control_3_B,vamb_megahit_77,0.015129102006413576
Control_3_B,vamb_spades_1,0.19366251260526343
Control_3_B,vamb_spades_1056,0.024666500319019728
Control_3_B,vamb_spades_108,0.04211641751235529
Control_3_B,vamb_spades_21,0.014788176093446419
Control_3_B,vamb_spades_222,0.030597866909096366
Control_3_B,vamb_spades_267,0.05142474592318225
Control_3_B,vamb_spades_286,0.3014901283886532
Control_3_B,vamb_spades_298,0.06823152387278794
Control_3_B,vamb_spades_812,0.02589468668272093
Control_3_B,vamb_spades_857,0.06219028218334227
AA_1_B,concoct_megahit_6,0.016459407054365868
AA_1_B,maxbin2_megahit_017,0.08472433593445565
AA_1_B,maxbin2_spades_001,0.0033445541681975336
AA_1_B,maxbin2_spades_006,0.06180715945659151
AA_1_B,medium,
AA_1_B,metabat1_megahit_20,0.24164773891625738
AA_1_B,metabat1_spades_2,0.014952833188625293
AA_1_B,metabat2_megahit_14,0.026503432362350716
AA_1_B,metabat2_megahit_24,0.48163628558664545
AA_1_B,metabat2_megahit_33,0.28508570485925827
AA_1_B,metabat2_spades_15,1.831333447021719
AA_1_B,metabat2_spades_18,0.3201102527932012
AA_1_B,metabat2_spades_25,0.6543390084888541
AA_1_B,vamb_megahit_295,0.022535390330209112
AA_1_B,vamb_megahit_488,0.04458373916000361
