,Growth rate_coco
Control_1_B,0.08084266252700983
Control_2_B,0.06804800956411931
Control_3_B,0.07436770914144891
AA_1_B,0.0635259832600391
AA_2_B,0.06701058564819459
AA_3_B,0.07444540060435333
AAAb_1_B,0.1056371639008034
AAAb_2_B,0.07884771403271287
