,Control_1_B,Control_2_B,Control_3_B,AA_1_B,AA_2_B,AA_3_B,AAAb_1_B,AAAb_2_B
EX_cpd00001_m,20.57465429311911,18.846766560444625,18.054107546283703,18.821397117305576,19.761976442798964,20.05418079603494,19.975537825962256,16.894169159542113
EX_cpd00418_m,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0006905298298232351,0.0007520486112279313
EX_cpd00075_m,-0.0007641636560471416,-0.0007330997165495849,-3.1372113626984555e-06,-1.0581477403393823e-05,-0.0007294392624613017,-0.0006953686219278476,-0.0008671127258427336,-0.0008443473591901777
EX_cpd00009_m,-0.2235207583113416,-0.18920062945588537,-0.14382404752803693,-0.23791339464818934,-0.2023735882051123,-0.22207770927665,-0.23766821366120208,-0.16604121248551962
EX_cpd00023_m,0.0001986138790997797,0.0001387604214054274,0.0003218998003965252,1.3898954583192717e-09,0.00016717430190442322,0.00011913119326888701,0.00011029759387593156,8.263475497029302e-05
EX_cpd00027_m,-0.0009710952919903982,-0.0009237454772624533,-0.0012349873886479145,-0.0010009166242371111,-0.0009364336587988784,-0.0009461472019251264,-0.0009596818914898556,-0.0009794132678179446
EX_cpd00030_m,-2.5115377786558123e-06,-1.7978016744552378e-06,-3.0407202351725256e-06,-2.8612724612893502e-06,-4.88536484747039e-06,-5.583437851300529e-06,-6.524367799722391e-06,-4.2455396153473145e-06
EX_cpd00034_m,-2.51149768889676e-06,-1.7978021817343542e-06,-3.040720235172607e-06,-2.8612724612893477e-06,-4.885350362577794e-06,-5.582647832451815e-06,-6.5243680337848465e-06,-4.245539130063734e-06
EX_cpd00039_m,3.0866106558369317e-06,1.1633721937884379e-05,1.8490854305510934e-05,2.6863039136536815e-09,6.441222774530687e-06,1.5004442602091948e-06,0.0,4.380378278033757e-06
EX_cpd00041_m,2.2191854168221107e-05,3.5927562725610904e-05,4.137571647976088e-05,1.3021723441151069e-09,2.2715231545229054e-05,1.2409519380367603e-05,1.5530291603817375e-05,1.5172710680996758e-05
