,Control_1_B,Control_2_B,Control_3_B,AA_1_B,AA_2_B,AA_3_B,AAAb_1_B,AAAb_2_B
EX_cpd00001_m,23.447113523160418,19.407583391872087,18.948722188955767,20.6344689115285,20.221226570520216,20.96132250941892,20.820256789996304,18.46892136019967
EX_cpd00418_m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.000627506967033769,0.0007410941709804452
EX_cpd00075_m,-0.0007737568066828667,-0.0005136583636789901,-1.0510448519127076e-05,-1.2189796032290787e-07,-0.0006138342057684186,-0.000443499797655057,-0.0008719362778073237,-0.0008703481344776857
EX_cpd00009_m,-2.855092113235166,-0.1581538970793637,-0.8162065557138751,-1.592698393491986,-0.18093432794992897,-0.1988900450051424,-0.21433389784096443,-0.15752573203922393
EX_cpd00023_m,0.0002607538538143103,0.000151131488380392,0.0003197306330126652,0.0002220988174487954,0.0001807129365518928,0.00012997913354278543,0.00010347337661754865,9.671214787251235e-05
EX_cpd00027_m,-0.0009666009700863833,-0.0009741484260970042,-6.868149712143654e-07,-0.0010003347899706788,-0.0009695789574239197,-0.0009728058345894117,-0.0009752447090826113,-0.000977119046248013
EX_cpd00030_m,-0.0,-2.1480553701072677e-06,-2.4662736265576376e-06,-3.915114637358802e-06,-5.3318207003551826e-06,-5.27280701852655e-06,-6.863661060314157e-06,-8.70414578444926e-06
EX_cpd00034_m,5.407531738367041e-15,-2.1490163836642906e-06,-2.466273626557636e-06,-3.9151146373588045e-06,-5.349139711924451e-06,-5.2596819949756705e-06,-6.8605187162400215e-06,-8.731894365653492e-06
EX_cpd00039_m,3.671927232140104e-06,7.733228250958065e-06,2.0006564863960795e-06,4.257847252823928e-06,4.94480127197014e-06,1.5241827788869879e-06,0.0,3.4963589495544984e-06
EX_cpd00041_m,2.232087481840997e-05,4.2610323487802545e-05,3.782074904423919e-05,2.6753870068125318e-05,2.719216102698801e-05,1.1346148900737144e-05,1.5849779137320596e-05,1.7304657694948835e-05
EX_cpd00048_m,-0.03126554021759281,-0.5456829290954859,-0.009451902852913066,-0.004176753666098657,-0.8864806262036274,-1.0321874560970443,-1.0481055901535374,-0.5134848070674023
EX_cpd00051_m,8.765743515244133e-07,7.580534673920431e-06,8.285074029764577e-06,5.2998808564009e-06,5.8252645936901715e-06,3.0647633360329884e-06,2.2201179028236532e-06,4.120693047975616e-06
EX_cpd00053_m,3.818377496816814e-06,4.844688500650393e-06,0.0,5.979027873753012e-07,3.628831284474843e-06,4.4221960428371013e-07,2.871748908671779e-06,1.3402555799746423e-06
EX_cpd00064_m,0.0,0.0,0.0,-1.6601659672954763e-06,-1.9125338491566365e-06,-1.4825847404091772e-06,-1.4971702178969542e-06,-1.3425567155222442e-06
EX_cpd00098_m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_cpd00105_m,0.0010310365751749536,-0.0003012365268582999,-0.000999993144092059,-0.0009999624173448757,-0.0001682596647360722,-1.7667199339904682e-05,-9.107680328085052e-05,-0.00019712025212048623
EX_cpd00107_m,3.055664902638812e-06,8.73263441261476e-07,1.9661379057574718e-06,-0.0004203512520801358,-0.000462819673866567,-0.00044117099204941945,-0.0004431494742818762,-0.0002825236324124118
EX_cpd00108_m,0.0006076835621546539,-0.000427659855258139,-1.4433865448367569e-08,-4.07007888793987e-07,-0.0002780415300603159,-0.00022475384355313474,-0.00022576696593234764,-0.00031179282279910313
EX_cpd00118_m,0.030495109204681292,0.00801325960376005,-0.0009944349597068997,-0.000986276249090593,0.00517946186341911,0.006562000820261538,0.007631876141940747,0.003211991980903134
EX_cpd00119_m,0.0,1.8667867305127931e-06,8.863741385621349e-07,5.618586639355829e-07,1.0750609148507196e-07,8.831375339391256e-08,1.141602882981362e-07,1.011533378356245e-06
EX_cpd00129_m,2.0818517571430067e-05,1.3816148068686433e-05,5.970621300012167e-06,-1.5185323024557511e-05,-4.366802957909572e-05,-1.228462899518068e-05,-1.1910295037967772e-05,-2.2016138142277786e-05
EX_cpd00149_m,-0.0009056293165766331,-0.0005255841711599922,-0.0007504066124831672,-0.0008293603473001924,-0.0005982371893860632,-0.0006507348040714277,-0.0006817332479607548,-0.0005225954994235553
EX_cpd00154_m,-0.0007106989345822545,-0.0007202578483077625,-4.885016619072676e-10,-2.938507803851243e-09,-0.000792371121085094,-0.0007333225518449294,-0.00079356549675735,-0.0008002622444327969
EX_cpd00156_m,0.00013149877363431822,6.594671861075654e-07,-1.8305032510011922e-07,-0.0009172122228829612,-0.0010121412494264062,-0.0010157044907893428,-0.0008522473397523471,-0.0007189330548249604
EX_cpd00161_m,1.582093251531501e-05,7.174276932098318e-06,1.0529318461225034e-05,3.63670302314204e-06,3.0771218607953612e-06,2.7608081284936997e-06,5.7212624731199495e-06,3.6826429969927347e-06
EX_cpd00179_m,-0.0007843241031143774,-0.0009585394960720742,-0.000999974286837683,-0.0010000108036306368,-0.000964371046242724,-0.0009661461883480485,-0.0007872688370224867,-0.0007810985365694291
EX_cpd00209_m,-0.0007723809315054403,-0.0008797821005982422,-0.0009999946141242089,-9.439353576083095e-08,-0.0009028484938370965,-0.0008761076166211168,-0.000932772763132275,-0.0009392930019594424
EX_cpd00210_m,-0.0008851608558133131,-0.0008264879116771865,-0.000983928433010508,-2.5843459197769937e-06,-0.0008485854832856159,-0.0008044019735705464,-0.0008719457681043636,-0.000870037661314935
EX_cpd00224_m,-0.0006052630844762508,-0.0007119095326754923,1.3715529553869207e-12,-1.7118976691765483e-09,-0.0007283690716851405,-0.0007243954586119402,-0.0007586293148318126,-0.0007231705029946803
EX_cpd00244_m,-0.0003853830602926358,-0.00022269628938748938,-0.00031541466046236305,-0.00040515486298386,-0.00025217871030618267,-0.0002749673736589123,-0.0002875096827876026,-0.00021878168656569764
EX_cpd00264_m,0.007489463396647827,0.009307129543268528,0.0009915210009046227,0.0009828012175379878,0.008201928455722474,0.010326436980169466,0.012734043328524885,0.01104192409459631
EX_cpd00268_m,7.96261543698825e-14,-0.0002828711929087759,-2.185759373091401e-10,2.1310542851571804e-09,-0.0005249844432799356,-0.00034698540586302224,-0.00046581433724521856,-0.0005830620021070882
EX_cpd00305_m,0.010135276684111771,0.010582574562999564,-4.86182426340782e-07,-7.608840763473695e-07,0.013082090546466859,0.013267579294535418,0.015265299362227236,0.015778056800352692
EX_cpd00322_m,2.2155501910744274e-06,6.81382765985514e-07,5.244528278000198e-07,-0.00018151285097771366,-0.0002310571501826285,-0.0002186364104459981,-0.0001419005303889523,-0.00010004863734697316
EX_cpd00266_m,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
EX_cpd00540_m,-6.654403641110493e-07,-3.524636151805285e-06,-7.801675444592339e-10,3.615050817789577e-11,-9.348056300761615e-06,-9.30015254842572e-06,-1.5224932693635172e-05,-1.5407911112093273e-05
EX_cpd08305_m,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
EX_cpd10516_m,-0.0,-2.3766828306179726e-06,-2.413417848108276e-06,-3.6161091598732167e-06,-9.185168906736717e-06,-9.041908399394765e-06,-1.1657066469082905e-05,-1.0909763608167624e-05
EX_cpd00067_m,0.0,0.0,-1.4646837400604316e-09,-1.2757163679893124e-08,0.0,0.0,0.0,0.0
EX_cpd00092_m,0.03878177168163011,0.04052210519836573,-0.000999985131989596,-0.0009999796628431161,0.00776099970518135,0.031398820964039106,0.030290843787147546,0.014924817062455516
EX_cpd00367_m,0.001843629132901592,0.00024643430409265754,-3.889697764571211e-05,-0.0008166884900160571,-0.00011346609454410128,-0.00021611452052083813,-0.00012134234212957118,-0.0005181608978706009
