,compartments,growth_rate
Control_1_B,maxbin2_megahit_017,1.4018999350393103e-06
Control_1_B,maxbin2_spades_001,0.00013118323308339175
Control_1_B,maxbin2_spades_006,4.54870066191935e-08
Control_1_B,medium,
Control_1_B,metabat1_megahit_20,2.5902095578334647e-07
Control_1_B,metabat1_spades_2,0.0002135493153331976
Control_1_B,metabat2_megahit_14,2.716127615194827e-06
Control_1_B,metabat2_megahit_24,1.5907214068662986e-08
Control_1_B,metabat2_megahit_33,4.709911769780445e-08
Control_1_B,metabat2_spades_15,1.1102513469174335e-12
Control_1_B,metabat2_spades_18,2.443552846466411e-07
Control_1_B,metabat2_spades_25,1.094380351733822e-08
Control_1_B,vamb_megahit_295,1.0423023722907653e-06
Control_1_B,vamb_megahit_39,5.224008030478913e-06
Control_1_B,vamb_megahit_488,0.000699788724715073
Control_1_B,vamb_megahit_77,0.00012980791702132388
Control_1_B,vamb_spades_1,2.647414471270608e-07
Control_1_B,vamb_spades_1056,2.9078121361963875e-06
Control_1_B,vamb_spades_108,3.6265481130617146e-07
Control_1_B,vamb_spades_21,8.786773217496698e-06
Control_1_B,vamb_spades_222,1.777137824207579e-06
Control_1_B,vamb_spades_267,9.62985450352756e-07
Control_1_B,vamb_spades_286,1.7879472288692879e-07
Control_1_B,vamb_spades_298,1.3013340414368455e-06
Control_1_B,vamb_spades_6,0.0009715860173475587
Control_1_B,vamb_spades_812,3.0219991777184117e-06
Control_1_B,vamb_spades_857,8.970782302211373e-07
Control_2_B,concoct_megahit_6,2.1614722840498678e-10
Control_2_B,maxbin2_megahit_017,1.259636980484502e-10
Control_2_B,maxbin2_spades_001,0.057613708958436954
Control_2_B,maxbin2_spades_006,0.0
Control_2_B,medium,
Control_2_B,metabat1_megahit_20,0.0
Control_2_B,metabat1_spades_2,9.931760808151054e-05
Control_2_B,metabat2_megahit_24,0.0
Control_2_B,metabat2_megahit_33,0.0
Control_2_B,metabat2_spades_15,0.0
Control_2_B,metabat2_spades_18,0.0
Control_2_B,metabat2_spades_25,0.0
Control_2_B,vamb_megahit_295,1.7608720886560432e-10
Control_2_B,vamb_megahit_488,3.1622585100791955e-10
Control_2_B,vamb_megahit_77,2.973264800169048e-10
Control_2_B,vamb_spades_1,1.6290660825411383e-10
Control_2_B,vamb_spades_1056,7.572632094992658e-11
Control_2_B,vamb_spades_108,1.1957063486949493e-10
Control_2_B,vamb_spades_21,7.243833094707831e-11
Control_2_B,vamb_spades_222,3.7162143273042614e-11
Control_2_B,vamb_spades_267,4.5807665377622655e-11
Control_2_B,vamb_spades_286,0.0
Control_2_B,vamb_spades_298,1.3789448759079394e-10
Control_2_B,vamb_spades_812,5.6791134785017414e-11
Control_2_B,vamb_spades_857,0.0
Control_3_B,concoct_megahit_6,2.281462842463971e-11
Control_3_B,maxbin2_megahit_017,1.6018100007433118e-11
Control_3_B,maxbin2_spades_001,0.004068848490565542
Control_3_B,maxbin2_spades_006,4.799801182626723e-12
Control_3_B,medium,
Control_3_B,metabat1_megahit_20,1.812785085042472e-11
Control_3_B,metabat1_spades_2,9.49059226415134e-12
Control_3_B,metabat2_megahit_24,3.9857960497372836e-11
Control_3_B,metabat2_megahit_33,6.965735892642492e-13
Control_3_B,metabat2_spades_15,0.0
Control_3_B,metabat2_spades_18,1.9024334861777213e-11
Control_3_B,metabat2_spades_25,0.0
Control_3_B,vamb_megahit_295,1.968142646527522e-11
Control_3_B,vamb_megahit_488,3.827451387286122e-11
Control_3_B,vamb_megahit_77,3.146488425976446e-11
Control_3_B,vamb_spades_1,1.776587345285173e-11
Control_3_B,vamb_spades_1056,1.0737226644210513e-11
Control_3_B,vamb_spades_108,1.3912919848731196e-11
Control_3_B,vamb_spades_21,1.2227201177776582e-11
Control_3_B,vamb_spades_222,5.3322828016057534e-12
Control_3_B,vamb_spades_267,5.912614180054719e-12
Control_3_B,vamb_spades_286,3.333515694135465e-11
Control_3_B,vamb_spades_298,1.531667005236656e-11
Control_3_B,vamb_spades_812,8.848663728308448e-12
Control_3_B,vamb_spades_857,5.164311434645342e-12
AA_1_B,concoct_megahit_6,1.56086976950306e-09
AA_1_B,maxbin2_megahit_017,0.0
AA_1_B,maxbin2_spades_001,0.06946437978377663
AA_1_B,maxbin2_spades_006,0.0
AA_1_B,medium,
AA_1_B,metabat1_megahit_20,0.0
AA_1_B,metabat1_spades_2,1.2880260300711973e-09
AA_1_B,metabat2_megahit_14,5.349410075275998e-10
AA_1_B,metabat2_megahit_24,0.0
AA_1_B,metabat2_megahit_33,0.0
