,Growth rate_coco
Control_1_B,0.06320344389852034
Control_2_B,0.06456198214703787
Control_3_B,0.07048918913129482
AA_1_B,0.07395200069577362
AA_2_B,0.06624942983147795
AA_3_B,0.06094038817559407
AAAb_1_B,0.07017688963844684
AAAb_2_B,0.07033113297346935
