,Growth rate_coco
Control_1_B,0.009454503357103393
Control_2_B,0.0013919100983778182
Control_3_B,0.004752456523139544
AA_1_B,0.005834616850118836
AA_2_B,0.04049343383631309
AA_3_B,0.02418233436799021
AAAb_1_B,1.1218289203938361e-05
AAAb_2_B,0.04012325819370117
