,Control_1_B,Control_2_B,Control_3_B,AA_1_B,AA_2_B,AA_3_B,AAAb_1_B,AAAb_2_B
EX_cpd00001_m,11.426255330891102,11.829450418298833,12.259205073260262,10.586173019999187,11.021846457595593,57.54224236320145,12.458099423116352,12.638519882875045
EX_cpd00418_m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0006759281807077066,0.0007279171086188674
EX_cpd00075_m,-0.0007656543965226482,-0.000938975366973807,-0.0004927342035247858,-0.0007505812163585475,-0.0008222780204960177,-0.008721314159906303,-0.0009053969633704632,-0.0008780113817947747
EX_cpd00009_m,-0.05760052769460857,-0.8393665891969511,-0.08228796598852389,-0.7873758576872806,-0.6072413314879455,-0.5618550033376437,-0.09171311116308158,-0.7559554025320616
EX_cpd00023_m,-0.0003956118663814195,-0.00046074746633857134,-0.002974141534182796,-0.0003660882392839043,-0.00037568139774745747,-0.0033166866373879962,-0.01283297517782087,-0.0006677668286601001
EX_cpd00027_m,-0.0009835105579390768,-0.0009825887296465844,-0.004999553435303947,-0.000981481032966501,-0.0009802035423753348,-0.009777312140746683,-0.009455478961141772,-0.0009651793677301913
EX_cpd00030_m,1.466038524987085e-13,2.978393708919189e-14,-2.2840347224924825e-09,-1.723553333624138e-10,-2.734234543712127e-07,-5.2582626392869976e-08,-3.3083500931998825e-05,-4.114200923143454e-09
EX_cpd00034_m,-7.5032434099817e-12,2.384719106173407e-16,-1.2183301622668608e-08,-2.0663818596740758e-10,-2.7454630480050857e-07,-5.2761530519349975e-08,-2.5011092628740237e-05,-2.3425591288370144e-06
EX_cpd00039_m,-0.0002680460042099206,-0.00024894052714220994,-0.002397721681207671,-0.00021606741806287606,-0.0002398933319142958,-0.0011877248060265795,-0.0037259127200819316,-0.00029207619319797986
EX_cpd00041_m,-0.0002998327113148065,-0.00029802634614480044,-0.0047477973472502865,-0.0005427209882548888,-0.0005887303436793948,-0.004427330361850075,-0.001985841507296564,-0.0007056153861779703
