,Control_1_B,Control_2_B,Control_3_B,AA_1_B,AA_2_B,AA_3_B,AAAb_1_B,AAAb_2_B
EX_cpd00001_m,9.94677501037894,11.477328028461534,12.188614418936272,10.189058196573109,10.699810168722182,10.736397084848889,12.548479547006965,12.560463261162848
EX_cpd00418_m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.2551569318411194e-10,5.804840375162019e-14
EX_cpd00075_m,1.907403546849671e-05,-0.0009999998525681924,-0.0009999999711291334,-0.0009999999436703538,-0.0009999999746744112,2.199454211967121e-11,-0.0009999999407679155,-0.0009999999972962197
EX_cpd00009_m,-0.0050470894884328925,-0.4312098327532915,-0.24521695873919847,-0.3458466490505139,-0.1301883799448083,-0.01335518411189126,-0.1944872093068177,-0.42141889508825475
EX_cpd00023_m,-0.0033782040806343027,-0.0004640223142389716,-0.0004978699017245831,-0.0003695945431239068,-0.0003792798635616166,-0.0004935761342806321,-0.0007186148794737187,-0.0006712679484909807
EX_cpd00027_m,-0.004381503824928127,-0.0009999984632825614,-0.0009999960335053033,-0.0010000054128466544,-0.00095506424217524,-0.0009906541471496563,-0.0009829273772396785,-0.0009794370662881144
EX_cpd00030_m,4.26816444311121e-07,-0.00037146130991271226,-0.0003994111327838826,-0.0004724402781197824,-0.00041689620633292323,-3.8981951347740445e-05,-0.0006276268772367458,-0.00042170219687502744
EX_cpd00034_m,-1.2256011132022603e-08,-0.000365910104800775,-0.00039979871176130683,-0.0004723951015105428,-0.0004168469498730703,-3.9235822742703826e-05,-0.0006315131037602857,-0.0004215289193513627
EX_cpd00039_m,-0.0008445344189250532,-0.0002512744331157141,-0.0002662346841561469,-0.00021812315034192017,-0.0002423590940181573,-0.0002498821872813603,-0.0002999323950268065,-0.00029575505525774893
EX_cpd00041_m,-0.005033089046925477,-0.0003008375138373201,-0.00035545381229280294,-0.0005479817241575358,-0.0005943406061331909,-0.0006356273200779018,-0.0007685848757114286,-0.0007109848911489818
EX_cpd00048_m,-0.03456841954609976,-0.03236477864592689,-0.07914517576047503,-0.03484291137052122,-0.09374268980756728,-0.17765796145997104,-0.18800288855390782,-0.01723109578821705
EX_cpd00051_m,-0.0011741560643758094,-0.00022295285355177904,-0.0002926745500894725,-0.00020996783043504105,-0.0002455658464946514,-0.00027168725720617184,-0.0003623571915090357,-0.0002933721535843749
EX_cpd00053_m,-0.00037857441601180753,-4.319143491234797e-05,-5.424284348963676e-05,-3.6778927688997967e-05,-4.1132399882347746e-05,-4.8641547592514705e-05,5.7223117699057864e-11,1.2117236043537707e-14
EX_cpd00064_m,-0.00290192599685377,-5.169604732541865e-05,-5.892174857498242e-05,-4.352023339623182e-05,-4.7031645339283365e-05,-4.59179954413185e-05,-5.151576526632198e-05,-5.153715400005414e-05
EX_cpd00098_m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_cpd00105_m,-0.0009502049628448998,-0.0010000013796872727,-0.0010000001727286777,-0.0009999994814266055,-0.0006973109105950397,-0.0009823417034185758,-0.0009515800550627368,-0.0006118839646376678
EX_cpd00107_m,-0.0012331297534559033,-0.0005793773685619345,-0.0006854706008372447,-0.0008445813644972576,-0.0009690774211678929,-0.0009953930899971753,-0.0012461084846312732,-0.0011033621315471554
EX_cpd00108_m,-0.0009439688466195951,-0.0009999980029887876,-0.0009999993951526982,-0.0009999988630964084,-0.0006287730312680562,-0.000984970585298143,-0.0009571228437886309,-0.0006233293403204278
EX_cpd00118_m,-5.07896392722806e-05,-0.0009991124936859636,-0.0010042242701348778,-0.001006285694708503,-0.0009999434190364155,1.977266957105088e-06,-0.0009998037588892826,-0.0009969696556622835
EX_cpd00119_m,-0.00020232232827004876,-3.661849178337837e-05,-5.1626863072689295e-05,-3.477720584479523e-05,-3.8419215935493816e-05,-4.009358766232183e-05,-6.968083050889353e-05,-5.539526152994443e-05
EX_cpd00129_m,-0.0016257346034799069,-0.00018704222777822085,-0.00023762372824401187,-0.0001657756816642249,-0.00017422290631129763,-0.00020761128164431804,-0.0002803218740867615,-0.0002580874697896286
EX_cpd00149_m,-1.7374935633568803e-08,-0.00036396248627608104,-0.000394853823966696,-0.0004723587540099765,-0.00041663277101904543,-3.9192630462653235e-05,-0.000631814056739185,-0.00042571901776140717
EX_cpd00154_m,-0.0010429848383787773,-0.000999999919144823,-0.0009999995817206147,-0.000999999946853422,-0.0008666359665629015,-0.0009831943579771446,-0.000962492216725043,-0.0008715233238241584
EX_cpd00156_m,-0.0010373736673848792,-0.0005003665169282529,-0.0005893663618195952,-0.000932169279222525,-0.0010763908458632054,-0.001085666572702558,-0.0012908645240392808,-0.0012118296198331809
EX_cpd00161_m,-0.003979613429068136,-0.0002875096402971927,-0.0003530532490845595,-0.0002537766572289184,-0.0003071241883116665,-0.00031618640059482547,-0.00042522249352630777,-0.0003791170228529356
EX_cpd00179_m,-0.00099819259904247,-0.0010000009749547762,-0.001000000769394254,-0.000999994854430263,-0.0009064909193500581,-0.0009928363775936365,-0.0009644914836621108,-0.0008572406074808274
EX_cpd00209_m,-0.000333366456843128,-0.0009999998690022795,-0.0009999998906137933,-0.0009999999574247594,-0.0009077112440986578,-0.0009999993618479781,-0.000999999878577127,-0.0009451949499099447
EX_cpd00210_m,-0.0010073949221773319,-0.0009999999461472264,-0.0009999996846868301,-0.001000000227974159,-0.0009999999565130993,-0.0009999974188604163,-0.000999998389706405,-0.0010000002057692146
EX_cpd00224_m,-0.0010492454566100344,-0.0009999999665621293,-0.0009999995824879597,-0.0010000000464969383,-0.0008140339750932275,-0.0009832259343644473,-0.0009610139935066803,-0.0008157607683627557
EX_cpd00244_m,-9.994691967122236e-06,-4.963296844809169e-06,-1.0157610127286783e-07,-2.8009213636454525e-06,-4.880443891856676e-07,-7.963471894658023e-06,-4.825707739839918e-07,-9.151096190492457e-08
EX_cpd00264_m,0.0005311876825096097,-0.0002476380961523442,-0.000276244676074638,-0.0003269546474132224,-0.00028814701498079345,-2.7286755524120103e-05,-0.0004274099549166794,-0.0002953402928616361
EX_cpd00268_m,-0.0010446005199787767,-3.809025893060996e-12,-1.9023236701701684e-12,2.9433428306603245e-12,1.3029868572226262e-11,-0.0009591726647750947,-1.3465530524909019e-11,-3.207355563223851e-13
EX_cpd00305_m,0.0013812198480875895,-4.758872017190899e-05,-1.8850850344147673e-05,-1.5272122095387185e-05,-1.0786689417867204e-05,-2.659015565926889e-06,-0.00014952404508413133,-2.5318352398577306e-06
EX_cpd00322_m,-0.0021445794508570797,-0.000376615223512107,-0.00044182949146935537,-0.000300702333670277,-0.0003669173571498647,-0.00037230489528915423,-0.0004847713587425228,-0.0004310774318575048
EX_cpd00266_m,5.297600166193222e-13,1.3906731101465843e-12,9.294566864702085e-13,1.350934997732261e-13,6.175153545672656e-14,1.6894883919521538e-12,2.385240168770781e-17,-1.64477551545946e-17
EX_cpd00540_m,-0.00020480375746565252,-0.0009999995539553878,-0.0009999953871073308,-0.001000000353888207,-0.0010000000428501046,-0.00018509107736798744,-0.0009999996273013447,-0.0009999996709929228
EX_cpd08305_m,5.302613849135328e-13,1.452699039393857e-12,-2.2308325145953025e-12,-4.871505451963978e-13,-2.8328314628957653e-12,-1.3361395273840764e-12,-2.6338438342509487e-17,-2.692866617498533e-17
EX_cpd10516_m,-0.00011725662655798176,-0.0003653382253369892,-0.000398682344458921,-0.00046427092847673774,-0.00041649436608688677,-3.926554822771546e-05,-0.0006281934560911802,-0.0004182052797907426
EX_cpd00067_m,-0.09340566815550998,0.0,0.0,0.0,0.0,-0.399643094072929,0.0,0.0
EX_cpd00092_m,-0.0005185888675192166,-0.000999999642654418,-0.0010000051148855984,-0.0010000065303777,-0.0010000000026190064,-0.0010000163828466514,-0.0010000080194307649,-0.0010000106687586287
EX_cpd00367_m,-0.002519954564463328,-0.001004447471667294,-0.0010009399935554941,-0.0010021502980510494,-0.0010002828408666523,-0.0010122174993518612,-0.0009999825571750387,-0.0010011960947484619
EX_cpd00249_m,-0.0025161172971766704,-0.0009984755750888918,-0.0010001512752163544,-0.0010045048037089915,-0.0010006058280996322,-0.0010105391037779979,-0.0009999857614895902,-0.0009967192724953666
EX_cpd00309_m,0.003933678684582366,-0.0010000044828032822,-0.0009999943801053887,-0.0009999990108753125,-0.0009999994416250366,-1.1271329716788792e-08,-0.0009999939424030213,-0.0009999774427897033
EX_cpd00311_m,-0.0025880513830084887,-0.0009999154595021539,-0.0009967195255557865,-0.0010004356387803735,-0.0009999775561381537,-0.0009980514552132272,-0.0010006322675629948,-0.0009996190343272288
EX_cpd00130_m,-0.0010205671329450716,-0.0010000179259648245,-0.001000279348707389,-0.000989467699440194,-0.000352294193268321,-0.0009836318078702,-0.0009360936016047372,-0.0008724774181692041
EX_cpd00971_m,9.141574299539856e-11,-5.516097857932188e-09,-4.925058997692469e-09,-1.2205029774411403e-09,1.0356714315539063e-11,4.71300354184846e-11,3.7951212073575554e-12,-1.4573903046266625e-09
EX_cpd00060_m,-0.000806191561821145,-8.919606422745462e-05,-0.0001118421345085553,-8.904665166809239e-05,-9.827732942681712e-05,-0.00010348692250505031,-0.00012729212895728703,-0.00010785919076416914
EX_cpd00104_m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.9822370646381946e-15,1.373107448867107e-15
EX_cpd00220_m,0.0002994440883085566,-0.0005182390708030481,-0.0005662473717942446,-0.0006690602183661136,-0.0005903325951958574,-5.562449539351427e-05,-0.0008934949067111104,-0.0005919732263366411
EX_cpd00084_m,0.0,0.0,0.0,-2.660199323521306e-05,-1.6491754749857656e-05,-2.8393790807106123e-05,-3.99833431317725e-05,-3.009062234226239e-05
EX_cpd00069_m,-0.0005466657060137837,-6.432741447642818e-05,-7.000055623546541e-05,-5.487195051271547e-05,-6.964739050167992e-05,-7.020191535221778e-05,-0.00010523635886121042,-8.821269375517062e-05
EX_cpd00066_m,-0.0004932297921157388,-0.0002891930053861625,-0.00034508179567413016,-0.0002280161172454811,-0.00029707053706032116,-0.00028191942758804483,-0.00043500518441765576,-0.0003646451521668696
EX_cpd00246_m,-0.0007623283603914038,-0.0009996234156650352,-0.0010019252808292634,-0.0009690183290124756,-0.000999499689342806,-0.0010083186355719365,-0.0010033674045392127,-0.0010020660299342333
EX_cpd00182_m,-0.0005418969838847966,-0.0009982604629312497,-0.000997540984265341,-0.0009935469171650294,-0.0010001260791151767,-0.0009974997977538376,-0.0010030660944814977,-0.0009980878249020138
EX_cpd00013_m,-0.01570862354561131,-0.38647995645157085,-0.41260867365703646,-0.38164118811563574,-0.30440050521123896,3.6434337369328773e-07,-0.5911592741544305,-0.31078700347925436
EX_cpd00020_m,-0.001305805792386483,-0.0010011755484298224,-0.001000438953999927,-0.0010014318894657759,0.003134373027558812,-0.0009723693049434878,-0.0007802287016906995,-0.00032632477193139664
EX_cpd00139_m,-0.0006589225893666611,-0.0009999998984234627,-0.000999999059617475,-0.0010000002154192432,-0.0008798832648685414,-0.0009763665650173534,-0.0009546093387214989,-0.0009504314643199373
EX_cpd00029_m,0.00036046845735821496,-0.01731692570792117,-0.04192322516044269,-0.03499751758595884,-0.02381918508064534,7.353413761966523e-05,0.0012284101085258728,0.0004421175804511031
EX_cpd04098_m,5.588427017118314e-15,2.3051517703495138e-14,5.977662628557606e-15,4.3020309302434725e-15,2.1189055213362056e-16,1.5419907616587008e-15,1.98668696935974e-15,7.897523914339565e-18
EX_cpd00063_m,-5.886710590384411e-09,-0.00036591010681413165,-0.00039979871177234385,-0.00047239509956900687,-0.0004168469499910209,-3.923501927928219e-05,-0.0006315131036130042,-0.0004215289163568529
EX_cpd01012_m,-7.487833086060637e-16,2.8144392461630864e-14,3.8468026737241025e-16,1.0106463841867824e-14,-1.4341212499709043e-15,3.37606464364976e-15,2.895711730108657e-16,1.5348976255101383e-16
EX_cpd00058_m,-2.9480032673524786e-10,-0.00036591011079936274,-0.000399798711772428,-0.0004723951019630286,-0.00041684694991656187,-3.923309669272951e-05,-0.0006315131036760655,-0.0004215289193841899
EX_cpd10515_m,7.890335943597384e-07,-0.000884601852692733,-0.0009672549267302734,-0.0011492958306316236,-0.0010073037480325916,-9.480418803069706e-05,-0.0015290432790247862,-0.0010220705977282197
