,Control_1_B,Control_2_B,Control_3_B,AA_1_B,AA_2_B,AA_3_B,AAAb_1_B,AAAb_2_B
EX_cpd00001_m,18.967555889147192,16.931613791068166,15.956636016548924,17.207709922129332,18.191363626325995,18.369371172134393,17.924542976799433,16.481512210609623
EX_cpd00418_m,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0006406585030655194,0.0006935061117269157
EX_cpd00075_m,-0.0007876236045669859,-0.000523355584754917,-3.0310928872634296e-08,-5.7590075396928075e-06,-0.0006917174039993537,-0.0006190619361506726,-0.000865188286739348,-0.0008605978032485074
EX_cpd00009_m,-0.2058603989935234,-0.1669706046344992,-0.11961536720370544,-0.22152882717084352,-0.18748538281906438,-0.20545017148474,-0.22712198231634587,-0.18998730723711688
EX_cpd00023_m,0.0002654818475688759,0.00016557240223224933,0.00030656726414721484,4.203416308311439e-09,0.0002773881494476678,0.00014321751319242815,0.00011955614291160804,8.59192131965453e-05
EX_cpd00027_m,-0.0009416717165618332,-0.0012688329000649088,-0.0010035759634532,-0.0010002984121137745,-0.0009449960565119444,-0.0009644801501188833,-0.000958260587260116,-0.0009718615867321321
EX_cpd00030_m,-2.174227361162396e-06,-1.108802984184151e-06,-1.5163708116808668e-06,-2.31683716233579e-06,-3.548162588740918e-06,-3.5785865774559077e-06,-4.796280806054234e-06,-8.00492613288788e-06
EX_cpd00034_m,-2.174226851620545e-06,-1.1088032285274238e-06,-1.5163708116808706e-06,-2.3168371623357943e-06,-3.548160511218969e-06,-3.5785864216524997e-06,-4.796280771806019e-06,-8.004926003891133e-06
EX_cpd00039_m,3.778036061561522e-06,9.62271690678017e-06,2.0072761408210456e-06,1.2537554915839523e-08,6.7345670251355354e-06,1.525855702325812e-06,0.0,4.158770836419243e-06
EX_cpd00041_m,2.647144024444537e-05,3.8596821006357206e-05,3.631061335548634e-05,3.5424567459247607e-09,3.715623310573088e-05,1.472543792793513e-05,1.842368873048332e-05,1.6867630412318674e-05
