,Control_1_B,Control_2_B,Control_3_B,AA_1_B,AA_2_B,AA_3_B,AAAb_1_B,AAAb_2_B
EX_cpd00001_m,23.738332778652424,19.803574524622725,19.78417874747186,21.711881801830256,20.633683806773135,21.442647777506878,20.93541687971638,18.96077810112277
EX_cpd00418_m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0006536522208604686,0.0006862250652100988
EX_cpd00075_m,-0.0007588065742695436,-0.0005665483584343466,-1.362609433834877e-05,-4.4031842968293776e-08,-0.0006527368611698712,-0.0005573510623543134,-0.0008549685858859389,-0.000849498300131516
EX_cpd00009_m,-2.9915369755055634,-0.1889842893001118,-1.1291252929231306,-2.086732295416493,-0.20491126209603902,-0.253191745828125,-0.24259916237034992,-0.18113197261655267
EX_cpd00023_m,0.00021436433358129126,0.00013528853992698494,0.0003197420835544347,0.00022209323713031671,0.000167373208222711,0.0001720027280814268,9.896118827401769e-05,7.824393495132711e-05
EX_cpd00027_m,-0.0009797618586792338,-0.0009729466593111363,-0.001001717256868376,-0.001000114682679963,-0.0028410434080381867,-0.004828714647050967,-0.000978353291751404,-0.0009799780133951266
EX_cpd00030_m,-5.86320465094025e-19,-2.421456635404798e-06,-2.6102143403700364e-06,-4.124433338740006e-06,-9.044252535027945e-17,4.747518700949034e-14,-7.592211388514911e-06,-9.624432639663418e-06
EX_cpd00034_m,2.189389380849751e-15,-2.4305711945961045e-06,-2.6102143403700364e-06,-4.124433338740005e-06,-2.9728997229484235e-10,-1.2462710639676554e-08,-7.555532194180133e-06,-9.620198436462845e-06
EX_cpd00039_m,2.8759559890332697e-06,6.668303774724605e-06,2.1583043103447152e-06,4.2458041208162075e-06,6.3418020161311475e-06,1.575622159260687e-06,0.0,3.383440771226385e-06
EX_cpd00041_m,2.051875251983023e-05,3.040779832682409e-05,3.783299372877285e-05,2.6748927006633757e-05,2.868245800700376e-05,1.4328165115518908e-05,1.553727488995772e-05,1.9076423487028724e-05
EX_cpd00048_m,-0.03502635953048464,-0.29233122393937677,-0.03563951528469517,-0.0047739565858949335,-0.7455795724943907,-0.9042143095993652,-0.3247454523718984,-0.17921724019934646
EX_cpd00051_m,5.730637921020147e-07,7.083342942885986e-06,8.296806770322313e-06,5.296507133338119e-06,6.754550811944103e-06,3.923251289826053e-06,2.284380062850653e-06,4.38571596685026e-06
EX_cpd00053_m,3.5264986263771913e-06,3.381735323743216e-06,0.0,5.932221951487548e-07,3.6169622305375803e-06,5.06514219039839e-07,2.6631424414036325e-06,1.4171127919545014e-06
EX_cpd00064_m,0.0,0.0,0.0,-8.086580029709715e-07,-0.0002938325722312361,-0.0033564416889724272,-1.493163481519916e-06,-1.3401869517308496e-06
EX_cpd00098_m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_cpd00105_m,0.0006495847462298244,-0.0002791158748725632,-0.0009999696217659686,-0.0009999945563985996,-0.0002819807153766271,-0.00019358502294803542,0.00028799653649186786,-9.670436655853654e-05
EX_cpd00107_m,2.195817543112247e-06,1.5599329758235178e-06,1.9865231079394303e-06,-0.0004202767491845706,-0.0005914042035792813,-0.0009303651716807344,-0.0004437924818468331,-0.00028355695296957437
EX_cpd00108_m,0.00037812576074641724,-0.0004378460051499373,-0.0006855699889954289,-0.000999971746645173,-0.0004192426871191164,-0.0005056410928429827,0.00011254859755562441,-0.000232760054077648
EX_cpd00118_m,0.002061914705061077,0.000975926868706567,-0.000992647130706811,-0.0009868490526626754,0.004620308151991992,0.005132015953712932,0.00528637628933093,0.0011852418842024093
EX_cpd00119_m,0.0,2.0604449023600443e-06,9.052826733915749e-07,5.585468832205078e-07,1.140369574983622e-07,9.435715878068752e-08,1.1416051732510827e-07,1.0108153167188798e-06
