,Growth rate_coco
Control_1_B,0.148415024037716
Control_2_B,0.12192327996338492
Control_3_B,0.12354412452102938
AA_1_B,0.1484545248790806
AA_2_B,0.13643259820988923
AA_3_B,0.1535115692608913
AAAb_1_B,0.060810084128923435
AAAb_2_B,0.125897245246064
