,Control_1_B,Control_2_B,Control_3_B,AA_1_B,AA_2_B,AA_3_B,AAAb_1_B,AAAb_2_B
EX_cpd00001_m,11.424526920623379,12.391722659370782,12.95263929585278,10.859161814514259,11.49240936729145,11.399543531031725,13.331236625072183,13.574586169049454
EX_cpd00418_m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.8595071829482036e-13,4.955544657138646e-10
EX_cpd00075_m,-0.0009999995491653635,-0.0009999999323476103,-0.0009999999741252602,-0.0009999999270520516,-0.0009999994551017316,-0.0009999970771916748,-0.0010000002831834396,-0.000999999835894468
EX_cpd00009_m,-0.7966392986166099,-0.8876707083207639,-0.8720458420602681,-0.6588290855811074,-0.3972976244776481,-0.5196994880051538,-1.1380297888261075,-0.6956703594408887
EX_cpd00023_m,-0.0004118554134166509,-0.000477851891878137,-0.0005127044345955834,-0.00038061948710965855,-0.00039057433988848057,-0.000508254307028653,-0.000740034416496298,-0.000691262626734204
EX_cpd00027_m,-0.000999994348238973,-0.0009766058857364872,-0.000981987901496914,-0.0009851029946530718,-0.0009312143211777856,-0.0009999995373039514,-0.0009841146848469343,-0.000985475509761383
EX_cpd00030_m,-0.0005723357707455568,-0.00038869908576135543,-0.0005184560565977448,-0.0005713934998087969,-0.000560652165959412,-0.0006663494760639311,-0.0007607827511230118,-0.0006177399824447759
EX_cpd00034_m,-0.00057266410843363,-0.0003882638350017237,-0.0005186137014624535,-0.0005716266397628842,-0.0005608880080053752,-0.0006663095604340744,-0.000760562034019135,-0.0006177046145826069
EX_cpd00039_m,-0.000279063468905175,-0.0002587591975812385,-0.0002741691625371375,-0.0002246331434924304,-0.000249573843218428,-0.00025731422810336527,-0.0003088723707246577,-0.0003045599374928568
EX_cpd00041_m,-0.0003111373200392025,-0.0003098073911615604,-0.00036604374176384607,-0.0005643315228730645,-0.0006120400833151366,-0.000654526185858778,-0.0007915048170795364,-0.0007321645052568572
EX_cpd00048_m,-0.06690876522653579,-0.020653293398284596,-0.022914455152712555,-0.020788179212016377,-0.09798296193351187,-0.07189035392773417,-0.03113284840170832,-0.025994054434844698
EX_cpd00051_m,-0.0002812370620687034,-0.0002295974228045268,-0.00030140288151972173,-0.00021623782016448256,-0.00025288559010175143,-0.0002797528058351379,-0.0003731558525959218,-0.0003021170864106849
EX_cpd00053_m,-4.8494499598734155e-05,-4.448032254318658e-05,-5.5862243613232595e-05,-3.7873702951720096e-05,-4.2361901807407534e-05,-5.009340490340772e-05,4.875151150762234e-14,8.333267654529627e-11
EX_cpd00064_m,-5.773684554067242e-05,-5.3240888918178254e-05,-6.067526620063853e-05,-4.4825066817056694e-05,-4.842635328540641e-05,-4.726014574241322e-05,-5.3044798292840884e-05,-5.3066734947098564e-05
