,Growth rate_coco
Control_1_B,0.09515944175324909
Control_2_B,0.08183593053557833
Control_3_B,0.09044807182194442
AA_1_B,0.08870475920061022
AA_2_B,0.08189369514676476
AA_3_B,0.09134630635744165
AAAb_1_B,0.12433817543627503
AAAb_2_B,0.0946919367318502
