,compartments,growth_rate
Control_1_B,maxbin2_megahit_017,0.012567536294048543
Control_1_B,maxbin2_spades_001,0.0037531308912737435
Control_1_B,maxbin2_spades_006,0.3483552332456656
Control_1_B,medium,
Control_1_B,metabat1_megahit_20,0.017460457713211742
Control_1_B,metabat1_spades_2,0.010353022556695663
Control_1_B,metabat2_megahit_14,0.011899978117757724
Control_1_B,metabat2_megahit_24,0.5310264192921137
Control_1_B,metabat2_megahit_33,0.1127257769363999
Control_1_B,metabat2_spades_15,1.2816242786252459
Control_1_B,metabat2_spades_18,0.026852596479538922
Control_1_B,metabat2_spades_25,0.9373042325732893
Control_1_B,vamb_megahit_295,0.0427507204021941
Control_1_B,vamb_megahit_39,0.020356180353767673
Control_1_B,vamb_megahit_488,0.012204244556930097
Control_1_B,vamb_megahit_77,0.011213189271411522
Control_1_B,vamb_spades_1,0.02452846875059644
Control_1_B,vamb_spades_1056,0.0076417628592485515
Control_1_B,vamb_spades_108,0.0297898166065166
Control_1_B,vamb_spades_21,0.009113563557596903
Control_1_B,vamb_spades_222,0.03343199806187858
Control_1_B,vamb_spades_267,0.024848097447050767
Control_1_B,vamb_spades_286,0.07215961273930702
Control_1_B,vamb_spades_298,0.011885292324799191
Control_1_B,vamb_spades_6,0.010723103889295852
Control_1_B,vamb_spades_812,0.01402294721207643
Control_1_B,vamb_spades_857,0.01289483716214148
Control_2_B,concoct_megahit_6,0.017248573335729923
Control_2_B,maxbin2_megahit_017,0.02974094813966722
Control_2_B,maxbin2_spades_001,0.011995997158232569
Control_2_B,maxbin2_spades_006,0.1569530018654621
Control_2_B,medium,
Control_2_B,metabat1_megahit_20,0.3325912445090566
Control_2_B,metabat1_spades_2,0.0125938710840131
Control_2_B,metabat2_megahit_24,0.16233859357463362
Control_2_B,metabat2_megahit_33,0.48593664090168004
Control_2_B,metabat2_spades_15,1.4907220220660986
Control_2_B,metabat2_spades_18,0.5739334204253645
Control_2_B,metabat2_spades_25,0.3304103663777114
Control_2_B,vamb_megahit_295,0.031277748585798466
Control_2_B,vamb_megahit_488,0.021270003143769506
Control_2_B,vamb_megahit_77,0.015182784108731494
