,compartments,growth_rate
Control_1_B,maxbin2_megahit_017,0.0035097773711300828
Control_1_B,maxbin2_spades_001,0.19583754550234675
Control_1_B,maxbin2_spades_006,0.0024214714586239714
Control_1_B,medium,
Control_1_B,metabat1_megahit_20,0.0014251437917511957
Control_1_B,metabat1_spades_2,0.007496409532166553
Control_1_B,metabat2_megahit_14,0.0009636758013267212
Control_1_B,metabat2_megahit_24,0.0038540636211587074
Control_1_B,metabat2_megahit_33,0.0021330855423497062
Control_1_B,metabat2_spades_15,0.006552080388368024
Control_1_B,metabat2_spades_18,0.002312627658524748
Control_1_B,metabat2_spades_25,0.0038746642187220525
Control_1_B,vamb_megahit_295,0.0020696403545981223
Control_1_B,vamb_megahit_39,0.0038588689694442997
Control_1_B,vamb_megahit_488,0.001264100544911041
Control_1_B,vamb_megahit_77,0.00603164307104999
Control_1_B,vamb_spades_1,0.0023072167577379643
Control_1_B,vamb_spades_1056,0.004399546671864719
Control_1_B,vamb_spades_108,0.00489176191851967
Control_1_B,vamb_spades_21,0.005927929963680542
Control_1_B,vamb_spades_222,0.0007064920332642195
Control_1_B,vamb_spades_267,0.002416880862740473
Control_1_B,vamb_spades_286,0.002945610566632984
Control_1_B,vamb_spades_298,0.004844957802507438
Control_1_B,vamb_spades_6,0.0027268073476625133
Control_1_B,vamb_spades_812,0.004693607185068631
Control_1_B,vamb_spades_857,0.0029651517898617225
Control_2_B,concoct_megahit_6,0.006276081629762735
Control_2_B,maxbin2_megahit_017,0.003713029544528115
Control_2_B,maxbin2_spades_001,0.17475668913597936
Control_2_B,maxbin2_spades_006,0.0028903247592555865
Control_2_B,medium,
Control_2_B,metabat1_megahit_20,0.003398804688463139
Control_2_B,metabat1_spades_2,0.00524566031795543
Control_2_B,metabat2_megahit_24,0.0014224090659425712
Control_2_B,metabat2_megahit_33,0.004346207072280037
Control_2_B,metabat2_spades_15,0.012821508723706333
Control_2_B,metabat2_spades_18,0.005775301357445346
Control_2_B,metabat2_spades_25,0.0029228889581587834
Control_2_B,vamb_megahit_295,0.002364021878717448
Control_2_B,vamb_megahit_488,0.0018924198238940942
Control_2_B,vamb_megahit_77,0.008796614906200314
Control_2_B,vamb_spades_1,0.003463896447865613
Control_2_B,vamb_spades_1056,0.005055702442106704
Control_2_B,vamb_spades_108,0.003550562379979828
Control_2_B,vamb_spades_21,0.004461976332582946
Control_2_B,vamb_spades_222,0.000916028834713622
Control_2_B,vamb_spades_267,0.0035220212937628562
Control_2_B,vamb_spades_286,0.004102662884925389
Control_2_B,vamb_spades_298,0.006152396433983569
Control_2_B,vamb_spades_812,0.003727446077784336
Control_2_B,vamb_spades_857,0.003780657696272431
Control_3_B,concoct_megahit_6,0.004756120302358008
Control_3_B,maxbin2_megahit_017,0.004431259770427176
Control_3_B,maxbin2_spades_001,0.1734192093242102
Control_3_B,maxbin2_spades_006,0.002198430598375101
Control_3_B,medium,
Control_3_B,metabat1_megahit_20,0.002140318617518153
Control_3_B,metabat1_spades_2,0.0042716397282465055
Control_3_B,metabat2_megahit_24,0.000909546485555064
Control_3_B,metabat2_megahit_33,0.0021087645722504167
Control_3_B,metabat2_spades_15,0.010719598852247757
Control_3_B,metabat2_spades_18,0.0034237924695752187
Control_3_B,metabat2_spades_25,0.006259310987506684
Control_3_B,vamb_megahit_295,0.002084664787872343
Control_3_B,vamb_megahit_488,0.001488728994582709
Control_3_B,vamb_megahit_77,0.00745617827957219
Control_3_B,vamb_spades_1,0.003378318368025239
