,Growth rate_coco
Control_1_B,0.13653620689272825
Control_2_B,0.1245633211446832
Control_3_B,0.12262354397336185
AA_1_B,0.1486903245835432
AA_2_B,0.1364408130642001
AA_3_B,0.1373388854722256
AAAb_1_B,0.15302188355543656
AAAb_2_B,0.12588123628977696
