,Growth rate_coco
Control_1_B,0.13296293324882627
Control_2_B,0.1093096494194547
Control_3_B,0.10612724758392592
AA_1_B,0.11814676706150216
AA_2_B,0.12287225987675705
AA_3_B,0.1375198977080873
AAAb_1_B,0.14100004486031395
AAAb_2_B,0.10745069405654738
