,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
vamb.megahit.488_10_10,3.55003792941693,1.12433669416427,1.75750718796378,0.639733767158536,0.522345698630804,1
vamb.megahit.488_10_11,3.60589452061404,-1.18077128412233,1.06675246484487,-1.10688404576973,0.268344064558993,1
vamb.megahit.488_10_14,0.613824881344331,-0.128030307649442,3.25949564657831,-0.0392791773732981,0.968667807851723,1
vamb.megahit.488_10_15,1.10737059779639,-2.67297785897721,2.33615532074762,-1.14417814399507,0.252549765216203,1
vamb.megahit.488_10_18,3.91013961084268,-0.118469396216692,1.03701385160613,-0.114240900479011,0.909046830232143,1
vamb.megahit.488_10_19,1.96478925898673,0.618339356755126,1.31929716871422,0.46868845883885,0.639292337595874,1
vamb.megahit.488_10_2,0.406764968730626,1.4780235431712,3.65864775255492,0.403980826560594,0.686226818551388,1
vamb.megahit.488_10_21,0.588019050174865,-0.236630923824014,3.56129223537266,-0.0664452418348794,0.947023351986255,1
vamb.megahit.488_10_22,10.6167709885013,-2.84643186938147,0.85486803407764,-3.32967400337132,0.00086947717783861,0.283666929269847
vamb.megahit.488_10_23,0.401523177165483,-0.423851271437691,3.44847536334726,-0.122909757727334,0.90217855866854,1
vamb.megahit.488_10_25,0.145139465331907,0.817896289147507,3.62022176035232,0.225924361348491,0.821260250015026,1
vamb.megahit.488_10_26,0.402051821904303,-0.236709900733682,3.74158980598491,-0.0632645247095364,0.949555864332192,1
vamb.megahit.488_10_27,0.370078986082445,0.181377128820522,3.6638781977902,0.0495041371544274,0.960517540271659,1
vamb.megahit.488_10_30,0.490739445964744,0.535947973181512,3.68053145195374,0.145617006722498,0.884223741671953,1
vamb.megahit.488_10_31,1.46192327302251,1.94063918735739,1.82709343990363,1.06214556134565,0.28816960910284,1
vamb.megahit.488_10_32,0.397731603627284,-2.74006770891121,4.0363331240256,-0.678850735238234,0.497232443314321,1
vamb.megahit.488_10_34,0.6954463316187,0.979049942678961,3.08721467254786,0.317130503228322,0.751144580315582,1
vamb.megahit.488_10_35,0.190680375096884,1.14337666276701,3.46959810142682,0.32954152882918,0.741746409750888,1
vamb.megahit.488_10_36,0.628326852458003,-0.225856884390487,3.80855457783402,-0.0593025200964654,0.952711153902869,1
vamb.megahit.488_10_38,0.312324276532831,1.87761297938865,3.86648715114119,0.485612108871091,0.62724220952956,1
