,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
maxbin2.spades.006_10_1,0.736196684000387,0.657198377998576,3.21839071132027,0.204200930510695,0.838196484234609,1
maxbin2.spades.006_10_10,0.417101385536517,-0.19393712498378,3.19915646857181,-0.0606213315569271,0.951660784640157,1
maxbin2.spades.006_10_12,0.302610429995092,1.15412335862254,4.32172352030031,0.267051641133753,0.789429400518127,1
maxbin2.spades.006_10_13,0.369159829114534,1.00909041427419,3.89234517423327,0.2592499814647,0.795442369306179,1
maxbin2.spades.006_10_14,1.46367075290636,-4.08176945556256,3.33155743644907,-1.22518357657765,NA,NA
maxbin2.spades.006_10_15,5.2427613670422,-0.0190042366028188,0.971060878253843,-0.0195705923577027,0.984385923237992,1
maxbin2.spades.006_10_16,7.00816993331706,-0.187851149967514,0.762278350129286,-0.246433799327574,0.805346444737024,1
maxbin2.spades.006_10_17,3.68202054096656,-2.85707374116407,2.107225027327,-1.35584652996849,NA,NA
maxbin2.spades.006_10_19,0.343188862937105,-4.08088145637748,4.4892676910923,-0.909030545109809,0.36333400261464,1
maxbin2.spades.006_10_20,0.24032735436356,-1.62965317531685,4.44902540472249,-0.366294418905099,0.714145393723459,1
maxbin2.spades.006_10_21,0.348523806999174,2.6578927440111,4.31419965104016,0.616080144406455,0.537841625998746,1
maxbin2.spades.006_10_22,0.180848893374178,1.6459251247758,4.34440799684858,0.378860624041238,0.70479136570232,1
maxbin2.spades.006_10_23,5.48477870360512,0.734744074624712,0.952456916457632,0.771419748157602,0.440458173424372,1
maxbin2.spades.006_10_24,9.14348344209978,0.900649123612273,0.806728745248309,1.1164212616907,0.26424185666164,1
maxbin2.spades.006_10_26,0.388045746246723,2.01213161824655,4.30837625943651,0.467027830691304,0.640479966579382,1
maxbin2.spades.006_10_27,0.734661926979229,-0.683883392869267,2.5218220951623,-0.271186216577762,0.786247813491829,1
maxbin2.spades.006_10_29,0.758262069055721,0.268583953241611,2.59097900004987,0.103661184917532,0.917438230599282,1
maxbin2.spades.006_10_3,14.3330277790333,-0.540466362176647,0.697671190948342,-0.774672036324151,0.438533478846873,1
maxbin2.spades.006_10_30,1.99940188886987,1.05334257207372,2.3827526317679,0.442069629062664,0.658438820937444,1
maxbin2.spades.006_10_31,1.15852800945587,-0.190198866021452,3.56993904476314,-0.0532779029660075,0.957510486070078,1
maxbin2.spades.006_10_33,0.981265884120922,-1.70361778327905,1.91606737300069,-0.88912206704458,0.373937480550036,1
maxbin2.spades.006_10_34,2.08152860249557,-0.490755673950681,1.28755686679201,-0.381152620601074,0.703090003473115,1
maxbin2.spades.006_10_35,1.78091642648317,-1.92828002764274,2.0658799709832,-0.933394028078514,0.350616562656041,1
maxbin2.spades.006_10_36,0.13173979749183,-3.17550015731683,4.51130317976778,-0.703898636553237,0.481495900627576,1
maxbin2.spades.006_10_37,2.68926851009578,-0.448794487242857,2.01888564949989,-0.22229812141863,0.824081814412906,1
maxbin2.spades.006_10_38,4.29414125283067,-1.93848870225306,2.15668596505013,-0.898827522257279,NA,NA
maxbin2.spades.006_10_39,0.369839329488061,1.34999513339886,3.8059056952352,0.35471061069353,0.72280640100916,1
maxbin2.spades.006_10_4,0.387279632725154,-0.551948507626844,3.75886494506735,-0.146839143117166,0.883258987802795,1
maxbin2.spades.006_10_40,0.35850206787009,1.47965464541731,4.31265003087094,0.343096387331596,0.73152594885658,1
maxbin2.spades.006_10_41,5.61452888355798,-2.77852617631479,4.19182594303025,-0.662843880942778,NA,NA
maxbin2.spades.006_10_42,0.13881073562189,1.77995214197797,4.36142442503098,0.408112572526193,0.683191030146271,1
maxbin2.spades.006_10_43,0.71012086968431,1.3619389636651,2.49891681331705,0.545011725243175,0.585745453391501,1
maxbin2.spades.006_10_44,0.0395219392475489,-2.35867290179135,4.51616618448319,-0.522273274596353,0.601480074220445,1
maxbin2.spades.006_10_46,0.0954135771225474,-0.515404774422268,4.45904644635254,-0.115586321116674,0.907980404403634,1
maxbin2.spades.006_10_47,7.95582887378801,0.962564755460652,0.784402692554881,1.22713086606763,0.219773408398513,1
maxbin2.spades.006_10_48,1.01316468158591,1.19360771781378,2.14616139716094,0.556159345421436,0.578101928565406,1
maxbin2.spades.006_10_49,11.6818667776304,1.15002305178778,0.774869012310314,1.48415155789871,0.137768717820533,1
maxbin2.spades.006_10_5,0.513595888971389,0.735329969517879,3.32958882189822,0.220847080180508,0.825211503837214,1
maxbin2.spades.006_10_50,17.4569931732171,0.617934570825108,0.918972234909887,0.672419195434888,0.501316865982905,1
maxbin2.spades.006_10_52,0.443836660058501,0.0110841796186944,2.86022752237051,0.00387527898812331,0.996907982465785,1
maxbin2.spades.006_10_53,3.9728080997172,0.391094351523278,1.04377111392533,0.374693595468916,0.707888355914504,1
maxbin2.spades.006_10_55,1.65368624184099,-0.529151035280161,1.53646259153709,-0.344395651540591,0.730548758654778,1
maxbin2.spades.006_10_56,1.43681325379019,-0.82904773252607,1.81411705904252,-0.456997925461127,0.647672536617098,1
maxbin2.spades.006_10_57,1.20861749639652,1.71945603403813,2.30009760760955,0.747557855088217,0.454726893611776,1
maxbin2.spades.006_10_58,1.17982936595443,-0.213480175858873,1.8483975726408,-0.115494728525246,0.908052998545598,1
maxbin2.spades.006_10_59,3.55429639244534,-1.3233800572023,1.68162552932755,-0.786964775523774,0.431302486525086,1
maxbin2.spades.006_10_60,4.70301552141331,-1.38313470203421,1.08471273152361,-1.27511613152308,0.202268140455682,1
maxbin2.spades.006_10_61,2.06978530292692,0.519051207443441,1.3812870298103,0.375773605515377,0.707085211854196,1
maxbin2.spades.006_10_62,0.352110630113557,0.0545464727641518,4.32961001261052,0.0125984725195291,0.989948139195426,1
maxbin2.spades.006_10_63,0.789988463024014,-0.0458574725704962,2.26052396319079,-0.0202862138677651,0.983815053265176,1
maxbin2.spades.006_10_64,0.276941970870253,1.96680327060187,4.27181203051618,0.460414282405635,0.645218884975446,1
maxbin2.spades.006_10_65,0.192186154992149,1.3756291667201,4.34168861507355,0.316841968340189,0.751363517424664,1
maxbin2.spades.006_10_68,0.828180824976042,0.812423082745573,2.64772853088213,0.306837756692112,0.758966867898138,1
maxbin2.spades.006_10_69,0.897639064170145,-5.34997980054466,3.02212092335753,-1.77027324062232,0.0766816335676571,1
maxbin2.spades.006_10_7,0.305806148873358,2.12218322135907,4.31749623618031,0.491530995111316,0.623050935502442,1
maxbin2.spades.006_10_70,1.41910022662352,0.541987891614995,1.69489410679236,0.319776845906157,0.749137501019262,1
maxbin2.spades.006_10_71,7.55715998136605,-0.221604811917237,0.794683268091353,-0.278859290003023,0.780352811541824,1
maxbin2.spades.006_10_72,0.626060259192319,-1.17853442716314,2.36762502164146,-0.497770726525803,0.618645651086674,1
maxbin2.spades.006_10_73,0.977185303746867,4.650085138899,3.50512505471359,1.32665313400037,0.184623450679098,1
maxbin2.spades.006_10_74,0.979022356741008,1.66830596108653,2.30572584400499,0.723549144155283,0.469342572791112,1
maxbin2.spades.006_10_75,1.2857710149302,-1.32739126450159,1.83705253810888,-0.7225657606222,0.469946710277412,1
maxbin2.spades.006_10_76,2.70736065950703,0.114436744587088,1.2990499078722,0.0880926467055691,0.929803040738052,1
maxbin2.spades.006_10_77,2.4297087959586,1.82052688833161,1.66384635751008,1.09416766765412,0.273881449003942,1
maxbin2.spades.006_10_8,3.44454156286265,-1.93063826045931,1.1606737021911,-1.66337727546915,0.0962369390128266,1
maxbin2.spades.006_10_80,0.0526959189967319,-2.52730359358633,4.51493457779101,-0.559765274566359,0.57563955246085,1
maxbin2.spades.006_10_81,0.983231111710628,-1.38844135825935,2.01800339783125,-0.688027264845791,0.491435612024562,1
maxbin2.spades.006_10_82,10.8142924744837,0.301932504499791,0.783453318026332,0.385386719990434,0.699950920104252,1
maxbin2.spades.006_10_83,1.80616075497891,0.348846406649825,1.64516186464575,0.212043820213971,0.832072847945857,1
maxbin2.spades.006_10_84,0.391241465124989,3.28193164795923,4.31494182395654,0.760596963263317,0.446897834136667,1
maxbin2.spades.006_10_85,0.683873634249164,3.66782091203028,4.07206950252149,0.900726500311231,0.3677337550627,1
maxbin2.spades.006_10_9,0.402492113594919,0.438968707906084,3.70347608754884,0.118528835485642,0.905648648718866,1
maxbin2.spades.006_11_1,0.739765272124163,3.78556504521029,3.97980338210779,0.951193986675134,0.34150591045296,1
maxbin2.spades.006_11_10,2.41351586895537,1.12542269282374,1.44389452722753,0.779435527735327,0.435723202361688,1
maxbin2.spades.006_11_12,0.53650123982645,1.38062773024338,2.84982501323838,0.484460527867469,0.628059071025597,1
maxbin2.spades.006_11_13,1.21268203689507,-0.54715884218462,2.46990888485563,-0.221529970412898,0.824679803220849,1
maxbin2.spades.006_11_14,0.59224866323037,2.50080833503704,3.18853138856317,0.784313538203544,0.432856157555156,1
maxbin2.spades.006_11_15,1.56355199149296,-0.608283372874424,1.55502879905267,-0.391171773310562,0.695670271016943,1
maxbin2.spades.006_11_16,0.514275389344916,0.998084155643186,3.32664680834086,0.300027088280218,0.764156493426019,1
maxbin2.spades.006_11_17,1.35223143550618,0.263914725557285,1.57514558286072,0.167549417926166,0.866937767154008,1
maxbin2.spades.006_11_18,0.106750838740518,-0.545823829420724,4.45059904938064,-0.122640530716125,0.902391757819072,1
maxbin2.spades.006_11_19,18.6538547070209,-2.37282472611321,1.02865155988802,-2.30673322108364,0.0210696970449427,1
maxbin2.spades.006_11_2,0.470964843993614,2.32314011216574,3.63261007875834,0.639523665297931,0.522482323455389,1
maxbin2.spades.006_11_20,8.32044433665175,-1.35742133625196,0.859786367468059,-1.57878908949134,0.11438444198898,1
maxbin2.spades.006_11_21,0.162642476615517,0.414966802782183,4.36827535921796,0.0949955688820114,0.924318346524944,1
maxbin2.spades.006_11_22,0.348523806999174,2.6578927440111,4.31419965104016,0.616080144406455,0.537841625998746,1
maxbin2.spades.006_11_23,2.78844810925813,-0.774425234900054,2.28443182679919,-0.339001245655525,0.734608791773688,1
maxbin2.spades.006_11_24,0.335349827249991,3.05780619646481,4.31924304128751,0.707949556724486,0.478976583339672,1
maxbin2.spades.006_11_25,0.21989311523757,2.46091446375751,4.33449931080889,0.567750572164299,0.570204346650671,1
maxbin2.spades.006_11_26,0.276941970870253,1.96680327060187,4.27181203051618,0.460414282405635,0.645218884975446,1
maxbin2.spades.006_11_27,0.293890445808009,0.198816518968679,4.26506970687387,0.0466150690686843,0.962820021706556,1
maxbin2.spades.006_11_3,0.0822395973733644,-0.308533474058298,4.46077922063498,-0.0691658248027749,0.944857625793807,1
