,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
metabat2.spades.15_10_1,37.6484068343562,-0.414414791858539,0.499296542850674,0,1,1
metabat2.spades.15_10_10,14.7067158963765,-1.39346649147372,0.73196242162623,-1.10451912227613,0.269368013204778,1
metabat2.spades.15_10_100,496.754012833482,-1.40493524673023,0.323035704608858,-2.53821863971054,0.0111418352771254,0.218307504210343
metabat2.spades.15_10_101,140.82153325677,-1.24093455706523,0.329155807501894,-1.99277831991906,0.0462857267755762,0.507039097859721
metabat2.spades.15_10_102,11.3380147610246,0.204897821592898,0.878394358691883,0,1,1
metabat2.spades.15_10_103,27.5895563795213,-0.39447149698685,0.517653868258613,0,1,1
metabat2.spades.15_10_104,331.784086675044,-0.827852730446161,0.351764581617113,-0.690384260205309,0.48995257224067,1
metabat2.spades.15_10_105,14.0289219032031,-0.507238707078286,0.648099030415901,0,1,1
metabat2.spades.15_10_106,129.813803138772,-1.88555045609937,0.465280637144623,-2.79519574268275,0.00518682994702457,0.138797378090771
metabat2.spades.15_10_107,35.7515331392533,-1.67648625502187,0.590268791662052,-1.84913427651919,0.0644384260570025,0.611403963769197
metabat2.spades.15_10_108,50.8193516630615,-1.44116039503135,0.460935349894499,-1.85744138571128,0.0632483830667832,0.608898759107767
metabat2.spades.15_10_109,335.187591829525,-0.962402138509555,0.323111614685556,-1.16802405533095,0.242797061849846,1
metabat2.spades.15_10_11,27.468402214802,-1.75481286873049,0.515502360390586,-2.26926772526153,0.0232520499652424,0.337574942266471
metabat2.spades.15_10_110,209.257706932186,-0.421931945943574,0.310014472257765,0,1,1
metabat2.spades.15_10_111,31.8589145133465,-0.571716257554319,0.510456943599068,0,1,1
metabat2.spades.15_10_112,80.2000087697203,-0.478516399920739,0.492714725019056,0,1,1
metabat2.spades.15_10_113,68.7672633143717,-0.0804727426786229,0.383597211201199,0,1,1
metabat2.spades.15_10_114,43.3242203426221,0.479104968100864,0.444793390965752,0,1,1
metabat2.spades.15_10_115,160.228765168198,0.773226359796319,0.453720138137495,0.414851235320922,0.67825080995245,1
metabat2.spades.15_10_116,24.6564124688548,0.516112137805282,0.597814804937603,0,1,1
metabat2.spades.15_10_117,1.18993663930271,-0.70969649013641,2.45347672752532,-0.050824403075624,0.959465445160925,NA
metabat2.spades.15_10_12,36.5681943759748,-0.411387963828222,0.451237734634768,0,1,1
metabat2.spades.15_10_13,58.2541712589893,-0.660060493327235,0.445940783585308,-0.168319418385011,0.866331998139216,1
