,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
metabat2.spades.18_10_1,1422.48450243837,0.0213229262175272,0.450702305541686,0.0473104440677306,0.962265804242555,1
metabat2.spades.18_10_10,8.15555484499158,-0.169462623685601,0.863329173873512,-0.196289699009325,0.844383423561199,1
metabat2.spades.18_10_11,3.85376528313854,-0.655089778869497,1.3173494128537,-0.497278681326022,0.618992543195492,1
metabat2.spades.18_10_12,0.481420027592524,0,3.56075849176982,0,1,1
metabat2.spades.18_10_13,5.17504742389544,1.52815007953592,1.15043312698775,1.32832586587382,0.184070478345162,1
metabat2.spades.18_10_14,208.095867939692,-0.449262258068362,0.457646508852143,-0.981679635654143,0.326257700997355,1
metabat2.spades.18_10_15,120.223947516728,-0.13910390598374,0.459849020555031,-0.302499080710977,0.762271634136941,1
metabat2.spades.18_10_16,139.002121289267,-0.120961930689691,0.483921549524905,-0.249961860157802,0.802616843696678,1
metabat2.spades.18_10_17,20.3961310266392,0.187648307768206,0.759951561890227,0.246921405492567,0.804969049972875,1
metabat2.spades.18_10_18,64.5270987243239,0.436114026523313,0.666888918319953,0.653953026572979,0.513142069286924,1
metabat2.spades.18_10_19,64.0502484427333,-0.0376585960104593,0.705915630758319,-0.053347162705556,0.957455303269966,1
metabat2.spades.18_10_2,17.481121030368,0.365128384233215,0.695778151884909,0.524777018715028,0.59973820913536,1
metabat2.spades.18_10_20,33.4851999538349,-0.192327720126743,0.788204219115159,-0.244007473523361,0.807225031805437,1
metabat2.spades.18_10_21,230.049802555803,0.0692913104838291,0.682532821103271,0.101520847556934,0.919137009096811,1
metabat2.spades.18_10_22,150.628870073922,0.24434858309335,0.614721466986907,0.397494794335129,0.691002624553618,1
metabat2.spades.18_10_23,21.184633341211,0.767534779395728,0.703154131505338,1.0915597946535,0.275026636163516,1
metabat2.spades.18_10_25,2.38948583860731,-1.04801382147498,1.93691091862163,-0.541074868957205,0.588455979328095,1
metabat2.spades.18_10_26,3.33410702392197,1.67298874371238,1.74723350537274,0.957507247066828,0.338311290294027,1
metabat2.spades.18_10_27,52.3755087443968,-0.165157861427089,0.832553851596371,-0.19837498933001,0.842751684207097,1
metabat2.spades.18_10_28,17.8664226099555,0.280517430861803,0.796629228454161,0.352130477821081,0.724740412353257,1
metabat2.spades.18_10_29,56.0838515807256,0.0618615070764831,0.586399764603652,0.105493744729409,0.915984033277347,1
metabat2.spades.18_10_3,5.68848862469103,1.82252217930117,1.1401994841031,1.59842396414939,0.109948654873007,1
metabat2.spades.18_10_30,18.2596445575306,0.00296692770481717,0.725724673280283,0.00408822769027078,0.996738075331309,1
metabat2.spades.18_10_31,72.4575968102577,-0.14446523908042,0.53113664987164,-0.271992601367903,0.785627708221529,1
metabat2.spades.18_10_32,16.7946546962495,-0.361723039670513,0.764012424058949,-0.47345177680331,0.635890897632576,1
metabat2.spades.18_10_33,27.5144428574197,0.103104221719804,0.663142252522286,0.155478287392551,0.876444269933912,1
metabat2.spades.18_10_34,25.9797648645626,0.361989954071091,0.620586111203027,0.58330334426815,0.559689111625604,1
metabat2.spades.18_10_35,12.9568870364519,-0.0229194040378028,0.801736637833517,-0.0285871980351758,0.977193822400825,1
metabat2.spades.18_10_36,19.1974638495392,0.124046955149844,0.805799535338553,0.153942698785159,0.877654916595895,1
metabat2.spades.18_10_37,55.4644961785632,-0.185576236368744,0.744746939826077,-0.249180260360764,0.803221347890367,1
metabat2.spades.18_10_38,81.8387628478854,-0.458441986794728,0.54400432101505,-0.842717546690305,0.39938643137891,1
metabat2.spades.18_10_39,41.4831991130375,-0.586792404474062,0.608134873839209,-0.964905039517945,0.334592377048901,1
metabat2.spades.18_10_4,23.7705143328051,0.0144134335029468,0.596633025534566,0.0241579545316533,0.980726615756426,1
metabat2.spades.18_10_40,71.4212753875943,-0.431617888632363,0.532269874909831,-0.810900464178028,0.417422833709247,1
metabat2.spades.18_10_41,153.290529795239,-0.298959441591625,0.530869886938969,-0.563150121992124,0.573332663656704,1
metabat2.spades.18_10_42,19.1860569307639,-0.26329250670597,0.739876988275437,-0.35585984005216,0.721945532583193,1
metabat2.spades.18_10_43,175.675865201062,0.625545877097919,0.513538342127394,1.21810939083248,0.223182405722923,1
metabat2.spades.18_10_44,371.189569077854,-0.542412449191913,0.459954263061202,-1.179274751324,0.238288788775388,1
metabat2.spades.18_10_45,29.5225866682533,-0.588006398914423,0.832148941170241,-0.706611965506459,0.479807651031169,1
metabat2.spades.18_10_46,21.1443980355895,-1.21443955331373,0.752598945761576,-1.61366098126115,0.106600981741896,1
metabat2.spades.18_10_48,5.436723554877,-1.6863109884217,1.17756746679541,-1.43202919235768,0.152135466964418,1
metabat2.spades.18_10_49,9.52052801886766,-1.04660433436837,0.93526307363315,-1.11904806666075,0.263119633597565,1
metabat2.spades.18_10_5,1.63194744873347,0.657581555023839,1.85614715978131,0.354272317018934,0.723134811958017,1
metabat2.spades.18_10_50,29.8199977883736,0.337004960995541,0.59395379341149,0.567392556009932,0.570447506249453,1
metabat2.spades.18_10_51,6.04467284524381,0.913290532249907,1.21660145686494,0.75068998733847,0.452839250262202,1
metabat2.spades.18_10_52,0.343182997707985,1.0121437342882,4.3759167863017,0.231298670362426,0.817082779579462,1
metabat2.spades.18_10_53,0.903679301332767,0.64531311159926,2.5719923952158,0.250900085396682,0.80189135838681,1
metabat2.spades.18_10_54,169.16272524896,-0.481416879870184,0.526252703981132,-0.914801722116082,0.36029573058287,1
