maxbin2.spades.006_6_62	K05363
maxbin2.spades.006_6_62	K11693
maxbin2.spades.006_7_79	K05515
maxbin2.spades.006_7_114	K03980
maxbin2.spades.006_8_5	K07258
maxbin2.spades.006_8_95	K07082
maxbin2.spades.006_8_126	K06381
maxbin2.spades.006_9_19	K01448
maxbin2.spades.006_10_77	K06381
maxbin2.spades.006_15_25	K00790
maxbin2.spades.006_23_8	K21472
maxbin2.spades.028_1_87	K07258
maxbin2.spades.028_2_23	K06381
maxbin2.spades.028_2_24	K00790
maxbin2.spades.028_2_64	K00790
maxbin2.spades.028_4_39	K01776
maxbin2.spades.028_6_43	K21468
maxbin2.spades.028_6_49	K07082
maxbin2.spades.028_8_42	K00075
maxbin2.spades.028_11_40	K21465
maxbin2.spades.028_13_12	K19223
maxbin2.spades.028_13_12	K19224
maxbin2.spades.028_13_12	K21471
maxbin2.spades.028_14_1	K01928
maxbin2.spades.028_14_3	K01000
maxbin2.spades.028_14_4	K01925
maxbin2.spades.028_16_16	K19302
maxbin2.spades.028_18_30	K07260
maxbin2.spades.028_24_29	K21472
maxbin2.spades.028_29_6	K05366
maxbin2.spades.028_31_11	K01924
maxbin2.spades.028_31_21	K03693
maxbin2.spades.028_31_21	K12551
maxbin2.spades.028_32_15	K21471
maxbin2.spades.028_33_6	K02545
maxbin2.spades.028_33_6	K21467
maxbin2.spades.028_40_25	K07258
maxbin2.spades.028_58_1	K08724
maxbin2.spades.028_58_1	K12552
maxbin2.spades.028_58_1	K12556
maxbin2.spades.028_59_2	K03980
maxbin2.spades.028_59_10	K07284
maxbin2.spades.028_82_5	K01775
maxbin2.spades.028_88_10	K21464
maxbin2.spades.028_92_16	K01448
maxbin2.spades.028_93_3	K07258
maxbin2.spades.028_109_4	K01448
maxbin2.spades.028_129_4	K01448
maxbin2.spades.028_140_1	K08724
maxbin2.spades.028_140_1	K12552
maxbin2.spades.028_140_1	K12556
maxbin2.spades.028_140_2	K08384
maxbin2.spades.028_140_4	K01928
maxbin2.spades.028_144_1	K02563
maxbin2.spades.028_144_2	K06153
maxbin2.spades.028_180_2	K01921
metabat1.megahit.20_1_22	K01775
metabat1.megahit.20_1_43	K01448
metabat1.megahit.20_3_2	K05366
metabat1.megahit.20_3_29	K01925
metabat1.megahit.20_3_80	K19302
metabat1.megahit.20_3_124	K21471
metabat1.megahit.20_3_129	K05515
metabat1.megahit.20_3_163	K01776
metabat1.megahit.20_3_165	K01448
metabat1.megahit.20_3_271	K21471
metabat1.megahit.20_3_337	K06381
metabat1.megahit.20_3_338	K00790
metabat1.megahit.20_3_384	K06381
metabat1.megahit.20_5_41	K08309
metabat1.megahit.20_5_44	K01448
metabat1.megahit.20_5_49	K00790
metabat1.megahit.20_6_3	K01921
metabat1.megahit.20_7_222	K13694
metabat1.megahit.20_7_222	K21471
metabat1.megahit.20_7_320	K07258
metabat1.megahit.20_7_335	K07258
metabat1.megahit.20_7_340	K01921
metabat1.megahit.20_7_341	K07258
metabat1.megahit.20_7_417	K07082
metabat1.megahit.20_7_486	K06153
metabat1.megahit.20_7_655	K00790
metabat1.megahit.20_7_656	K02563
metabat1.megahit.20_7_658	K01000
metabat1.megahit.20_7_660	K01928
metabat1.megahit.20_7_661	K03587
metabat1.megahit.20_7_661	K08384
metabat1.megahit.20_9_6	K01928
metabat1.megahit.20_9_7	K05363
metabat1.megahit.20_9_7	K11693
metabat1.megahit.20_12_1	K06381
metabat1.megahit.20_12_62	K13694
metabat1.megahit.20_12_62	K21471
metabat1.megahit.20_13_6	K00075
metabat1.megahit.20_13_16	K01924
metabat1.megahit.20_13_17	K01924
metabat1.megahit.20_13_24	K07284
metabat1.megahit.20_16_31	K07260
metabat1.megahit.20_17_107	K05366
metabat1.megahit.20_17_107	K21464
metabat1.spades.10_5_19	K01775
metabat1.spades.10_5_21	K01924
metabat1.spades.10_5_50	K01921
metabat1.spades.10_5_72	K19302
metabat1.spades.10_5_131	K06381
metabat1.spades.10_5_206	K01448
metabat1.spades.10_6_14	K08309
metabat1.spades.10_6_19	K08309
metabat1.spades.10_6_37	K05515
metabat1.spades.10_6_69	K07258
metabat1.spades.10_6_139	K06153
metabat1.spades.10_7_23	K01448
metabat1.spades.10_8_51	K00790
metabat1.spades.10_10_8	K01921
metabat1.spades.10_11_62	K00790
metabat1.spades.10_11_70	K06381
metabat1.spades.10_11_78	K03980
metabat1.spades.10_11_133	K01776
metabat1.spades.10_11_137	K21469
metabat1.spades.10_12_47	K07258
metabat1.spades.10_12_61	K07258
metabat1.spades.10_14_8	K07082
metabat1.spades.10_14_13	K05515
metabat1.spades.2_19_2	K21471
metabat1.spades.2_24_83	K01448
metabat1.spades.2_24_162	K01928
metabat1.spades.2_35_22	K01448
metabat1.spades.2_45_1	K07258
metabat1.spades.2_46_26	K01448
metabat1.spades.2_49_7	K05366
metabat1.spades.2_51_5	K01000
metabat1.spades.2_51_6	K01924
metabat1.spades.2_51_6	K01928
metabat1.spades.2_53_2	K01448
metabat1.spades.2_56_3	K19302
metabat1.spades.2_57_38	K03980
metabat1.spades.2_57_148	K00790
metabat1.spades.2_57_149	K06381
metabat1.spades.2_60_1	K01924
metabat1.spades.2_64_3	K01928
metabat1.spades.2_73_1	K05515
metabat1.spades.2_73_26	K08309
metabat1.spades.2_80_30	K01448
metabat1.spades.2_80_184	K01921
metabat1.spades.2_80_267	K07258
metabat1.spades.2_80_327	K03980
metabat1.spades.2_80_333	K01448
metabat1.spades.2_80_415	K05364
metabat1.spades.2_80_481	K00790
metabat1.spades.2_80_482	K00075
metabat1.spades.2_80_483	K01924
metabat1.spades.2_80_484	K02563
metabat1.spades.2_80_486	K01925
metabat1.spades.2_80_487	K01000
metabat1.spades.2_80_489	K01928
metabat1.spades.2_80_490	K03587
metabat1.spades.2_80_490	K08384
metabat1.spades.2_85_3	K07258
metabat1.spades.2_87_3	K05364
metabat1.spades.2_90_7	K00790
metabat1.spades.2_90_9	K06381
metabat1.spades.2_98_2	K08309
metabat1.spades.2_106_42	K01448
metabat1.spades.2_106_50	K07260
metabat1.spades.2_115_2	K17733
metabat1.spades.2_115_2	K19304
metabat1.spades.2_117_3	K01448
metabat1.spades.2_147_1	K05515
metabat2.megahit.14_15_7	K19302
metabat2.megahit.14_20_4	K06381
metabat2.megahit.14_22_13	K01924
metabat2.megahit.14_33_4	K01921
metabat2.megahit.14_37_1	K01928
metabat2.megahit.14_41_12	K05365
metabat2.megahit.14_41_12	K05366
metabat2.megahit.14_41_12	K21464
metabat2.megahit.14_50_12	K01776
metabat2.megahit.14_50_14	K17733
metabat2.megahit.14_67_2	K01775
metabat2.megahit.14_78_2	K02563
metabat2.megahit.14_78_3	K02563
metabat2.megahit.14_81_6	K00075
metabat2.megahit.14_95_8	K17733
metabat2.megahit.14_96_6	K01448
metabat2.megahit.14_99_10	K03587
metabat2.megahit.14_99_10	K08384
metabat2.megahit.14_99_11	K01000
metabat2.megahit.14_99_12	K01925
metabat2.megahit.14_100_18	K07258
metabat2.megahit.14_101_4	K07260
metabat2.megahit.14_105_1	K01776
metabat2.megahit.14_108_3	K00790
metabat2.megahit.14_129_3	K01448
metabat2.megahit.14_146_1	K17733
metabat2.megahit.14_146_3	K01928
metabat2.megahit.14_146_3	K15792
metabat2.megahit.14_154_10	K06153
metabat2.megahit.14_172_5	K07258
metabat2.megahit.24_2_63	K21471
metabat2.megahit.24_4_25	K01924
metabat2.megahit.24_4_44	K21465
metabat2.megahit.24_6_20	K06153
metabat2.megahit.24_11_35	K03980
metabat2.megahit.24_12_77	K06153
metabat2.megahit.24_16_16	K07260
metabat2.megahit.24_16_19	K02563
metabat2.megahit.24_16_27	K01775
metabat2.megahit.24_16_62	K21471
metabat2.megahit.24_16_122	K21472
metabat2.megahit.24_17_50	K06381
metabat2.megahit.24_17_69	K01448
metabat2.megahit.24_19_7	K01448
metabat2.megahit.24_19_36	K01928
metabat2.megahit.24_19_55	K07258
metabat2.megahit.24_19_66	K07258
metabat2.megahit.24_19_192	K07082
metabat2.megahit.24_19_251	K00790
metabat2.megahit.24_19_252	K00075
metabat2.megahit.24_19_254	K01925
metabat2.megahit.24_19_255	K01000
metabat2.megahit.24_19_257	K01928
metabat2.megahit.24_19_258	K08384
metabat2.megahit.24_19_258	K08724
metabat2.megahit.24_19_259	K08724
metabat2.megahit.24_19_259	K12552
metabat2.megahit.24_19_259	K12556
metabat2.megahit.24_20_39	K08309
metabat2.megahit.24_21_25	K01776
metabat2.megahit.24_21_33	K01448
metabat2.megahit.24_21_36	K03693
metabat2.megahit.24_21_36	K12551
metabat2.megahit.24_22_8	K07258
metabat2.megahit.24_22_61	K21471
metabat2.megahit.24_22_67	K05366
metabat2.megahit.24_22_67	K21464
metabat2.megahit.24_23_30	K00790
metabat2.megahit.24_23_31	K06381
metabat2.megahit.24_26_51	K01775
metabat2.megahit.24_26_52	K05363
metabat2.megahit.24_26_52	K11693
metabat2.megahit.24_33_97	K01921
metabat2.megahit.24_36_72	K01448
metabat2.megahit.33_1_45	K07258
metabat2.megahit.33_2_3	K19302
metabat2.megahit.33_2_95	K19302
metabat2.megahit.33_2_101	K01448
metabat2.megahit.33_4_66	K01776
metabat2.megahit.33_5_29	K07082
metabat2.megahit.33_5_33	K05515
metabat2.megahit.33_11_1	K07260
metabat2.megahit.33_14_46	K07258
metabat2.megahit.33_14_73	K01448
metabat2.megahit.33_16_3	K01921
metabat2.megahit.33_17_36	K00075
metabat2.megahit.33_22_104	K06381
metabat2.megahit.33_23_9	K01921
metabat2.megahit.33_24_7	K08641
metabat2.megahit.33_25_31	K07258
metabat2.megahit.33_25_37	K07258
metabat2.megahit.33_29_12	K01921
metabat2.megahit.33_32_36	K01924
metabat2.megahit.33_33_27	K01775
metabat2.megahit.33_33_49	K21471
metabat2.megahit.33_41_45	K08309
metabat2.megahit.33_41_66	K05515
metabat2.megahit.33_41_86	K07258
metabat2.megahit.33_41_156	K13694
metabat2.megahit.33_41_156	K19224
metabat2.megahit.33_41_156	K21471
metabat2.megahit.33_41_168	K05366
metabat2.megahit.33_41_180	K01921
metabat2.megahit.33_41_207	K03587
metabat2.megahit.33_41_207	K08384
metabat2.megahit.33_41_208	K01928
metabat2.megahit.33_41_209	K01000
metabat2.megahit.33_41_210	K01925
metabat2.megahit.33_41_212	K02563
metabat2.megahit.33_41_213	K00790
metabat2.megahit.33_51_14	K06153
metabat2.megahit.33_51_29	K03980
metabat2.megahit.33_60_15	K06153
metabat2.megahit.33_69_30	K01448
metabat2.megahit.33_75_24	K05364
metabat2.megahit.33_76_11	K01297
metabat2.megahit.33_78_44	K00790
metabat2.megahit.33_78_45	K06381
metabat2.spades.15_1_19	K01775
metabat2.spades.15_1_21	K01924
metabat2.spades.15_1_50	K01921
metabat2.spades.15_1_72	K19302
metabat2.spades.15_1_131	K06381
metabat2.spades.15_1_206	K01448
metabat2.spades.15_2_29	K03587
metabat2.spades.15_2_29	K08384
metabat2.spades.15_2_78	K05364
metabat2.spades.15_2_86	K21471
metabat2.spades.15_3_15	K08309
metabat2.spades.15_3_20	K08309
metabat2.spades.15_3_38	K05515
metabat2.spades.15_3_70	K07258
metabat2.spades.15_3_139	K06153
metabat2.spades.15_4_52	K00790
metabat2.spades.15_5_62	K00790
metabat2.spades.15_5_70	K06381
metabat2.spades.15_5_78	K03980
metabat2.spades.15_5_133	K01776
metabat2.spades.15_5_137	K21469
metabat2.spades.15_6_94	K05366
metabat2.spades.15_7_75	K03587
metabat2.spades.15_7_75	K08384
metabat2.spades.15_7_76	K01928
metabat2.spades.15_7_77	K01000
metabat2.spades.15_7_78	K01925
metabat2.spades.15_7_80	K02563
metabat2.spades.15_7_81	K00790
metabat2.spades.15_8_96	K01776
metabat2.spades.15_9_6	K01775
metabat2.spades.15_9_47	K19302
metabat2.spades.15_9_48	K19302
metabat2.spades.15_10_47	K07258
metabat2.spades.15_10_61	K07258
metabat2.spades.15_14_23	K00075
metabat2.spades.15_17_24	K06381
metabat2.spades.15_18_15	K21469
metabat2.spades.15_26_21	K01775
metabat2.spades.15_29_23	K01448
metabat2.spades.15_31_8	K07082
metabat2.spades.15_31_13	K05515
metabat2.spades.15_33_8	K01921
metabat2.spades.18_1_44	K01925
metabat2.spades.18_1_45	K01776
metabat2.spades.18_1_47	K01448
metabat2.spades.18_1_67	K01775
metabat2.spades.18_1_76	K01448
metabat2.spades.18_2_26	K06153
metabat2.spades.18_2_121	K01448
metabat2.spades.18_3_13	K06381
metabat2.spades.18_3_20	K05515
metabat2.spades.18_3_53	K03980
metabat2.spades.18_3_110	K07082
metabat2.spades.18_4_12	K07258
metabat2.spades.18_5_13	K01448
metabat2.spades.18_5_16	K05366
metabat2.spades.18_5_20	K02563
metabat2.spades.18_5_40	K03587
metabat2.spades.18_5_40	K08384
metabat2.spades.18_5_41	K01928
metabat2.spades.18_5_43	K01000
metabat2.spades.18_5_45	K00790
metabat2.spades.18_5_58	K01924
metabat2.spades.18_8_38	K01921
metabat2.spades.18_8_60	K06381
metabat2.spades.18_10_25	K21471
metabat2.spades.18_12_23	K08641
metabat2.spades.18_14_45	K05364
metabat2.spades.18_15_44	K07258
metabat2.spades.18_16_4	K03587
metabat2.spades.18_16_4	K08384
metabat2.spades.18_16_5	K07258
metabat2.spades.18_16_6	K05363
metabat2.spades.18_16_6	K11693
metabat2.spades.18_16_7	K01775
metabat2.spades.18_16_25	K01775
metabat2.spades.18_17_33	K00075
metabat2.spades.18_17_34	K21471
metabat2.spades.18_22_2	K07258
metabat2.spades.18_25_5	K00790
metabat2.spades.18_25_22	K08309
metabat2.spades.18_26_25	K19302
metabat2.spades.25_1_54	K08309
metabat2.spades.25_1_81	K07082
metabat2.spades.25_1_190	K07258
metabat2.spades.25_2_47	K07258
metabat2.spades.25_3_60	K01921
metabat2.spades.25_3_131	K05366
metabat2.spades.25_5_94	K07258
metabat2.spades.25_7_54	K01297
metabat2.spades.25_8_108	K21471
metabat2.spades.25_9_78	K03587
metabat2.spades.25_9_78	K08384
metabat2.spades.25_11_57	K01448
metabat2.spades.25_11_58	K17733
metabat2.spades.25_12_1	K05366
metabat2.spades.25_12_30	K06381
metabat2.spades.25_12_69	K03587
metabat2.spades.25_12_69	K08384
metabat2.spades.25_12_70	K01928
metabat2.spades.25_12_72	K01000
metabat2.spades.25_12_74	K02563
metabat2.spades.25_12_75	K00075
metabat2.spades.25_12_76	K00790
metabat2.spades.25_13_51	K00790
metabat2.spades.25_14_67	K05515
metabat2.spades.25_15_52	K06381
metabat2.spades.25_17_57	K01448
metabat2.spades.25_19_1	K05366
metabat2.spades.25_20_5	K00790
metabat2.spades.25_22_8	K07284
metabat2.spades.25_22_29	K00075
metabat2.spades.25_23_51	K01775
metabat2.spades.25_24_20	K03980
metabat2.spades.25_26_28	K01448
metabat2.spades.25_26_30	K01925
metabat2.spades.25_29_25	K01776
metabat2.spades.25_30_18	K03642
metabat2.spades.25_32_9	K21471
metabat2.spades.25_32_17	K06153
metabat2.spades.25_34_6	K07260
metabat2.spades.25_34_7	K21472
metabat2.spades.25_37_6	K07258
metabat2.spades.25_38_4	K01928
metabat2.spades.25_42_7	K05515
metabat2.spades.25_42_8	K07082
metabat2.spades.25_50_11	K19302
metabat2.spades.25_50_12	K01924
metabat2.spades.7_3_18	K21471
metabat2.spades.7_10_8	K19220
metabat2.spades.7_10_8	K19223
metabat2.spades.7_10_8	K19224
metabat2.spades.7_10_15	K07260
metabat2.spades.7_10_18	K19302
metabat2.spades.7_14_1	K07258
metabat2.spades.7_21_1	K00075
metabat2.spades.7_21_2	K02563
metabat2.spades.7_21_4	K01925
metabat2.spades.7_21_5	K01000
metabat2.spades.7_21_6	K01928
metabat2.spades.7_21_7	K08384
metabat2.spades.7_21_8	K08724
metabat2.spades.7_21_8	K12552
metabat2.spades.7_21_8	K12556
metabat2.spades.7_24_4	K01448
metabat2.spades.7_28_4	K21472
metabat2.spades.7_29_13	K01775
metabat2.spades.7_32_1	K21464
metabat2.spades.7_44_7	K07284
metabat2.spades.7_48_3	K21468
metabat2.spades.7_66_1	K07258
metabat2.spades.7_81_9	K01448
metabat2.spades.7_91_9	K21464
metabat2.spades.7_92_7	K00790
metabat2.spades.7_92_8	K06381
metabat2.spades.7_111_5	K00790
metabat2.spades.7_112_10	K03693
metabat2.spades.7_112_10	K12551
metabat2.spades.7_114_10	K01924
metabat2.spades.7_125_3	K03693
metabat2.spades.7_125_3	K12551
metabat2.spades.7_130_1	K08600
metabat2.spades.7_158_1	K07258
metabat2.spades.7_174_3	K19302
metabat2.spades.7_184_3	K07258
metabat2.spades.7_188_4	K05366
metabat2.spades.7_191_2	K01448
metabat2.spades.7_215_1	K05366
metabat2.spades.7_246_5	K02545
metabat2.spades.7_246_5	K21467
metabat2.spades.7_252_1	K12555
metabat2.spades.7_259_2	K00687
metabat2.spades.7_259_2	K12553
metabat2.spades.7_259_2	K21465
metabat2.spades.7_259_2	K21466
metabat2.spades.7_271_2	K07284
metabat2.spades.7_271_4	K05366
metabat2.spades.7_289_1	K01776
metabat2.spades.7_339_2	K21471
metabat2.spades.7_359_2	K01921
metabat2.spades.7_375_1	K07082
metabat2.spades.7_380_2	K17733
metabat2.spades.7_380_2	K19304
metabat2.spades.7_444_1	K02545
metabat2.spades.7_444_1	K21467
metabat2.spades.7_448_5	K07082
vamb.megahit.295_1_26	K08309
vamb.megahit.295_1_51	K05515
vamb.megahit.295_2_13	K01776
vamb.megahit.295_5_29	K01924
vamb.megahit.295_5_67	K01775
vamb.megahit.295_19_11	K21471
vamb.megahit.295_20_1	K05366
vamb.megahit.295_24_1	K01928
vamb.megahit.295_24_17	K05364
vamb.megahit.295_42_16	K06153
vamb.megahit.295_52_1	K07258
vamb.megahit.295_53_52	K00075
vamb.megahit.295_54_10	K01448
vamb.megahit.295_57_5	K01775
vamb.megahit.295_65_41	K03980
vamb.megahit.295_72_6	K21471
vamb.megahit.295_74_24	K05515
vamb.megahit.295_74_28	K07082
vamb.megahit.295_90_52	K07260
vamb.megahit.295_94_20	K00790
vamb.megahit.295_95_23	K06381
vamb.megahit.295_99_17	K01921
vamb.megahit.295_102_5	K06381
vamb.megahit.295_103_6	K00790
vamb.megahit.295_103_7	K02563
vamb.megahit.295_103_9	K01925
vamb.megahit.295_103_10	K01000
vamb.megahit.295_103_12	K01928
vamb.megahit.295_103_13	K03587
vamb.megahit.295_103_13	K08384
vamb.megahit.295_104_11	K21471
vamb.megahit.295_112_6	K07258
vamb.megahit.295_114_17	K07258
vamb.megahit.295_117_9	K01448
vamb.megahit.295_121_76	K08307
vamb.megahit.295_121_76	K19224
vamb.megahit.295_125_16	K01921
vamb.megahit.295_128_4	K01297
vamb.megahit.295_128_10	K01448
vamb.megahit.39_2_6	K07258
vamb.megahit.39_5_30	K05366
vamb.megahit.39_6_45	K01297
vamb.megahit.39_7_7	K18988
vamb.megahit.39_7_54	K07258
vamb.megahit.39_9_26	K00790
vamb.megahit.39_9_30	K01924
vamb.megahit.39_9_31	K19302
vamb.megahit.39_9_48	K01775
vamb.megahit.39_9_165	K01448
vamb.megahit.39_12_48	K00790
vamb.megahit.39_12_49	K00075
vamb.megahit.39_12_50	K02563
vamb.megahit.39_12_52	K01000
vamb.megahit.39_12_54	K01928
vamb.megahit.39_12_55	K03587
vamb.megahit.39_12_55	K08384
vamb.megahit.39_12_94	K06381
vamb.megahit.39_12_126	K05366
vamb.megahit.39_12_164	K21472
vamb.megahit.39_12_165	K07260
vamb.megahit.39_12_218	K01925
vamb.megahit.39_12_220	K01448
vamb.megahit.39_13_179	K07258
vamb.megahit.39_14_74	K01928
vamb.megahit.39_15_28	K08309
vamb.megahit.39_26_1	K06153
vamb.megahit.39_30_40	K07258
vamb.megahit.39_34_9	K00790
vamb.megahit.39_39_60	K06381
vamb.megahit.39_39_96	K03980
vamb.megahit.39_39_101	K21471
vamb.megahit.39_42_92	K07082
vamb.megahit.39_43_56	K07258
vamb.megahit.39_43_56	K07262
vamb.megahit.39_43_86	K07082
vamb.megahit.39_43_87	K05515
vamb.megahit.39_44_3	K05366
vamb.megahit.39_44_11	K05515
vamb.megahit.39_45_65	K01297
vamb.megahit.39_46_83	K01921
vamb.megahit.39_47_14	K00075
vamb.megahit.39_47_32	K07284
vamb.megahit.39_49_14	K03642
vamb.megahit.39_56_65	K07258
vamb.megahit.39_58_23	K03587
vamb.megahit.39_58_23	K08384
vamb.megahit.39_61_8	K01776
vamb.megahit.39_62_76	K21471
vamb.megahit.488_1_42	K01924
vamb.megahit.488_4_25	K05364
vamb.megahit.488_4_72	K01921
vamb.megahit.488_4_159	K19302
vamb.megahit.488_5_64	K07258
vamb.megahit.488_5_85	K05515
vamb.megahit.488_5_101	K08309
vamb.megahit.488_5_173	K01448
vamb.megahit.488_6_71	K01921
vamb.megahit.488_7_41	K06381
vamb.megahit.488_8_30	K01448
vamb.megahit.488_8_124	K01776
vamb.megahit.488_8_231	K01297
vamb.megahit.488_8_293	K03980
vamb.megahit.488_8_331	K07258
vamb.megahit.488_8_400	K00790
vamb.megahit.488_8_401	K06381
vamb.megahit.488_9_18	K00075
vamb.megahit.488_9_52	K21471
vamb.megahit.488_9_75	K01775
vamb.megahit.488_9_94	K01928
vamb.megahit.488_9_180	K19302
vamb.megahit.488_9_186	K01448
vamb.megahit.488_10_28	K07258
vamb.megahit.488_11_41	K01921
vamb.megahit.488_13_75	K21471
vamb.megahit.488_14_85	K01921
vamb.megahit.488_14_173	K06153
vamb.megahit.488_14_304	K05366
vamb.megahit.488_14_332	K03587
vamb.megahit.488_14_332	K08384
vamb.megahit.488_14_333	K01928
vamb.megahit.488_14_334	K01000
vamb.megahit.488_14_335	K01925
vamb.megahit.488_14_337	K02563
vamb.megahit.488_14_338	K00790
vamb.megahit.488_14_395	K07082
vamb.megahit.488_14_399	K05515
vamb.megahit.488_14_452	K21471
vamb.megahit.488_14_469	K01448
vamb.megahit.488_14_525	K07258
vamb.megahit.488_14_531	K07258
