	G15	G16	G17	G18	G19	G20	G21	G22	G23
vamb.spades.267_10_1	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0
vamb.spades.267_10_10	4.0	1.0	4.0	2.0	0.0	0.0	4.0	7.0	1.0
vamb.spades.267_10_11	3.0	0.0	4.0	6.0	1.0	0.0	6.0	14.0	0.0
vamb.spades.267_10_12	2.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	1.0
vamb.spades.267_10_13	3.0	0.0	0.0	11.0	0.0	4.0	6.0	3.0	1.0
vamb.spades.267_10_14	2.0	6.0	3.0	20.0	22.0	30.0	134.0	117.0	110.0
vamb.spades.267_10_15	2.0	12.0	3.0	7.0	1.0	1.0	8.0	15.0	2.0
vamb.spades.267_10_16	5.0	7.0	4.0	9.0	9.0	2.0	22.0	20.0	9.0
vamb.spades.267_10_17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.267_10_18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
vamb.spades.267_10_19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.267_10_2	0.0	1.0	0.0	2.0	0.0	0.0	4.0	3.0	1.0
vamb.spades.267_10_20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
vamb.spades.267_10_21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.267_10_22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
vamb.spades.267_10_23	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
vamb.spades.267_10_3	0.0	0.0	2.0	2.0	0.0	1.0	2.0	2.0	3.0
vamb.spades.267_10_4	0.0	0.0	1.0	6.0	0.0	0.0	1.0	1.0	3.0
vamb.spades.267_10_5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0
vamb.spades.267_10_6	4.0	8.0	1.0	9.0	2.0	0.0	7.0	12.0	8.0
vamb.spades.267_10_7	2.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0
vamb.spades.267_10_8	1.0	1.0	2.0	3.0	1.0	1.0	12.0	10.0	6.0
vamb.spades.267_10_9	4.0	0.0	2.0	7.0	1.0	1.0	6.0	15.0	4.0
vamb.spades.267_11_1	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.267_11_2	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0
vamb.spades.267_11_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.267_11_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.267_11_5	2.0	1.0	1.0	3.0	0.0	0.0	8.0	2.0	2.0
vamb.spades.267_11_6	0.0	1.0	0.0	2.0	0.0	1.0	6.0	2.0	4.0
vamb.spades.267_11_7	0.0	5.0	0.0	4.0	1.0	1.0	6.0	2.0	1.0
vamb.spades.267_11_8	9.0	26.0	8.0	32.0	8.0	4.0	50.0	34.0	19.0
vamb.spades.267_11_9	4.0	10.0	3.0	22.0	4.0	1.0	16.0	16.0	15.0
vamb.spades.267_12_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.267_12_10	12.0	34.0	16.0	2.0	2.0	4.0	30.0	30.0	5.0
vamb.spades.267_12_11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.267_12_12	6.0	15.0	8.0	6.0	1.0	1.0	9.0	2.0	6.0
vamb.spades.267_12_13	11.0	32.0	25.0	11.0	7.0	5.0	22.0	15.0	16.0
vamb.spades.267_12_14	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
vamb.spades.267_12_15	7.0	19.0	11.0	17.0	4.0	4.0	17.0	9.0	5.0
vamb.spades.267_12_16	1.0	7.0	3.0	5.0	1.0	0.0	6.0	3.0	4.0
vamb.spades.267_12_17	4.0	1.0	2.0	12.0	2.0	2.0	6.0	1.0	5.0
vamb.spades.267_12_18	0.0	2.0	1.0	3.0	0.0	0.0	3.0	3.0	1.0
vamb.spades.267_12_19	0.0	2.0	0.0	1.0	2.0	0.0	1.0	0.0	1.0
vamb.spades.267_12_2	0.0	9.0	12.0	10.0	3.0	5.0	15.0	15.0	8.0
vamb.spades.267_12_20	2.0	1.0	1.0	0.0	0.0	1.0	1.0	2.0	1.0
vamb.spades.267_12_21	1.0	1.0	2.0	2.0	1.0	0.0	3.0	6.0	3.0
vamb.spades.267_12_22	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
vamb.spades.267_12_23	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0
vamb.spades.267_12_24	0.0	0.0	1.0	8.0	0.0	6.0	6.0	6.0	11.0
vamb.spades.267_12_25	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.267_12_26	0.0	2.0	1.0	1.0	0.0	0.0	0.0	3.0	3.0
vamb.spades.267_12_27	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0
vamb.spades.267_12_28	9.0	12.0	17.0	9.0	4.0	3.0	21.0	22.0	7.0
vamb.spades.267_12_29	0.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.267_12_3	0.0	0.0	3.0	3.0	0.0	2.0	3.0	6.0	1.0
vamb.spades.267_12_30	2.0	2.0	0.0	1.0	0.0	4.0	3.0	2.0	1.0
vamb.spades.267_12_31	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
vamb.spades.267_12_32	9.0	3.0	2.0	5.0	0.0	0.0	4.0	6.0	0.0
vamb.spades.267_12_33	1.0	4.0	7.0	1.0	1.0	1.0	9.0	5.0	8.0
vamb.spades.267_12_34	2.0	0.0	1.0	3.0	1.0	3.0	5.0	0.0	1.0
vamb.spades.267_12_35	0.0	5.0	0.0	6.0	0.0	1.0	4.0	2.0	2.0
vamb.spades.267_12_36	0.0	2.0	0.0	5.0	2.0	1.0	0.0	0.0	1.0
vamb.spades.267_12_37	0.0	7.0	0.0	14.0	0.0	1.0	6.0	4.0	4.0
vamb.spades.267_12_38	3.0	18.0	6.0	34.0	3.0	3.0	15.0	12.0	6.0
vamb.spades.267_12_39	1.0	7.0	0.0	6.0	1.0	1.0	8.0	9.0	7.0
vamb.spades.267_12_4	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.267_12_40	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0
