	G15	G16	G17	G18	G19	G20	G21	G22	G23
vamb.spades.857_100_1	0.0	0.0	3.0	5.0	3.0	2.0	1.0	8.0	3.0
vamb.spades.857_100_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
vamb.spades.857_100_3	3.0	1.0	3.0	8.0	3.0	1.0	17.0	21.0	5.0
vamb.spades.857_100_4	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	5.0
vamb.spades.857_100_5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
vamb.spades.857_100_6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.857_101_1	0.0	1.0	0.0	17.0	4.0	6.0	8.0	3.0	4.0
vamb.spades.857_101_10	0.0	0.0	1.0	1.0	2.0	0.0	4.0	4.0	0.0
vamb.spades.857_101_11	0.0	0.0	0.0	3.0	0.0	0.0	2.0	3.0	3.0
vamb.spades.857_101_12	2.0	1.0	0.0	4.0	3.0	0.0	7.0	8.0	4.0
vamb.spades.857_101_13	1.0	0.0	0.0	5.0	1.0	2.0	2.0	5.0	0.0
vamb.spades.857_101_14	0.0	1.0	0.0	11.0	3.0	1.0	2.0	3.0	2.0
vamb.spades.857_101_15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
vamb.spades.857_101_16	0.0	0.0	0.0	2.0	0.0	0.0	1.0	3.0	0.0
vamb.spades.857_101_17	2.0	0.0	1.0	13.0	1.0	5.0	10.0	12.0	4.0
vamb.spades.857_101_18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.857_101_19	1.0	1.0	0.0	2.0	1.0	1.0	2.0	1.0	3.0
vamb.spades.857_101_2	1.0	0.0	1.0	4.0	3.0	0.0	3.0	0.0	4.0
vamb.spades.857_101_20	0.0	0.0	0.0	1.0	3.0	1.0	2.0	4.0	0.0
vamb.spades.857_101_21	1.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	3.0
vamb.spades.857_101_22	1.0	0.0	0.0	2.0	7.0	7.0	12.0	13.0	6.0
vamb.spades.857_101_23	3.0	2.0	11.0	22.0	1.0	2.0	12.0	12.0	10.0
vamb.spades.857_101_24	0.0	0.0	0.0	10.0	4.0	5.0	4.0	2.0	4.0
vamb.spades.857_101_25	0.0	1.0	0.0	4.0	0.0	0.0	4.0	6.0	0.0
vamb.spades.857_101_26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
vamb.spades.857_101_27	1.0	1.0	0.0	6.0	1.0	2.0	2.0	1.0	2.0
vamb.spades.857_101_28	0.0	2.0	0.0	12.0	11.0	8.0	23.0	11.0	18.0
vamb.spades.857_101_29	0.0	1.0	0.0	2.0	2.0	1.0	4.0	4.0	2.0
vamb.spades.857_101_3	0.0	1.0	0.0	3.0	3.0	2.0	4.0	2.0	2.0
vamb.spades.857_101_30	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0
vamb.spades.857_101_31	1.0	0.0	0.0	3.0	1.0	5.0	7.0	5.0	0.0
vamb.spades.857_101_32	0.0	2.0	0.0	1.0	0.0	0.0	2.0	2.0	5.0
vamb.spades.857_101_33	2.0	3.0	0.0	7.0	6.0	5.0	9.0	13.0	4.0
vamb.spades.857_101_34	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
vamb.spades.857_101_35	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
vamb.spades.857_101_36	0.0	1.0	0.0	1.0	0.0	2.0	0.0	3.0	0.0
vamb.spades.857_101_37	1.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	2.0
vamb.spades.857_101_38	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
vamb.spades.857_101_39	0.0	1.0	0.0	2.0	3.0	1.0	2.0	3.0	1.0
vamb.spades.857_101_4	1.0	0.0	0.0	2.0	2.0	1.0	5.0	1.0	0.0
vamb.spades.857_101_40	0.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	5.0
vamb.spades.857_101_41	1.0	0.0	1.0	0.0	2.0	3.0	2.0	5.0	1.0
vamb.spades.857_101_42	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
vamb.spades.857_101_43	2.0	0.0	0.0	2.0	3.0	1.0	1.0	1.0	6.0
vamb.spades.857_101_44	6.0	1.0	3.0	28.0	13.0	22.0	28.0	38.0	17.0
vamb.spades.857_101_45	0.0	0.0	0.0	3.0	0.0	4.0	5.0	5.0	8.0
vamb.spades.857_101_46	1.0	0.0	0.0	3.0	0.0	1.0	4.0	2.0	5.0
vamb.spades.857_101_47	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
vamb.spades.857_101_48	2.0	0.0	1.0	10.0	10.0	17.0	9.0	10.0	8.0
vamb.spades.857_101_49	0.0	0.0	1.0	9.0	8.0	10.0	7.0	17.0	11.0
vamb.spades.857_101_5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
vamb.spades.857_101_50	0.0	1.0	0.0	4.0	4.0	8.0	4.0	10.0	2.0
vamb.spades.857_101_51	1.0	0.0	0.0	1.0	4.0	7.0	5.0	0.0	1.0
vamb.spades.857_101_52	0.0	0.0	0.0	5.0	10.0	15.0	7.0	6.0	3.0
vamb.spades.857_101_53	10.0	3.0	4.0	16.0	13.0	18.0	39.0	150.0	7.0
vamb.spades.857_101_54	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0
vamb.spades.857_101_55	3.0	2.0	0.0	6.0	7.0	7.0	12.0	35.0	2.0
vamb.spades.857_101_56	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0
vamb.spades.857_101_57	13.0	3.0	3.0	11.0	9.0	17.0	44.0	110.0	1.0
vamb.spades.857_101_58	6.0	1.0	0.0	0.0	5.0	3.0	2.0	24.0	2.0
vamb.spades.857_101_59	1.0	1.0	0.0	0.0	3.0	4.0	1.0	16.0	4.0
vamb.spades.857_101_6	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
vamb.spades.857_101_60	4.0	0.0	0.0	3.0	12.0	14.0	17.0	71.0	4.0
vamb.spades.857_101_61	7.0	3.0	1.0	8.0	21.0	22.0	37.0	123.0	9.0
vamb.spades.857_101_62	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
vamb.spades.857_101_63	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0
vamb.spades.857_101_64	1.0	0.0	1.0	9.0	3.0	7.0	3.0	7.0	7.0
vamb.spades.857_101_65	0.0	0.0	1.0	3.0	0.0	4.0	11.0	12.0	4.0
vamb.spades.857_101_66	0.0	0.0	0.0	4.0	4.0	1.0	4.0	12.0	1.0
vamb.spades.857_101_67	2.0	0.0	0.0	7.0	6.0	3.0	8.0	24.0	1.0
vamb.spades.857_101_68	0.0	4.0	2.0	1.0	3.0	1.0	6.0	4.0	4.0
vamb.spades.857_101_69	1.0	3.0	3.0	8.0	11.0	14.0	19.0	19.0	12.0
vamb.spades.857_101_7	0.0	2.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0
vamb.spades.857_101_70	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
vamb.spades.857_101_71	0.0	0.0	1.0	8.0	2.0	1.0	0.0	2.0	6.0
