	G15	G16	G17	G18	G19	G20	G21	G22	G23
vamb.spades.1_10_1	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.1_10_10	4.0	4.0	14.0	2.0	0.0	0.0	3.0	1.0	0.0
vamb.spades.1_10_11	1.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.1_10_12	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0
vamb.spades.1_10_13	22.0	4.0	22.0	2.0	0.0	3.0	5.0	0.0	0.0
vamb.spades.1_10_14	101.0	7.0	97.0	12.0	0.0	7.0	25.0	0.0	6.0
vamb.spades.1_10_15	23.0	7.0	37.0	4.0	1.0	0.0	13.0	0.0	4.0
vamb.spades.1_10_16	8.0	5.0	23.0	7.0	0.0	0.0	4.0	1.0	8.0
vamb.spades.1_10_17	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
vamb.spades.1_10_18	3.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0
vamb.spades.1_10_19	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.1_10_2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
vamb.spades.1_10_20	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0
vamb.spades.1_10_21	10.0	6.0	6.0	6.0	3.0	0.0	2.0	1.0	0.0
vamb.spades.1_10_22	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.1_10_23	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.1_10_24	4.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	1.0
vamb.spades.1_10_25	20.0	1.0	9.0	3.0	1.0	0.0	5.0	0.0	4.0
vamb.spades.1_10_26	31.0	0.0	13.0	4.0	0.0	0.0	3.0	1.0	2.0
vamb.spades.1_10_27	30.0	3.0	11.0	1.0	0.0	0.0	2.0	0.0	3.0
vamb.spades.1_10_28	48.0	0.0	23.0	9.0	0.0	0.0	18.0	0.0	1.0
vamb.spades.1_10_29	14.0	0.0	8.0	1.0	0.0	0.0	4.0	0.0	0.0
vamb.spades.1_10_3	21.0	2.0	43.0	3.0	0.0	0.0	12.0	0.0	1.0
vamb.spades.1_10_30	19.0	0.0	12.0	4.0	0.0	0.0	11.0	0.0	4.0
vamb.spades.1_10_31	23.0	6.0	29.0	3.0	1.0	0.0	10.0	0.0	11.0
vamb.spades.1_10_4	16.0	5.0	20.0	4.0	0.0	1.0	2.0	0.0	3.0
vamb.spades.1_10_5	5.0	6.0	13.0	0.0	0.0	0.0	2.0	3.0	0.0
vamb.spades.1_10_6	7.0	4.0	9.0	0.0	1.0	0.0	0.0	0.0	0.0
vamb.spades.1_10_7	2.0	1.0	7.0	0.0	0.0	0.0	0.0	1.0	0.0
vamb.spades.1_10_8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.1_10_9	321.0	1310.0	3597.0	378.0	125.0	106.0	473.0	3.0	377.0
vamb.spades.1_11_1	12.0	0.0	1.0	1.0	0.0	0.0	3.0	3.0	0.0
vamb.spades.1_11_10	3.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	0.0
vamb.spades.1_11_100	18.0	2.0	6.0	3.0	0.0	0.0	9.0	1.0	1.0
vamb.spades.1_11_101	8.0	5.0	14.0	0.0	0.0	0.0	12.0	2.0	3.0
vamb.spades.1_11_102	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.1_11_103	0.0	1.0	8.0	1.0	0.0	0.0	2.0	0.0	0.0
vamb.spades.1_11_104	38.0	7.0	29.0	3.0	0.0	0.0	10.0	3.0	15.0
vamb.spades.1_11_105	18.0	0.0	11.0	1.0	0.0	1.0	7.0	2.0	0.0
vamb.spades.1_11_106	17.0	0.0	7.0	4.0	0.0	0.0	3.0	1.0	1.0
vamb.spades.1_11_107	36.0	0.0	9.0	7.0	0.0	0.0	3.0	0.0	3.0
vamb.spades.1_11_108	6.0	0.0	6.0	1.0	0.0	0.0	0.0	0.0	2.0
vamb.spades.1_11_109	21.0	1.0	7.0	2.0	1.0	1.0	1.0	1.0	2.0
vamb.spades.1_11_11	4.0	0.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0
vamb.spades.1_11_110	14.0	4.0	33.0	4.0	1.0	2.0	27.0	7.0	17.0
vamb.spades.1_11_111	4.0	2.0	6.0	1.0	1.0	0.0	0.0	6.0	0.0
vamb.spades.1_11_112	2.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0
