	G15	G16	G17	G18	G19	G20	G21	G22	G23
maxbin2.spades.006_10_1	15.0	0.0	0.0	1.0	0.0	0.0	10.0	0.0	3.0
maxbin2.spades.006_10_10	5.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0
maxbin2.spades.006_10_11	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
maxbin2.spades.006_10_12	6.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0
maxbin2.spades.006_10_13	9.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0
maxbin2.spades.006_10_14	107.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
maxbin2.spades.006_10_15	31.0	4.0	6.0	1.0	1.0	1.0	33.0	10.0	21.0
maxbin2.spades.006_10_16	60.0	5.0	4.0	5.0	1.0	3.0	30.0	11.0	18.0
maxbin2.spades.006_10_17	236.0	0.0	0.0	1.0	0.0	0.0	3.0	4.0	0.0
maxbin2.spades.006_10_18	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
maxbin2.spades.006_10_19	15.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
maxbin2.spades.006_10_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
maxbin2.spades.006_10_20	14.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
maxbin2.spades.006_10_21	1.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
maxbin2.spades.006_10_22	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0
maxbin2.spades.006_10_23	41.0	10.0	2.0	1.0	0.0	0.0	49.0	25.0	19.0
maxbin2.spades.006_10_24	52.0	10.0	6.0	2.0	1.0	0.0	59.0	48.0	36.0
maxbin2.spades.006_10_25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
maxbin2.spades.006_10_26	4.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
