	G15	G16	G17	G18	G19	G20	G21	G22	G23
vamb.spades.812_10_1	3.0	0.0	0.0	8.0	2.0	0.0	2.0	9.0	0.0
vamb.spades.812_10_10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_10_11	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0
vamb.spades.812_10_12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_10_13	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
vamb.spades.812_10_14	0.0	0.0	0.0	0.0	2.0	2.0	1.0	0.0	0.0
vamb.spades.812_10_15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_10_16	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_10_17	0.0	1.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0
vamb.spades.812_10_18	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0
vamb.spades.812_10_19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0
vamb.spades.812_10_2	9.0	0.0	0.0	5.0	8.0	1.0	7.0	15.0	1.0
vamb.spades.812_10_20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
vamb.spades.812_10_21	2.0	1.0	1.0	3.0	3.0	1.0	3.0	3.0	0.0
vamb.spades.812_10_22	0.0	1.0	1.0	4.0	0.0	2.0	0.0	1.0	0.0
vamb.spades.812_10_23	2.0	0.0	22.0	1.0	0.0	1.0	2.0	2.0	7.0
vamb.spades.812_10_24	1.0	0.0	6.0	0.0	0.0	2.0	0.0	0.0	2.0
vamb.spades.812_10_25	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
vamb.spades.812_10_26	0.0	2.0	0.0	0.0	2.0	1.0	2.0	4.0	0.0
vamb.spades.812_10_3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_10_4	1.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0
vamb.spades.812_10_5	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0
vamb.spades.812_10_6	6.0	5.0	2.0	1.0	0.0	2.0	2.0	4.0	0.0
vamb.spades.812_10_7	5.0	3.0	3.0	5.0	4.0	0.0	4.0	9.0	0.0
vamb.spades.812_10_8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_10_9	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
vamb.spades.812_11_10	1.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	2.0
vamb.spades.812_11_100	0.0	0.0	3.0	0.0	1.0	0.0	3.0	2.0	1.0
vamb.spades.812_11_101	1.0	6.0	2.0	6.0	1.0	4.0	9.0	2.0	1.0
vamb.spades.812_11_102	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_103	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
vamb.spades.812_11_104	0.0	2.0	0.0	4.0	4.0	1.0	4.0	6.0	0.0
vamb.spades.812_11_105	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
vamb.spades.812_11_106	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
vamb.spades.812_11_107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_108	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
vamb.spades.812_11_109	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
vamb.spades.812_11_11	3.0	1.0	2.0	0.0	0.0	0.0	2.0	1.0	0.0
vamb.spades.812_11_110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_111	0.0	0.0	0.0	1.0	1.0	0.0	3.0	0.0	0.0
vamb.spades.812_11_112	0.0	0.0	0.0	0.0	1.0	1.0	5.0	0.0	1.0
vamb.spades.812_11_113	2.0	4.0	1.0	2.0	1.0	1.0	1.0	2.0	0.0
vamb.spades.812_11_114	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_115	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
vamb.spades.812_11_116	10.0	7.0	5.0	10.0	11.0	13.0	6.0	10.0	1.0
vamb.spades.812_11_117	0.0	1.0	6.0	3.0	5.0	2.0	4.0	9.0	0.0
vamb.spades.812_11_118	0.0	2.0	2.0	2.0	3.0	3.0	1.0	3.0	0.0
vamb.spades.812_11_119	0.0	0.0	0.0	0.0	2.0	1.0	1.0	2.0	1.0
vamb.spades.812_11_12	1.0	0.0	2.0	2.0	0.0	0.0	5.0	1.0	2.0
vamb.spades.812_11_120	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_121	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
vamb.spades.812_11_122	14.0	2.0	4.0	1.0	0.0	0.0	9.0	5.0	0.0
vamb.spades.812_11_123	1.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0
vamb.spades.812_11_124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_125	0.0	1.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0
vamb.spades.812_11_126	2.0	6.0	2.0	8.0	8.0	4.0	6.0	9.0	7.0
vamb.spades.812_11_127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_128	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_129	0.0	0.0	2.0	5.0	1.0	0.0	1.0	7.0	0.0
vamb.spades.812_11_13	0.0	4.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0
vamb.spades.812_11_130	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
vamb.spades.812_11_131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_132	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0
vamb.spades.812_11_133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
vamb.spades.812_11_134	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
vamb.spades.812_11_135	1.0	4.0	3.0	1.0	0.0	0.0	1.0	1.0	0.0
vamb.spades.812_11_136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_137	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0
vamb.spades.812_11_138	2.0	0.0	2.0	1.0	0.0	1.0	1.0	1.0	0.0
vamb.spades.812_11_139	1.0	1.0	1.0	0.0	2.0	0.0	0.0	2.0	2.0
vamb.spades.812_11_14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
vamb.spades.812_11_140	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_144	2.0	0.0	1.0	0.0	0.0	0.0	4.0	2.0	2.0
vamb.spades.812_11_145	1.0	5.0	3.0	3.0	0.0	3.0	4.0	5.0	1.0
vamb.spades.812_11_146	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0
vamb.spades.812_11_147	0.0	1.0	1.0	0.0	0.0	0.0	3.0	1.0	0.0
vamb.spades.812_11_148	1.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0
vamb.spades.812_11_149	0.0	0.0	2.0	0.0	1.0	1.0	2.0	2.0	1.0
vamb.spades.812_11_15	0.0	3.0	2.0	7.0	6.0	3.0	3.0	2.0	2.0
vamb.spades.812_11_150	1.0	2.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0
vamb.spades.812_11_151	1.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0
vamb.spades.812_11_152	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
vamb.spades.812_11_153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_154	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0
vamb.spades.812_11_155	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_156	1.0	0.0	1.0	0.0	0.0	2.0	0.0	4.0	0.0
vamb.spades.812_11_157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_158	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
vamb.spades.812_11_159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_16	0.0	0.0	0.0	1.0	0.0	1.0	3.0	4.0	0.0
vamb.spades.812_11_160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_162	0.0	1.0	0.0	1.0	0.0	0.0	1.0	3.0	1.0
vamb.spades.812_11_163	3.0	2.0	0.0	2.0	11.0	0.0	8.0	7.0	2.0
vamb.spades.812_11_164	3.0	1.0	0.0	1.0	0.0	0.0	2.0	2.0	1.0
vamb.spades.812_11_165	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_166	1.0	3.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0
vamb.spades.812_11_167	1.0	0.0	0.0	1.0	3.0	0.0	1.0	0.0	0.0
vamb.spades.812_11_168	2.0	1.0	1.0	3.0	5.0	5.0	3.0	4.0	0.0
vamb.spades.812_11_169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_17	0.0	1.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0
vamb.spades.812_11_170	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_172	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
vamb.spades.812_11_18	0.0	1.0	0.0	0.0	1.0	1.0	2.0	0.0	1.0
vamb.spades.812_11_19	0.0	0.0	2.0	1.0	0.0	1.0	2.0	0.0	0.0
vamb.spades.812_11_2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0
vamb.spades.812_11_20	1.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0
vamb.spades.812_11_21	3.0	0.0	0.0	1.0	0.0	2.0	0.0	4.0	0.0
vamb.spades.812_11_22	2.0	3.0	2.0	1.0	0.0	2.0	3.0	5.0	1.0
vamb.spades.812_11_23	6.0	16.0	4.0	12.0	9.0	5.0	5.0	14.0	1.0
vamb.spades.812_11_24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
vamb.spades.812_11_25	2.0	4.0	2.0	0.0	1.0	2.0	4.0	4.0	0.0
vamb.spades.812_11_26	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_29	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
vamb.spades.812_11_3	73.0	17.0	20.0	24.0	30.0	25.0	48.0	50.0	15.0
vamb.spades.812_11_30	4.0	4.0	0.0	3.0	5.0	3.0	4.0	11.0	0.0
vamb.spades.812_11_31	269.0	156.0	127.0	324.0	295.0	202.0	306.0	484.0	66.0
vamb.spades.812_11_32	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
vamb.spades.812_11_33	0.0	0.0	0.0	3.0	0.0	1.0	2.0	0.0	0.0
vamb.spades.812_11_34	1.0	0.0	4.0	8.0	5.0	4.0	5.0	1.0	3.0
vamb.spades.812_11_35	0.0	0.0	0.0	1.0	1.0	3.0	1.0	2.0	0.0
vamb.spades.812_11_36	2.0	1.0	0.0	7.0	4.0	3.0	5.0	7.0	1.0
vamb.spades.812_11_37	2.0	0.0	0.0	3.0	3.0	3.0	5.0	2.0	0.0
vamb.spades.812_11_38	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
vamb.spades.812_11_39	0.0	0.0	0.0	0.0	3.0	2.0	0.0	2.0	0.0
vamb.spades.812_11_4	11.0	10.0	11.0	4.0	12.0	6.0	28.0	35.0	9.0
vamb.spades.812_11_40	4.0	0.0	0.0	1.0	1.0	0.0	8.0	1.0	1.0
vamb.spades.812_11_41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_42	9.0	1.0	0.0	1.0	1.0	2.0	6.0	3.0	1.0
vamb.spades.812_11_43	3.0	2.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0
vamb.spades.812_11_44	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
vamb.spades.812_11_45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_47	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_48	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
vamb.spades.812_11_49	0.0	1.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0
vamb.spades.812_11_5	9.0	3.0	2.0	1.0	5.0	4.0	8.0	14.0	1.0
vamb.spades.812_11_50	17.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_51	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
vamb.spades.812_11_52	2.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	2.0
vamb.spades.812_11_53	1.0	0.0	1.0	7.0	12.0	2.0	7.0	4.0	0.0
vamb.spades.812_11_54	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_55	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
vamb.spades.812_11_56	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0
vamb.spades.812_11_57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_58	19.0	12.0	7.0	27.0	16.0	20.0	16.0	6.0	0.0
vamb.spades.812_11_59	2.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0
vamb.spades.812_11_6	2.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0
vamb.spades.812_11_60	1.0	0.0	0.0	0.0	1.0	0.0	7.0	6.0	0.0
vamb.spades.812_11_61	1.0	2.0	3.0	0.0	0.0	1.0	4.0	6.0	2.0
vamb.spades.812_11_62	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_63	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_64	1.0	0.0	5.0	0.0	0.0	0.0	1.0	6.0	0.0
vamb.spades.812_11_65	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
vamb.spades.812_11_66	1.0	0.0	0.0	4.0	1.0	0.0	0.0	3.0	0.0
vamb.spades.812_11_67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_68	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0
vamb.spades.812_11_69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_7	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
vamb.spades.812_11_70	0.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0
vamb.spades.812_11_71	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_73	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_75	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0
vamb.spades.812_11_76	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0
vamb.spades.812_11_77	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0
vamb.spades.812_11_78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_79	19.0	14.0	10.0	8.0	7.0	3.0	17.0	17.0	2.0
vamb.spades.812_11_8	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0
vamb.spades.812_11_80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_81	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
vamb.spades.812_11_82	4.0	15.0	16.0	8.0	3.0	6.0	11.0	12.0	0.0
vamb.spades.812_11_83	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_84	0.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	1.0
vamb.spades.812_11_85	0.0	1.0	0.0	0.0	4.0	0.0	3.0	1.0	0.0
vamb.spades.812_11_86	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
vamb.spades.812_11_87	1.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0
vamb.spades.812_11_88	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
vamb.spades.812_11_89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_9	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
vamb.spades.812_11_90	0.0	1.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0
vamb.spades.812_11_91	5.0	2.0	0.0	0.0	0.0	1.0	4.0	4.0	0.0
vamb.spades.812_11_92	3.0	2.0	1.0	1.0	0.0	3.0	1.0	1.0	1.0
vamb.spades.812_11_93	2.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0
vamb.spades.812_11_94	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_96	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_97	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_11_98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0
vamb.spades.812_11_99	0.0	6.0	1.0	0.0	1.0	0.0	0.0	8.0	0.0
vamb.spades.812_12_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_12_10	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0
vamb.spades.812_12_11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_12_12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_12_13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_12_14	1.0	2.0	0.0	1.0	1.0	0.0	3.0	0.0	1.0
vamb.spades.812_12_15	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
vamb.spades.812_12_16	2.0	3.0	2.0	3.0	3.0	1.0	1.0	3.0	0.0
vamb.spades.812_12_2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_12_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_12_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_12_5	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
vamb.spades.812_12_6	4.0	1.0	10.0	1.0	8.0	9.0	7.0	1.0	0.0
vamb.spades.812_12_7	1.0	1.0	0.0	1.0	1.0	2.0	0.0	0.0	2.0
vamb.spades.812_12_8	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0
vamb.spades.812_12_9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
vamb.spades.812_13_1	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_13_10	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0
vamb.spades.812_13_2	9.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_13_3	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
vamb.spades.812_13_4	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0
vamb.spades.812_13_5	0.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	1.0
vamb.spades.812_13_6	3.0	1.0	1.0	2.0	0.0	0.0	0.0	4.0	0.0
vamb.spades.812_13_7	2.0	4.0	0.0	1.0	0.0	2.0	0.0	3.0	1.0
vamb.spades.812_13_8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_13_9	3.0	4.0	7.0	1.0	2.0	0.0	0.0	0.0	0.0
vamb.spades.812_14_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_14_10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_14_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_14_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_14_4	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
vamb.spades.812_14_5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_14_6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_14_7	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
vamb.spades.812_14_8	1.0	3.0	0.0	2.0	2.0	0.0	4.0	2.0	2.0
vamb.spades.812_14_9	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
vamb.spades.812_15_1	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0
vamb.spades.812_15_10	0.0	0.0	0.0	1.0	4.0	3.0	2.0	1.0	0.0
vamb.spades.812_15_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_15_3	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0
vamb.spades.812_15_4	0.0	1.0	1.0	0.0	1.0	3.0	1.0	5.0	0.0
vamb.spades.812_15_5	14.0	6.0	3.0	0.0	3.0	1.0	6.0	6.0	2.0
