	G15	G16	G17	G18	G19	G20	G21	G22	G23
metabat2.spades.18_11_60	51.0	8.0	29.0	468.0	32.0	11.0	171.0	124.0	23.0
metabat2.spades.18_11_61	11.0	2.0	5.0	165.0	10.0	6.0	80.0	27.0	13.0
metabat2.spades.18_11_62	6.0	1.0	7.0	46.0	3.0	1.0	13.0	9.0	4.0
metabat2.spades.18_11_63	2.0	2.0	1.0	28.0	9.0	6.0	18.0	16.0	8.0
metabat2.spades.18_11_64	33.0	10.0	25.0	149.0	39.0	22.0	87.0	72.0	17.0
metabat2.spades.18_11_65	15.0	5.0	22.0	159.0	26.0	17.0	88.0	66.0	13.0
metabat2.spades.18_11_66	24.0	8.0	52.0	340.0	71.0	32.0	135.0	118.0	24.0
metabat2.spades.18_11_67	2.0	3.0	3.0	31.0	2.0	1.0	17.0	9.0	3.0
metabat2.spades.18_11_68	15.0	1.0	3.0	167.0	23.0	8.0	26.0	27.0	12.0
metabat2.spades.18_11_69	3.0	2.0	1.0	83.0	1.0	2.0	18.0	17.0	7.0
metabat2.spades.18_11_7	0.0	3.0	2.0	2.0	0.0	0.0	0.0	13.0	0.0
metabat2.spades.18_11_70	10.0	1.0	6.0	131.0	12.0	3.0	28.0	23.0	2.0
metabat2.spades.18_11_71	6.0	3.0	8.0	83.0	2.0	1.0	15.0	18.0	5.0
metabat2.spades.18_11_72	27.0	10.0	62.0	480.0	139.0	74.0	455.0	556.0	27.0
metabat2.spades.18_11_73	20.0	12.0	33.0	385.0	77.0	65.0	342.0	304.0	22.0
metabat2.spades.18_11_74	1.0	0.0	4.0	8.0	8.0	6.0	10.0	22.0	1.0
metabat2.spades.18_11_8	55.0	75.0	55.0	160.0	133.0	122.0	615.0	455.0	201.0
metabat2.spades.18_11_9	94.0	96.0	42.0	180.0	132.0	130.0	784.0	681.0	292.0
metabat2.spades.18_12_1	57.0	9.0	181.0	2425.0	189.0	167.0	173.0	1198.0	9.0
metabat2.spades.18_12_10	1.0	2.0	3.0	3.0	5.0	4.0	19.0	18.0	10.0
metabat2.spades.18_12_11	0.0	1.0	2.0	6.0	3.0	1.0	9.0	1.0	1.0
metabat2.spades.18_12_12	10.0	15.0	13.0	24.0	29.0	14.0	161.0	45.0	69.0
metabat2.spades.18_12_13	8.0	9.0	20.0	19.0	31.0	13.0	141.0	37.0	31.0
metabat2.spades.18_12_14	11.0	12.0	25.0	18.0	56.0	25.0	168.0	53.0	36.0
metabat2.spades.18_12_15	18.0	6.0	27.0	34.0	46.0	11.0	138.0	46.0	66.0
metabat2.spades.18_12_16	9.0	10.0	15.0	20.0	44.0	8.0	147.0	21.0	52.0
metabat2.spades.18_12_17	16.0	19.0	11.0	32.0	51.0	11.0	176.0	48.0	39.0
metabat2.spades.18_12_18	15.0	14.0	36.0	56.0	75.0	34.0	210.0	60.0	83.0
metabat2.spades.18_12_19	4.0	5.0	14.0	20.0	16.0	12.0	97.0	38.0	27.0
metabat2.spades.18_12_2	1.0	0.0	5.0	112.0	3.0	3.0	9.0	22.0	0.0
metabat2.spades.18_12_20	15.0	15.0	24.0	53.0	44.0	12.0	184.0	98.0	42.0
metabat2.spades.18_12_21	13.0	18.0	20.0	45.0	35.0	11.0	87.0	42.0	29.0
metabat2.spades.18_12_22	0.0	0.0	1.0	23.0	8.0	3.0	34.0	33.0	8.0
metabat2.spades.18_12_23	9.0	18.0	8.0	63.0	26.0	5.0	113.0	62.0	24.0
metabat2.spades.18_12_24	9.0	11.0	12.0	24.0	15.0	2.0	78.0	30.0	19.0
metabat2.spades.18_12_25	5.0	1.0	14.0	19.0	12.0	6.0	34.0	30.0	5.0
metabat2.spades.18_12_26	21.0	46.0	31.0	170.0	64.0	31.0	392.0	213.0	93.0
metabat2.spades.18_12_27	0.0	0.0	0.0	0.0	1.0	2.0	2.0	0.0	0.0
metabat2.spades.18_12_28	57.0	89.0	141.0	132.0	302.0	78.0	1298.0	319.0	445.0
metabat2.spades.18_12_29	2.0	16.0	47.0	42.0	57.0	9.0	183.0	133.0	44.0
metabat2.spades.18_12_3	7.0	0.0	10.0	237.0	2.0	3.0	9.0	29.0	0.0
metabat2.spades.18_12_30	14.0	20.0	39.0	61.0	75.0	16.0	186.0	138.0	56.0
metabat2.spades.18_12_31	21.0	22.0	36.0	41.0	51.0	21.0	210.0	87.0	104.0
metabat2.spades.18_12_32	701.0	760.0	1696.0	2535.0	4952.0	1711.0	8393.0	10888.0	2096.0
metabat2.spades.18_12_33	7.0	2.0	4.0	34.0	13.0	6.0	43.0	41.0	11.0
metabat2.spades.18_12_34	22.0	1.0	17.0	37.0	27.0	44.0	85.0	115.0	9.0
metabat2.spades.18_12_35	3.0	2.0	5.0	16.0	28.0	18.0	57.0	67.0	20.0
metabat2.spades.18_12_36	6.0	1.0	1.0	18.0	54.0	8.0	157.0	200.0	43.0
metabat2.spades.18_12_37	2.0	0.0	0.0	7.0	17.0	1.0	78.0	49.0	13.0
metabat2.spades.18_12_38	2.0	4.0	4.0	11.0	4.0	1.0	19.0	11.0	3.0
metabat2.spades.18_12_39	5.0	13.0	13.0	31.0	24.0	11.0	76.0	62.0	19.0
metabat2.spades.18_12_4	7.0	5.0	4.0	14.0	23.0	5.0	31.0	25.0	10.0
metabat2.spades.18_12_40	3.0	1.0	2.0	8.0	4.0	3.0	33.0	34.0	3.0
metabat2.spades.18_12_41	33.0	25.0	64.0	103.0	101.0	38.0	332.0	146.0	143.0
metabat2.spades.18_12_42	0.0	0.0	0.0	0.0	1.0	1.0	4.0	0.0	1.0
metabat2.spades.18_12_43	17.0	12.0	34.0	53.0	66.0	23.0	150.0	49.0	50.0
metabat2.spades.18_12_44	15.0	4.0	25.0	37.0	59.0	11.0	118.0	24.0	58.0
metabat2.spades.18_12_45	9.0	7.0	16.0	44.0	25.0	12.0	109.0	35.0	35.0
metabat2.spades.18_12_46	6.0	1.0	3.0	18.0	35.0	4.0	72.0	18.0	27.0
metabat2.spades.18_12_47	7.0	2.0	10.0	53.0	40.0	10.0	71.0	31.0	22.0
metabat2.spades.18_12_48	80.0	55.0	132.0	523.0	206.0	131.0	459.0	539.0	106.0
metabat2.spades.18_12_5	2.0	0.0	3.0	372.0	2.0	4.0	13.0	48.0	3.0
metabat2.spades.18_12_6	3.0	2.0	4.0	379.0	14.0	1.0	37.0	63.0	4.0
metabat2.spades.18_12_7	21.0	25.0	14.0	88.0	55.0	17.0	292.0	176.0	79.0
metabat2.spades.18_12_8	0.0	0.0	0.0	1.0	0.0	0.0	0.0	5.0	0.0
metabat2.spades.18_12_9	13.0	3.0	9.0	51.0	22.0	15.0	131.0	65.0	9.0
metabat2.spades.18_13_1	0.0	2.0	2.0	2.0	3.0	1.0	20.0	4.0	4.0
metabat2.spades.18_13_10	10.0	30.0	35.0	25.0	65.0	17.0	248.0	88.0	77.0
metabat2.spades.18_13_11	6.0	9.0	21.0	18.0	47.0	12.0	136.0	35.0	40.0
metabat2.spades.18_13_12	21.0	50.0	23.0	42.0	43.0	21.0	427.0	418.0	123.0
metabat2.spades.18_13_13	106.0	263.0	79.0	234.0	378.0	99.0	2123.0	1530.0	568.0
metabat2.spades.18_13_14	10.0	38.0	11.0	38.0	38.0	7.0	177.0	129.0	55.0
metabat2.spades.18_13_15	8.0	29.0	23.0	67.0	60.0	11.0	187.0	231.0	66.0
metabat2.spades.18_13_16	3.0	16.0	13.0	25.0	29.0	10.0	119.0	55.0	28.0
metabat2.spades.18_13_17	17.0	29.0	18.0	78.0	56.0	14.0	270.0	136.0	73.0
metabat2.spades.18_13_18	1.0	1.0	9.0	38.0	6.0	4.0	38.0	36.0	3.0
metabat2.spades.18_13_19	1.0	4.0	9.0	46.0	8.0	6.0	44.0	31.0	11.0
metabat2.spades.18_13_2	0.0	1.0	0.0	6.0	0.0	0.0	0.0	11.0	0.0
metabat2.spades.18_13_20	4.0	7.0	9.0	44.0	24.0	13.0	72.0	38.0	4.0
metabat2.spades.18_13_21	7.0	15.0	25.0	52.0	56.0	18.0	143.0	125.0	39.0
metabat2.spades.18_13_22	13.0	14.0	24.0	46.0	60.0	45.0	166.0	77.0	56.0
metabat2.spades.18_13_23	0.0	0.0	2.0	0.0	1.0	1.0	5.0	1.0	2.0
metabat2.spades.18_13_24	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0
metabat2.spades.18_13_25	3.0	9.0	17.0	1.0	12.0	16.0	40.0	14.0	13.0
metabat2.spades.18_13_26	1.0	12.0	10.0	6.0	10.0	6.0	43.0	11.0	15.0
metabat2.spades.18_13_27	1.0	3.0	15.0	13.0	10.0	6.0	45.0	22.0	7.0
metabat2.spades.18_13_28	4.0	1.0	5.0	4.0	7.0	2.0	21.0	6.0	8.0
metabat2.spades.18_13_29	7.0	3.0	4.0	6.0	19.0	1.0	48.0	29.0	10.0
metabat2.spades.18_13_3	6.0	4.0	0.0	19.0	8.0	6.0	34.0	28.0	16.0
metabat2.spades.18_13_30	14.0	3.0	7.0	18.0	15.0	2.0	58.0	34.0	10.0
metabat2.spades.18_13_31	1.0	0.0	1.0	0.0	2.0	0.0	9.0	7.0	2.0
metabat2.spades.18_13_32	3.0	2.0	2.0	6.0	4.0	1.0	37.0	26.0	12.0
metabat2.spades.18_13_33	44.0	27.0	39.0	91.0	70.0	21.0	415.0	230.0	153.0
metabat2.spades.18_13_34	18.0	11.0	7.0	55.0	21.0	11.0	153.0	74.0	42.0
metabat2.spades.18_13_35	53.0	48.0	71.0	174.0	118.0	52.0	457.0	234.0	150.0
metabat2.spades.18_13_36	15.0	14.0	8.0	48.0	34.0	11.0	149.0	47.0	59.0
metabat2.spades.18_13_37	10.0	3.0	4.0	12.0	12.0	5.0	27.0	17.0	15.0
metabat2.spades.18_13_38	5.0	4.0	10.0	11.0	6.0	2.0	16.0	18.0	2.0
metabat2.spades.18_13_39	9.0	1.0	10.0	2.0	6.0	2.0	19.0	11.0	5.0
metabat2.spades.18_13_4	14.0	34.0	4.0	68.0	10.0	43.0	152.0	186.0	50.0
metabat2.spades.18_13_40	6.0	4.0	16.0	9.0	12.0	3.0	23.0	11.0	6.0
metabat2.spades.18_13_41	7.0	1.0	9.0	3.0	11.0	3.0	12.0	14.0	10.0
metabat2.spades.18_13_42	25.0	25.0	32.0	43.0	48.0	22.0	199.0	89.0	37.0
metabat2.spades.18_13_43	25.0	66.0	72.0	68.0	178.0	56.0	593.0	210.0	265.0
metabat2.spades.18_13_44	1.0	0.0	2.0	55.0	2.0	3.0	1.0	6.0	1.0
metabat2.spades.18_13_45	2.0	7.0	4.0	124.0	15.0	5.0	12.0	15.0	2.0
metabat2.spades.18_13_46	1.0	2.0	5.0	103.0	8.0	7.0	8.0	29.0	0.0
metabat2.spades.18_13_5	70.0	74.0	16.0	305.0	66.0	184.0	491.0	514.0	201.0
metabat2.spades.18_13_6	0.0	0.0	0.0	10.0	0.0	1.0	9.0	5.0	1.0
metabat2.spades.18_13_7	27.0	10.0	94.0	390.0	54.0	53.0	50.0	139.0	12.0
metabat2.spades.18_13_8	5.0	4.0	2.0	14.0	2.0	6.0	24.0	16.0	6.0
metabat2.spades.18_13_9	9.0	11.0	30.0	39.0	37.0	21.0	168.0	51.0	45.0
metabat2.spades.18_14_1	2.0	0.0	5.0	10.0	10.0	9.0	23.0	22.0	10.0
metabat2.spades.18_14_10	16.0	16.0	11.0	163.0	19.0	7.0	75.0	68.0	11.0
metabat2.spades.18_14_11	7.0	0.0	0.0	12.0	5.0	2.0	9.0	3.0	2.0
metabat2.spades.18_14_12	2.0	3.0	1.0	21.0	0.0	0.0	15.0	11.0	5.0
metabat2.spades.18_14_13	3.0	0.0	1.0	33.0	3.0	0.0	17.0	11.0	0.0
metabat2.spades.18_14_14	6.0	6.0	2.0	102.0	16.0	2.0	49.0	44.0	9.0
metabat2.spades.18_14_15	1.0	0.0	0.0	5.0	1.0	0.0	8.0	4.0	0.0
metabat2.spades.18_14_16	1.0	1.0	0.0	4.0	2.0	0.0	15.0	6.0	0.0
metabat2.spades.18_14_17	0.0	0.0	0.0	4.0	2.0	0.0	3.0	2.0	1.0
metabat2.spades.18_14_18	0.0	0.0	0.0	9.0	0.0	0.0	1.0	3.0	2.0
metabat2.spades.18_14_19	0.0	0.0	1.0	4.0	0.0	0.0	3.0	4.0	0.0
metabat2.spades.18_14_2	24.0	13.0	62.0	172.0	77.0	64.0	165.0	177.0	49.0
metabat2.spades.18_14_20	0.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0
metabat2.spades.18_14_21	8.0	9.0	17.0	17.0	29.0	11.0	69.0	36.0	28.0
metabat2.spades.18_14_22	15.0	13.0	26.0	35.0	60.0	11.0	148.0	69.0	51.0
metabat2.spades.18_14_23	4.0	12.0	9.0	15.0	14.0	5.0	54.0	26.0	12.0
metabat2.spades.18_14_24	2.0	0.0	1.0	7.0	3.0	4.0	7.0	13.0	2.0
metabat2.spades.18_14_25	41.0	32.0	57.0	449.0	159.0	71.0	390.0	504.0	103.0
metabat2.spades.18_14_26	4.0	6.0	11.0	16.0	48.0	12.0	76.0	45.0	27.0
metabat2.spades.18_14_27	9.0	4.0	8.0	14.0	24.0	11.0	67.0	44.0	10.0
metabat2.spades.18_14_28	13.0	19.0	13.0	24.0	62.0	12.0	147.0	54.0	54.0
metabat2.spades.18_14_29	0.0	3.0	6.0	3.0	12.0	3.0	61.0	14.0	12.0
metabat2.spades.18_14_3	67.0	35.0	26.0	289.0	110.0	70.0	340.0	272.0	53.0
metabat2.spades.18_14_30	9.0	30.0	34.0	22.0	58.0	22.0	203.0	76.0	42.0
metabat2.spades.18_14_31	18.0	24.0	32.0	75.0	88.0	34.0	239.0	171.0	42.0
metabat2.spades.18_14_32	0.0	0.0	1.0	1.0	3.0	2.0	6.0	3.0	0.0
metabat2.spades.18_14_33	16.0	6.0	19.0	76.0	28.0	21.0	75.0	69.0	12.0
metabat2.spades.18_14_34	9.0	8.0	9.0	21.0	27.0	11.0	83.0	28.0	33.0
metabat2.spades.18_14_35	60.0	77.0	99.0	156.0	225.0	79.0	615.0	151.0	226.0
metabat2.spades.18_14_36	22.0	33.0	56.0	84.0	119.0	47.0	321.0	91.0	172.0
metabat2.spades.18_14_37	20.0	38.0	71.0	128.0	101.0	78.0	361.0	144.0	141.0
