	G15	G16	G17	G18	G19	G20	G21	G22	G23
vamb.spades.298_100_1	24.778197723305002	6.690483440813654	86.72369203156731	6.690483440813654	6.690483440813654	6.690483440813654	6.1945494308262505	6.1945494308262505	6.1945494308262505
vamb.spades.298_100_10	1.3591416472698945	1.4679541726679748	1.3591416472698945	1.4679541726679748	1.4679541726679748	1.4679541726679748	1.3591416472698945	1.3591416472698945	1.3591416472698945
vamb.spades.298_100_11	3.286903779622092	3.5500524379827554	3.286903779622092	3.5500524379827554	3.5500524379827554	3.5500524379827554	3.286903779622092	3.286903779622092	3.286903779622092
vamb.spades.298_100_2	9.203330582941858	4.970073413175857	59.8216487891219	4.970073413175857	4.970073413175857	4.970073413175857	9.203330582941858	4.601665291470929	4.601665291470929
vamb.spades.298_100_3	34.91242992097573	1.4229249035677367	116.59434143420178	0.711462451783865	0.711462451783865	0.711462451783865	3.293625464242999	7.904701114183163	5.269800742788794
vamb.spades.298_100_4	16.00579231815973	1.0804507419947516	50.018100994249274	1.0804507419947516	1.0804507419947516	1.0804507419947516	3.0010860596549587	3.0010860596549587	2.000724039769969
vamb.spades.298_100_5	2.618833905715163	2.8284970644090244	20.950671245721303	2.8284970644090244	2.8284970644090244	2.8284970644090244	2.618833905715163	2.618833905715163	2.618833905715163
vamb.spades.298_100_6	17.006154338044723	0.5402253709973758	57.0206351334441	0.5402253709973758	0.5402253709973758	0.5402253709973758	2.000724039769969	5.001810099424922	2.5009050497124634
vamb.spades.298_100_7	3.355380941697558	1.2080039545913541	35.790730044773845	1.2080039545913541	1.2080039545913541	1.2080039545913541	5.592301569495926	6.710761883395104	2.2369206277983684
vamb.spades.298_100_8	8.849356329751794	1.9115666973753298	42.47691038280861	1.9115666973753298	1.9115666973753298	1.9115666973753298	3.539742531900714	1.769871265950357	1.769871265950357
vamb.spades.298_100_9	6.254690687436214	1.6888598976811164	3.127345343718107	1.6888598976811164	1.6888598976811164	1.6888598976811164	3.127345343718107	1.5636726718590535	1.5636726718590535
vamb.spades.298_101_1	0.5195428554886532	0.5611373208424355	0.5195428554886532	0.5611373208424355	0.5611373208424355	0.5611373208424355	1.0390857109773064	0.5195428554886532	1.0390857109773064
vamb.spades.298_102_1	4.129699620550833	4.46032229387577	4.129699620550833	4.46032229387577	4.46032229387577	4.46032229387577	4.129699620550833	4.129699620550833	4.129699620550833
vamb.spades.298_102_2	0.5534648975995963	0.5977751527874743	0.5534648975995963	0.5977751527874743	0.5977751527874743	0.5977751527874743	0.5534648975995963	0.5534648975995963	0.5534648975995963
vamb.spades.298_102_3	0.6853544051126915	0.7402236998347022	0.6853544051126915	0.7402236998347022	0.7402236998347022	0.7402236998347022	0.6853544051126915	0.6853544051126915	0.6853544051126915
vamb.spades.298_103_1	5.856664916417546	6.325547980405637	5.856664916417546	6.325547980405637	6.325547980405637	6.325547980405637	5.856664916417546	5.856664916417546	5.856664916417546
vamb.spades.298_103_2	3.4267720255634573	3.701118499173511	3.4267720255634573	3.701118499173511	3.701118499173511	3.701118499173511	3.4267720255634573	3.4267720255634573	3.4267720255634573
vamb.spades.298_103_3	2.667632053026625	0.7203004946631677	12.671252251876467	0.7203004946631677	0.7203004946631677	0.7203004946631677	0.6669080132566563	0.6669080132566563	2.000724039769972
vamb.spades.298_103_4	1.2019275015036008	1.2981535034414553	3.6057825045108083	1.2981535034414553	1.2981535034414553	1.2981535034414553	1.2019275015036008	1.2019275015036008	2.4038550030072017
vamb.spades.298_103_5	1.8565796565012391	1.0026084695167434	0.9282898282506196	1.0026084695167434	1.0026084695167434	1.0026084695167434	0.9282898282506196	0.9282898282506196	0.9282898282506196
vamb.spades.298_103_6	1.4912804185322452	1.6106719394551388	1.4912804185322452	1.6106719394551388	1.6106719394551388	1.6106719394551388	1.4912804185322452	1.4912804185322452	1.4912804185322452
vamb.spades.298_104_1	1.234163104992203	1.3329698809283907	1.234163104992203	1.3329698809283907	1.3329698809283907	1.3329698809283907	1.234163104992203	1.234163104992203	1.234163104992203
vamb.spades.298_104_2	0.9761108194029243	1.0542579967342727	0.9761108194029243	1.0542579967342727	1.0542579967342727	1.0542579967342727	0.9761108194029243	0.9761108194029243	0.9761108194029243
vamb.spades.298_104_3	1.3201498787006762	1.4258407332881557	2.6402997574013525	1.4258407332881557	1.4258407332881557	1.4258407332881557	5.280599514802705	1.3201498787006762	2.6402997574013525
vamb.spades.298_104_4	1.370708810225383	1.4804473996694043	2.741417620450766	1.4804473996694043	1.4804473996694043	1.4804473996694043	1.370708810225383	1.370708810225383	1.370708810225383
vamb.spades.298_104_5	6.4423314080592995	6.9581027784462	6.4423314080592995	6.9581027784462	6.9581027784462	6.9581027784462	6.4423314080592995	6.4423314080592995	6.4423314080592995
vamb.spades.298_104_6	16.10582852014825	17.3952569461155	16.10582852014825	17.3952569461155	17.3952569461155	17.3952569461155	16.10582852014825	16.10582852014825	16.10582852014825
vamb.spades.298_105_1	3.09727471541313	1.1150805734689424	1.0324249051377083	1.1150805734689424	1.1150805734689424	1.1150805734689424	1.0324249051377083	1.0324249051377083	1.0324249051377083
vamb.spades.298_105_2	1.946323688235438	1.0510729272577342	0.973161844117719	1.0510729272577342	1.0510729272577342	1.0510729272577342	1.946323688235438	0.973161844117719	0.973161844117719
vamb.spades.298_105_3	0.9761108194029243	1.0542579967342727	0.9761108194029243	1.0542579967342727	1.0542579967342727	1.0542579967342727	0.9761108194029243	0.9761108194029243	0.9761108194029243
vamb.spades.298_105_4	0.5072701896109685	0.5478821085390709	0.5072701896109685	0.5478821085390709	0.5478821085390709	0.5478821085390709	0.5072701896109685	1.014540379221937	0.5072701896109685
vamb.spades.298_105_5	0.7875710767798655	0.8506238115459902	0.7875710767798655	0.8506238115459902	0.8506238115459902	0.8506238115459902	0.7875710767798655	0.7875710767798655	1.575142153559731
vamb.spades.298_105_6	3.286903779622095	0.7100104875965509	1.3147615118488367	0.7100104875965509	0.7100104875965509	0.7100104875965509	0.6573807559244184	0.6573807559244184	1.9721422677732585
vamb.spades.298_106_1	1.425294559305155	1.5394032695677433	1.425294559305155	1.5394032695677433	1.5394032695677433	1.5394032695677433	1.425294559305155	1.425294559305155	1.425294559305155
vamb.spades.298_106_10	0.9501963728701033	1.0262688463784957	0.9501963728701033	1.0262688463784957	1.0262688463784957	1.0262688463784957	0.9501963728701033	0.9501963728701033	0.9501963728701033
vamb.spades.298_106_11	1.6351094944312943	1.7660159336157868	1.6351094944312943	1.7660159336157868	1.7660159336157868	1.7660159336157868	1.6351094944312943	1.6351094944312943	1.6351094944312943
vamb.spades.298_106_12	0.8635832986674665	0.9327215520705362	0.8635832986674665	0.9327215520705362	0.9327215520705362	0.9327215520705362	0.8635832986674665	0.8635832986674665	0.8635832986674665
vamb.spades.298_106_13	1.0458330207888473	1.1295621393581494	1.0458330207888473	1.1295621393581494	1.1295621393581494	1.1295621393581494	1.0458330207888473	1.0458330207888473	1.0458330207888473
vamb.spades.298_106_14	1.0701547189467275	1.1558310263199667	1.0701547189467275	1.1558310263199667	1.1558310263199667	1.1558310263199667	2.140309437893455	1.0701547189467275	1.0701547189467275
